P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1068.15,295.0,0.3895392787716186,0.9831651218432054,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1068.15,310.0,0.38388551613229877,0.9831651218432054,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1068.15,325.0,0.38388551613229877,0.9831651218432054,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1073.15,265.0,0.3935552016966875,0.9828319664162652,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1073.15,280.0,0.39354698919399383,0.9828319664162652,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1073.15,295.0,0.3918926487058398,0.9828319664162652,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1073.15,310.0,0.38623696958255294,0.9828319664162652,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1073.15,325.0,0.38623696958255294,0.9828319664162652,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1053.15,265.0,0.4035199348981556,0.9812571621605883,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1053.15,280.0,0.4035117092153449,0.9812571621605883,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1053.15,295.0,0.4018547137020439,0.9812571621605883,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1053.15,310.0,0.39618995786788497,0.9812571621605883,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1053.15,325.0,0.39618995786788497,0.9812571621605883,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1058.15,265.0,0.40607219175778714,0.9833045862117964,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1058.15,280.0,0.4060639832023865,0.9833045862117964,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1058.15,295.0,0.4044104378636443,0.9833045862117964,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1058.15,310.0,0.398757477110584,0.9833045862117964,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1058.15,325.0,0.398757477110584,0.9833045862117964,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1063.15,265.0,0.4085713656589201,0.9852958512861629,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1063.15,280.0,0.40856317369286127,0.9852958512861629,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1063.15,295.0,0.4069129701393072,0.9852958512861629,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1063.15,310.0,0.40127143391756886,0.9852958512861629,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1063.15,325.0,0.40127143391756886,0.9852958512861629,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1068.15,265.0,0.41102263561302305,0.9871827029536113,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1068.15,280.0,0.41101445930467856,0.9871827029536113,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1068.15,295.0,0.40936740986770026,0.9871827029536113,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1068.15,310.0,0.40373665659626595,0.9871827029536113,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1068.15,325.0,0.40373665659626595,0.9871827029536113,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1073.15,265.0,0.41343456558755576,0.9889496130504719,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1073.15,280.0,0.4134264038874397,0.9889496130504719,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1073.15,295.0,0.4117822971567851,0.9889496130504719,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1073.15,310.0,0.4061616040893055,0.9889496130504719,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.9125,1073.15,325.0,0.4061616040893055,0.9889496130504719,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1053.15,265.0,0.41781043180929356,0.9930891606263673,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1053.15,280.0,0.4178023041300361,0.9930891606263673,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1053.15,295.0,0.41616505061891224,0.9930891606263673,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1053.15,310.0,0.4105677865921319,0.9930891606263673,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1053.15,325.0,0.4105677865921319,0.9930891606263673,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1058.15,265.0,0.42022702225321695,0.9958249721077348,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1058.15,280.0,0.420218916902982,0.9958249721077348,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1058.15,295.0,0.41858616138807153,0.9958249721077348,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1058.15,310.0,0.41300427462096795,0.9958249721077348,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1058.15,325.0,0.41300427462096795,0.9958249721077348,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1063.15,265.0,0.4228792283361935,0.9995756511851996,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1063.15,280.0,0.42287115339943204,0.9995756511851996,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1063.15,295.0,0.42124452442626076,0.9995756511851996,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1063.15,310.0,0.41568358241294884,0.9995756511851996,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1063.15,325.0,0.41568358241294884,0.9995756511851996,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1068.15,265.0,0.4254827030050744,1.003235124804212,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1068.15,280.0,0.42547465752304126,1.003235124804212,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1068.15,295.0,0.4238539619603617,1.003235124804212,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1068.15,310.0,0.4183133044447626,1.003235124804212,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1068.15,325.0,0.4183133044447626,1.003235124804212,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1073.15,265.0,0.42803897397584334,1.00678400324335,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1073.15,280.0,0.4280309568538533,1.00678400324335,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1073.15,295.0,0.42641597418641264,1.00678400324335,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1073.15,310.0,0.42089484729499155,1.00678400324335,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,1.05,1073.15,325.0,0.42089484729499155,1.00678400324335,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1157.03888889,265.0,0.0,1.0051327750802784e-11,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1157.03888889,280.0,0.0,1.0051327750802784e-11,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1157.03888889,295.0,0.0,1.0051327750802784e-11,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1157.03888889,310.0,0.0,1.0051327750802784e-11,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1157.03888889,325.0,0.0,1.0051327750802784e-11,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1162.03888889,265.0,0.3885571876079047,0.9331391074556444,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1162.03888889,280.0,0.3885513380022953,0.9331391074556444,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1162.03888889,295.0,0.38737298351520427,0.9331391074556444,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1162.03888889,310.0,0.3791744228726638,0.9331391074556444,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1162.03888889,325.0,0.3791744228726638,0.9331391074556444,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1167.03888889,265.0,0.22930522650055407,1.1254020117930694,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1167.03888889,280.0,0.22930037623753682,1.1254020117930694,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1167.03888889,295.0,0.2283233310191809,1.1254020117930694,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1167.03888889,310.0,0.22152540682832927,1.1254020117930694,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1167.03888889,325.0,0.22152540682832927,1.1254020117930694,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1172.03888889,265.0,0.3969947217939413,0.9361561698399556,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1172.03888889,280.0,0.3969888910405551,0.9361561698399556,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1172.03888889,295.0,0.3958143341773145,0.9361561698399556,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1172.03888889,310.0,0.3876421960161046,0.9361561698399556,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1172.03888889,325.0,0.3876421960161046,0.9361561698399556,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1177.03888889,265.0,0.40094023188821015,0.9391814568942698,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1177.03888889,280.0,0.40093441991682033,0.9391814568942698,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1177.03888889,295.0,0.39976364653082674,0.9391814568942698,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1177.03888889,310.0,0.3916178324240407,0.9391814568942698,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.5,1177.03888889,325.0,0.3916178324240407,0.9391814568942698,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1157.03888889,265.0,0.45536992628806017,0.9775318745476411,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1157.03888889,280.0,0.455364342331261,0.9775318745476411,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1157.03888889,295.0,0.4542395005915896,0.9775318745476411,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1157.03888889,310.0,0.4464132621234665,0.9775318745476411,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1157.03888889,325.0,0.4464132621234665,0.9775318745476411,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1162.03888889,265.0,0.4579981128177763,0.9777072831608657,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1162.03888889,280.0,0.4579925298627842,0.9777072831608657,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1162.03888889,295.0,0.4568678899288404,0.9777072831608657,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1162.03888889,310.0,0.44904305555134866,0.9777072831608657,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1162.03888889,325.0,0.44904305555134866,0.9777072831608657,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1167.03888889,265.0,0.46059356293686887,0.9776469134895452,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1167.03888889,280.0,0.4605879796371295,0.9776469134895452,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1167.03888889,295.0,0.4594632702566992,0.9776469134895452,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1167.03888889,310.0,0.4516379526958894,0.9776469134895452,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1167.03888889,325.0,0.4516379526958894,0.9776469134895452,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1172.03888889,265.0,0.4631601434362496,0.9774005783892039,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1172.03888889,280.0,0.4631545587293464,0.9774005783892039,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1172.03888889,295.0,0.462029565887453,0.9774005783892039,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1172.03888889,310.0,0.4542022761051926,0.9774005783892039,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1172.03888889,325.0,0.4542022761051926,0.9774005783892039,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1177.03888889,265.0,0.46556773689212505,0.9777248085487685,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1177.03888889,280.0,0.4655621540372056,0.9777248085487685,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1177.03888889,295.0,0.4644375342620538,0.9777248085487685,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1177.03888889,310.0,0.4566128401420829,0.9777248085487685,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.6375,1177.03888889,325.0,0.4566128401420829,0.9777248085487685,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1157.03888889,265.0,0.4875824429756674,0.9953208444661006,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1157.03888889,280.0,0.48757695881868657,0.9953208444661006,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1157.03888889,295.0,0.4864722209239023,0.9953208444661006,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1157.03888889,310.0,0.47878585767436643,0.9953208444661006,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1157.03888889,325.0,0.47878585767436643,0.9953208444661006,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1162.03888889,265.0,0.49016762644837353,0.9989823059970703,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1162.03888889,280.0,0.4901621623918787,0.9989823059970703,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1162.03888889,295.0,0.48906147357311835,0.9989823059970703,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1162.03888889,310.0,0.4814032823174029,0.9989823059970703,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1162.03888889,325.0,0.4814032823174029,0.9989823059970703,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1167.03888889,265.0,0.4927182976462545,1.00254855301907,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1167.03888889,280.0,0.4927128530263996,1.00254855301907,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1167.03888889,295.0,0.4916160795573849,1.00254855301907,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1167.03888889,310.0,0.4839851298768304,1.00254855301907,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1167.03888889,325.0,0.4839851298768304,1.00254855301907,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1172.03888889,265.0,0.4952021879552488,1.0061723688265276,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1172.03888889,280.0,0.4951967629446577,1.0061723688265276,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1172.03888889,295.0,0.4941039395990586,1.0061723688265276,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1172.03888889,310.0,0.4865004734361747,1.0061723688265276,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1172.03888889,325.0,0.4865004734361747,1.0061723688265276,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1177.03888889,265.0,0.4976015742932697,1.009957845304135,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1177.03888889,280.0,0.49759616961644804,1.009957845304135,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1177.03888889,295.0,0.49650744233989597,1.009957845304135,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1177.03888889,310.0,0.4889324751311434,1.009957845304135,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.775,1177.03888889,325.0,0.4889324751311434,1.009957845304135,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1157.03888889,265.0,0.5071858535096677,1.0187793258072388,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1157.03888889,280.0,0.5071804956312547,1.0187793258072388,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1157.03888889,295.0,0.5061011955056076,1.0187793258072388,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1157.03888889,310.0,0.4985918189737082,1.0187793258072388,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1157.03888889,325.0,0.4985918189737082,1.0187793258072388,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1162.03888889,265.0,0.5081882349126041,1.0156535371545978,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1162.03888889,280.0,0.5081828605447143,1.0156535371545978,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1162.03888889,295.0,0.5071002387508386,1.0156535371545978,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1162.03888889,310.0,0.49956775126319186,1.0156535371545978,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1162.03888889,325.0,0.49956775126319186,1.0156535371545978,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1167.03888889,265.0,0.5091434622595699,1.0131418539700237,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1167.03888889,280.0,0.5091380745680675,1.0131418539700237,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1167.03888889,295.0,0.5080527688430679,1.0131418539700237,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1167.03888889,310.0,0.5005016075417922,1.0131418539700237,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1167.03888889,325.0,0.5005016075417922,1.0131418539700237,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1172.03888889,265.0,0.5100833401295897,1.0105831069216171,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1172.03888889,280.0,0.5100779387967157,1.0105831069216171,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1172.03888889,295.0,0.5089898851306497,1.0105831069216171,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1172.03888889,310.0,0.501419604657918,1.0105831069216171,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1172.03888889,325.0,0.501419604657918,1.0105831069216171,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1177.03888889,265.0,0.5110075381657715,1.0079695415903562,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1177.03888889,280.0,0.5110021228277756,1.0079695415903562,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1177.03888889,295.0,0.509911247946164,1.0079695415903562,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1177.03888889,310.0,0.5023213384848816,1.0079695415903562,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,0.9125,1177.03888889,325.0,0.5023213384848816,1.0079695415903562,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1157.03888889,265.0,0.5125958731958954,1.0032412705097726,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1157.03888889,280.0,0.5125904323354387,1.0032412705097726,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1157.03888889,295.0,0.5114944161659766,1.0032412705097726,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1157.03888889,310.0,0.5038687354994367,1.0032412705097726,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1157.03888889,325.0,0.5038687354994367,1.0032412705097726,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1162.03888889,265.0,0.5134339803423594,1.0006172816344139,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1162.03888889,280.0,0.5134285252139527,1.0006172816344139,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1162.03888889,295.0,0.512329634884421,1.0006172816344139,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1162.03888889,310.0,0.5046839568606464,1.0006172816344139,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1162.03888889,325.0,0.5046839568606464,1.0006172816344139,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1167.03888889,265.0,0.5145598693073922,0.9999642558833938,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1167.03888889,280.0,0.5145544106165187,0.9999642558833938,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1167.03888889,295.0,0.5134548026576533,0.9999642558833938,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1167.03888889,310.0,0.5058041316307748,0.9999642558833938,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1167.03888889,325.0,0.5058041316307748,0.9999642558833938,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1172.03888889,265.0,0.5158466410360267,1.0002942435078903,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1172.03888889,280.0,0.515841184145924,1.0002942435078903,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1172.03888889,295.0,0.5147419389373398,1.0002942435078903,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1172.03888889,310.0,0.5070937917945827,1.0002942435078903,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1172.03888889,325.0,0.5070937917945827,1.0002942435078903,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1177.03888889,265.0,0.5171152473872777,1.000559267080086,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1177.03888889,280.0,0.5171097919425709,1.000559267080086,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1177.03888889,295.0,0.5160108378970407,1.000559267080086,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1177.03888889,310.0,0.5083647165605933,1.000559267080086,
180000000.0,1177.03888889,25000000.0,2.76,15.0,250.0,1.05,1177.03888889,325.0,0.5083647165605933,1.000559267080086,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1053.15,265.0,0.2986059018363466,0.9071659216247175,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1053.15,280.0,0.2985987643738431,0.9071659216247175,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1053.15,295.0,0.2971609818071067,0.9071659216247175,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1053.15,310.0,0.28970153127703635,0.9071659216247175,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1053.15,325.0,0.28970153127703635,0.9071659216247175,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1058.15,265.0,0.3043717774602892,0.9128918845103211,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1058.15,280.0,0.30436468476633505,0.9128918845103211,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1058.15,295.0,0.3029359204522026,0.9128918845103211,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1058.15,310.0,0.2955232580879676,0.9128918845103211,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1058.15,325.0,0.2955232580879676,0.9128918845103211,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1063.15,265.0,0.31006230305687904,0.9185180208597292,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1063.15,280.0,0.31005525380732374,0.9185180208597292,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1063.15,295.0,0.3086352410066727,0.9185180208597292,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1063.15,310.0,0.3012679829221864,0.9185180208597292,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1063.15,325.0,0.3012679829221864,0.9185180208597292,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1068.15,265.0,0.31567870969601514,0.9240223890613264,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1068.15,280.0,0.3156717024385864,0.9240223890613264,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1068.15,295.0,0.314260148603214,0.9240223890613264,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1068.15,310.0,0.30693677701067124,0.9240223890613264,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1068.15,325.0,0.30693677701067124,0.9240223890613264,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1073.15,265.0,0.3215908851727723,0.9261195020013435,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1073.15,280.0,0.32158389378263735,0.9261195020013435,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1073.15,295.0,0.32017553628187123,0.9261195020013435,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1073.15,310.0,0.3128687477947464,0.9261195020013435,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.5,1073.15,325.0,0.3128687477947464,0.9261195020013435,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1053.15,265.0,0.39626706792061067,0.9703869739973334,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1053.15,280.0,0.39626039546629754,0.9703869739973334,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1053.15,295.0,0.39491628493905445,0.9703869739973334,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1053.15,310.0,0.3879428202324437,0.9703869739973334,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1053.15,325.0,0.3879428202324437,0.9703869739973334,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1058.15,265.0,0.4000004669797532,0.9700349707400518,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1058.15,280.0,0.39999379210416075,0.9700349707400518,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1058.15,295.0,0.398649193830292,0.9700349707400518,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1058.15,310.0,0.3916731986146117,0.9700349707400518,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1058.15,325.0,0.3916731986146117,0.9700349707400518,
140000000.0,1073.15,25000000.0,2.76,15.0,250.0,0.6375,1063.15,265.0,0.4034950959218115,0.97017437120455,
