H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv,pred,truemdot
23.268461,672219102.1,857.800386,1368.003335,288.99206,920.395441,0.904692,933.5785522461,920.395441
19.184435,222449023.8,783.436288,1174.891386,307.561692,394.986282,0.865624,391.9111022949,394.986282
48.347795,463033243.6,775.035782,1158.386898,315.311044,541.903009,0.556535,484.2997741699,541.903009
35.008873,277516414.2,819.824783,1069.404054,314.811542,641.597099,0.711223,709.0163574219,641.597099
12.770337,589168061.2,954.373549,1356.931726,300.426335,1080.412031,0.968026,1053.1943359375,1080.412031
32.383263,539879012.2,844.284619,1218.045382,283.848947,950.544451,0.832968,949.56640625,950.544451
32.745508,550416683.1,959.397097,1326.593448,303.333407,898.758582,0.7837,882.3225708008,898.758582
29.686601,655773023,939.725618,1279.750155,300.755234,1289.597799,0.866125,1319.6975097656,1289.597799
39.324353,301805797.4,964.275454,1076.561542,313.740834,1410.320614,0.662724,1329.4188232422,1410.320614
21.024945,309347496.2,912.77531,1027.732714,310.809862,1989.082039,0.919138,2021.1188964844,1989.082039
46.428229,444114410.3,803.389951,1089.050274,316.906732,841.353619,0.66727,791.5631103516,841.353619
31.781808,626935444.7,932.532713,1191.100975,290.015457,1641.937089,0.865534,1671.4018554688,1641.937089
12.967613,717374142.3,897.535901,1130.652095,307.85455,2404.526099,0.984644,2461.7458496094,2404.526099
46.667161,27158487.64,774.317692,1371.141745,299.494398,-51.962725,0,-8.2559251785,-51.962725
19.28615,264914215.2,783.212829,1471.213768,317.339889,230.974798,0.778767,100.2669525146,230.974798
42.901137,876530750.8,883.715372,1362.978317,295.231003,1061.139835,0.753772,1070.0969238281,1061.139835
39.707141,700101542.7,852.579787,1467.1513,275.505552,552.53447,0.635822,533.4833984375,552.53447
47.513483,957663230.7,823.491681,1330.165937,300.040988,1095.759612,0.743113,1128.9990234375,1095.759612
46.583207,193123382.5,782.097295,1104.870344,310.263508,0,0,24.5639648438,0
21.872592,958579127.2,970.068783,1160.978223,315.677896,3780.2345,0.963534,3708.3940429688,3780.2345
35.091552,29326576.97,952.73621,1133.991884,267.327371,-74.236025,0,-56.2910461426,-74.236025
28.436079,746017020,833.62187,1217.292878,271.836525,1393.012393,0.9052,1361.5637207031,1393.012393
45.430264,708490217.7,868.477633,1393.499664,314.485238,605.021571,0.583516,612.0119018555,605.021571
15.421305,771971580.9,878.687765,1169.036835,278.456553,2056.392731,0.977302,2002.1219482422,2056.392731
35.687033,198166861.4,916.133332,1457.836742,310.222575,0,0,29.404920578,0
25.692166,724892403.6,850.230531,1380.053919,303.564108,942.217356,0.8923,957.8376464844,942.217356
22.363489,374646954,839.701379,1079.438861,279.343995,1148.448488,0.910306,1152.5202636719,1148.448488
15.971409,302386426.4,890.989811,1394.430798,280.60792,409.534565,0.8904,469.0935974121,409.534565
49.394114,90229440.19,939.073029,1439.658317,278.033991,-39.977092,0,-18.2434425354,-39.977092
13.12624,641717241.5,788.342267,1100.222374,289.822336,1642.143653,0.983281,1679.0749511719,1642.143653
24.618303,587518901,930.833158,1377.785532,302.03921,877.771938,0.875106,896.2008056641,877.771938
33.286135,999805059.6,781.948713,1237.612547,311.435858,1578.188559,0.903954,1547.4906005859,1578.188559
45.544799,174664908,777.019132,1333.358589,293.252881,0,0,17.039850235,0
45.377687,511850147.2,843.472644,1096.626444,300.353647,1188.026209,0.730242,1173.6707763672,1188.026209
26.295348,207310343.9,942.719742,1046.255294,271.3555,1265.227126,0.791773,1272.7562255859,1265.227126
35.252002,441287489.8,909.2199,1115.097625,273.336009,1361.643159,0.800133,1369.4215087891,1361.643159
38.066048,410979964.9,933.491234,1380.277586,303.540312,306.376446,0.436794,303.2609863281,306.376446
11.074222,228270141.6,903.184836,1124.389326,287.348959,786.100512,0.9599,817.6096801758,786.100512
18.351449,849222735.6,919.553965,1344.875036,293.489333,1464.20674,0.955379,1409.2496337891,1464.20674
25.684022,574752130.1,793.267147,1369.451166,274.947909,674.65551,0.867562,684.4984741211,674.65551
27.523206,250138710.2,899.874861,1201.558977,288.798326,471.117685,0.723726,446.5008239746,471.117685
23.599184,52779282.77,910.682283,1326.299116,284.366754,0,0,33.3974189758,0
6.366271,946419402.1,972.479905,1289.805485,314.150544,2280.060986,0.996238,2278.4777832031,2280.060986
19.580848,957892606.7,862.126053,1032.281859,264.911471,4464.453105,0.978668,4461.9311523438,4464.453105
26.93126,510581792.6,904.969709,1024.806524,272.980503,3157.657572,0.919978,3264.7341308594,3157.657572
34.620025,920205965.3,785.382573,1278.663829,282.839133,1294.723306,0.877957,1260.1280517578,1294.723306
43.365664,322602271.3,951.024467,1226.232576,289.263372,232.867828,0.255865,233.9274902344,232.867828
39.569249,795814205.5,779.313941,1158.450127,310.943599,1451.132527,0.858212,1444.9802246094,1451.132527
6.736049,471057996.4,862.518057,1244.47278,278.263795,960.108237,0.991959,965.3479614258,960.108237
5.518531,917529792.1,943.919345,1410.151429,269.103214,1487.357164,0.996387,1437.6041259766,1487.357164
14.565806,997167350.7,836.756429,1398.302403,280.329012,1335.218414,0.974659,1353.857421875,1335.218414
34.892085,516678584.5,949.724354,1404.719138,290.193681,574.31462,0.666834,562.3591918945,574.31462
34.31102,115187425.8,960.135497,1342.527756,283.219299,0,0,17.5755691528,0
42.566723,896537445.9,930.551231,1356.7061,293.295546,1233.82786,0.766457,1227.7581787109,1233.82786
13.60313,887327436,877.095871,1195.869431,282.737868,2160.314137,0.984258,2126.8364257813,2160.314137
33.643653,728815324.9,806.808058,1334.807557,271.974587,899.473793,0.833659,926.6957397461,899.473793
15.670875,356489964.5,822.652312,1236.883211,276.95048,634.206916,0.932143,668.05859375,634.206916
41.547076,545086613.5,896.732519,1177.738053,311.806446,1139.477593,0.745297,1162.4483642578,1139.477593
7.237215,667517831.4,865.442878,1079.329516,275.184735,2497.748531,0.995563,2544.0493164063,2497.748531
46.758233,622037783.9,874.519448,1441.635099,272.076237,211.535503,0.25279,292.6360473633,211.535503
29.081663,713634211.5,924.871974,1171.819841,309.513268,2056.56143,0.906038,1960.7204589844,2056.56143
16.112881,492910643.6,808.892477,1437.349444,317.054147,560.144052,0.926654,537.7430419922,560.144052
19.605174,427646683.7,961.614241,1280.131945,316.040005,936.800779,0.906688,885.3388061523,936.800779
29.621256,574054598,966.683539,1302.038228,280.874148,1100.475869,0.838445,1139.6721191406,1100.475869
18.244866,372695435.9,776.41845,1433.862637,266.714598,386.397403,0.879665,310.3170166016,386.397403
40.390503,251704524.3,871.184063,1112.431284,300.74923,372.807567,0.447167,387.703704834,372.807567
32.178449,2349574.185,907.883985,1362.663934,277.435059,-46.049591,0,7.0510964394,-46.049591
36.13273,726002600.1,882.696279,1286.827873,282.513935,1149.19549,0.822459,1111.4537353516,1149.19549
6.507806,602907748.2,908.019059,1349.727598,274.632969,1041.296431,0.992872,1058.5991210938,1041.296431
44.869179,168299550.4,898.171895,1033.972247,303.059025,0,0,35.1765708923,0
27.804502,927552316.5,809.927228,1434.949031,276.0406,1021.189547,0.892697,1058.2497558594,1021.189547
21.807366,400165005.1,971.856005,1457.880298,318.005208,512.297896,0.828342,567.6851806641,512.297896
6.284858,986546332,916.95367,1401.430042,280.843955,1545.582677,0.995763,1506.4787597656,1545.582677
45.808101,373487897.8,861.25732,1355.870143,311.506637,0,0,42.2399902344,0
21.330866,44241600.87,868.274369,1166.004045,268.386708,0,0,47.6035614014,0
30.681639,993541643.6,898.30598,1470.275655,304.272654,1143.771345,0.869121,1194.5366210938,1143.771345
5.778434,209170894,859.882883,1040.468103,276.591353,929.459597,0.991184,888.2490234375,929.459597
15.369753,38444203.66,844.20056,1441.681043,276.429696,0,0,27.2870140076,0
32.23041,509712153,856.166376,1390.007358,275.912403,538.040604,0.731741,558.5810546875,538.040604
38.583057,353032886.9,913.81089,1166.847038,314.457485,706.734563,0.643359,681.5014648438,706.734563
27.518722,492642756.2,926.219651,1105.742047,264.920358,1939.856163,0.891483,1926.2098388672,1939.856163
22.984751,199342433.9,879.054701,1081.353465,303.115945,651.326911,0.824309,626.8807373047,651.326911
21.065365,388052128,948.176563,1065.527641,277.764833,2440.597592,0.928338,2405.6877441406,2440.597592
27.505447,36575882.2,961.591185,1087.71323,309.458926,-0.656275,0,-187.1774749756,-0.656275
32.636972,247846975.4,971.65037,1378.396568,281.059795,0,0,39.51171875,0
33.230549,620506842.3,931.493583,1419.982496,317.597455,734.077693,0.761502,751.9135131836,734.077693
26.279658,666200161,860.827723,1167.163291,299.312715,1584.936921,0.918047,1602.9135742188,1584.936921
11.204462,286604779,827.278977,1170.705199,294.551244,640.679284,0.962373,598.7745361328,640.679284
21.415929,256452854.7,832.484254,1255.544058,314.66196,394.384485,0.826431,407.8182067871,394.384485
43.830298,365087831.8,956.608518,1468.605647,301.381937,0,0,35.0235748291,0
40.382288,186071121,933.35404,1383.498714,268.413126,0,0,15.8467531204,0
40.120378,906913642.1,834.774033,1262.086841,312.400875,1401.108482,0.839661,1396.4903564453,1401.108482
29.915325,997454587.1,908.597296,1346.458124,273.235987,1573.655212,0.898742,1573.5474853516,1573.655212
23.073818,686752997.1,779.004449,1376.168373,317.200693,816.385635,0.909418,829.1913452148,816.385635
16.002678,590693414.6,893.359688,1106.883848,294.060822,2142.430806,0.971806,2159.6491699219,2142.430806
46.738829,875095757.6,952.003444,1455.519959,270.903469,787.845396,0.601693,802.8461914063,787.845396
10.192701,504990705.9,797.955709,1033.416097,316.294857,1738.339709,0.98953,1655.6181640625,1738.339709
10.706978,691275424.6,900.208117,1300.953857,294.425043,1314.359222,0.984095,1267.2436523438,1314.359222
6.537247,13103673.97,865.667837,1427.248883,276.513806,4.460005,0.249759,-97.653213501,4.460005
49.625184,502036369.5,782.373545,1217.704353,299.022275,439.992767,0.478126,462.7882080078,439.992767
29.185592,357290305.5,942.091376,1345.62272,271.274719,474.497618,0.7005,471.2225341797,474.497618
28.612482,601534449.3,819.94858,1152.295067,310.992174,1301.631257,0.89794,1329.6669921875,1301.631257
12.472928,511171706.4,825.620584,1363.842123,312.385777,709.519345,0.962312,749.7938232422,709.519345
38.323537,136779430.5,871.842466,1039.581131,290.636649,0,0,7.5128364563,0
10.728476,668806186.7,856.364608,1232.304899,305.56997,1380.22466,0.985913,1380.2670898438,1380.22466
20.44181,366193866.1,788.912017,1134.556074,275.717634,780.685609,0.912847,722.142578125,780.685609
15.031997,783843029.3,799.999877,1221.753066,279.569299,1441.858948,0.975603,1385.5369873047,1441.858948
25.18122,319443201,778.483657,1223.969003,303.869305,470.329236,0.822204,514.4409790039,470.329236
36.23567,108721685.4,969.396678,1314.515514,317.480272,0,0,15.2558555603,0
19.68482,919782257.9,880.937694,1448.036246,299.940357,1163.085075,0.941582,1184.6134033203,1163.085075
6.219307,101290743.3,937.788049,1199.22094,274.110389,291.357557,0.963015,262.0962524414,291.357557
38.406309,368152563.7,932.077845,1449.64763,317.852402,0,0,78.3074417114,0
15.149374,24781972.68,837.853158,1234.060967,316.183526,0,0,-5.5261335373,0
36.457182,695067829.3,885.611578,1444.717551,304.522487,687.103469,0.725885,701.3729858398,687.103469
10.49265,895547338.6,962.861312,1163.951525,289.512694,3451.503984,0.991239,3424.6301269531,3451.503984
43.033086,120901585.4,848.994732,1136.558166,315.60973,0,0,4.7202706337,0
27.636766,583730550.9,879.43088,1337.398271,312.247544,844.381647,0.857173,872.9673461914,844.381647
19.642289,998093822.8,786.030541,1211.53054,287.859543,1812.448377,0.967985,1814.7822265625,1812.448377
48.991633,741823511.5,904.264041,1166.973435,286.027586,1663.831951,0.747281,1633.8581542969,1663.831951
32.068226,580276270.6,938.713741,1222.105808,306.27951,1344.262446,0.843542,1428.9898681641,1344.262446
46.847559,264818823.1,972.893137,1074.946039,284.879135,777.66941,0.378928,787.2277832031,777.66941
39.215182,601281105.8,861.009358,1313.382473,297.745007,739.844179,0.715915,750.9803466797,739.844179
17.001953,735365195.5,894.5928,1094.301505,317.486138,2868.818223,0.97598,2915.9309082031,2868.818223
35.262348,641057954,826.79434,1397.144697,268.733714,649.999803,0.748391,678.8338623047,649.999803
5.080376,141450576.1,943.98743,1200.835349,281.459434,422.767917,0.984215,434.2038574219,422.767917
42.054947,76596787.52,914.040986,1454.367888,306.973806,-1.717654,0,-2.1619489193,-1.717654
42.018252,482525715.2,917.545877,1374.619584,284.743552,336.842079,0.417191,360.3506164551,336.842079
32.074456,506375028.1,845.528404,1303.298112,281.665308,677.984127,0.78537,746.7608642578,677.984127
21.717147,244118054.8,802.698451,1072.022769,293.514173,645.050716,0.874999,637.3460693359,645.050716
34.775242,300303172.7,834.924905,1416.807184,286.239116,0,0,23.5800857544,0
44.685347,583996289,970.828654,1187.977687,290.976491,1488.893144,0.711322,1437.2125244141,1488.893144
9.153143,732294987.7,882.311732,1186.701149,280.507394,1882.260867,0.991727,1892.2507324219,1882.260867
36.873731,332842655.5,788.709342,1404.113034,309.846009,0,0,26.1178512573,0
24.426803,519220348.7,910.929852,1422.524442,264.304475,654.610012,0.847747,685.6295776367,654.610012
7.796355,668322923.3,885.720373,1268.797563,278.753339,1349.096714,0.992191,1340.6309814453,1349.096714
24.441248,541014960.1,874.209969,1380.451017,290.680209,712.890908,0.86742,744.8632202148,712.890908
17.496588,891007958.9,962.135825,1072.647846,296.523043,6262.312543,0.980125,6024.427734375,6262.312543
22.26494,124663496.6,938.731924,1125.423294,297.449885,361.618662,0.686275,347.6384277344,361.618662
49.644437,959819343.9,929.711822,1215.927894,316.883,2046.747183,0.782497,2040.8004150391,2046.747183
24.625736,788813458.8,886.690546,1147.092025,288.153045,2265.414068,0.943106,2162.3527832031,2265.414068
32.148193,268300372.3,881.148347,1166.135269,296.251828,498.350984,0.668844,457.5299682617,498.350984
26.617496,363609804.6,931.511386,1102.569891,289.785127,1455.060483,0.863572,1424.7905273438,1455.060483
21.306028,456434702.5,846.444779,1138.613392,294.323219,1153.598213,0.924089,1149.4692382813,1153.598213
8.229043,880869890.7,808.184618,1414.544755,289.056354,1113.513272,0.991456,1166.1793212891,1113.513272
28.697332,403162166.5,957.91075,1387.837418,286.225803,518.092028,0.727722,539.8181152344,518.092028
22.697033,724519701.3,951.382422,1092.751556,296.692887,3871.518411,0.954535,3975.4145507813,3871.518411
44.544332,46817438.8,847.577721,1346.1396,283.291459,-44.438808,0,-6.2873106003,-44.438808
34.380051,660483328,856.446224,1364.923628,299.534267,793.671409,0.790823,845.9144897461,793.671409
22.593027,961991186.3,967.434542,1199.788524,299.793115,3080.688779,0.957157,3174.0327148438,3080.688779
33.665383,623663267.7,831.187819,1224.291725,296.955897,1059.517741,0.844342,1027.3864746094,1059.517741
7.597118,469320193.9,850.293482,1111.852863,290.765801,1427.847845,0.992404,1443.7894287109,1427.847845
23.565986,297787782.3,787.939882,1362.692807,297.693024,308.670269,0.762864,324.4586486816,308.670269
45.851904,533069900.3,874.013659,1313.021408,301.416644,454.297672,0.482121,471.6799926758,454.297672
41.739199,258391057.5,908.870128,1447.323492,300.866011,0,0,26.5084590912,0
48.183474,345618953.5,885.649759,1143.369963,289.621168,372.837761,0.350351,383.7007446289,372.837761
18.663676,605059328.6,837.726105,1428.071856,302.527008,726.221022,0.922187,732.3594970703,726.221022
47.661494,579960530.2,824.536917,1438.162774,289.492665,0,0,158.5334320068,0
37.514302,491137439.8,824.338482,1459.870259,272.87772,277.878141,0.468991,190.2878570557,277.878141
14.148383,834774932.6,874.284028,1371.682063,280.088253,1256.320529,0.97229,1236.7547607422,1256.320529
37.554229,286456590.6,961.573387,1293.162579,298.484755,167.277538,0.252055,116.4588012695,167.277538
25.923317,954406353.6,900.132802,1219.377625,272.07739,2197.327006,0.938592,2147.8798828125,2197.327006
44.928859,379819441,932.646036,1251.924827,283.539874,281.104866,0.304603,215.3707122803,281.104866
40.20916,188234284.2,971.283011,1291.737166,285.241977,0,0,17.6027317047,0
30.052517,540560321.5,790.830077,1168.709255,298.910444,1001.94192,0.872517,983.8380737305,1001.94192
37.335561,287475652,778.909886,1073.387173,305.680296,531.073232,0.666276,501.5573425293,531.073232
32.547544,993372108,830.034089,1089.743065,294.021139,2888.203607,0.935336,2926.0554199219,2888.203607
9.449174,183064932.4,811.660828,1465.763045,271.977971,198.213544,0.922717,100.7757034302,198.213544
8.990165,88704731.16,786.951441,1174.372729,264.969457,168.315554,0.915961,200.2144012451,168.315554
38.472449,754821715.7,962.790547,1298.863763,269.856516,1371.609469,0.795683,1416.4564208984,1371.609469
14.430877,962657231.9,796.657417,1286.568945,286.056668,1517.536182,0.979812,1459.7928466797,1517.536182
8.403214,702241510.4,899.559456,1258.151879,263.407489,1512.313346,0.991448,1527.9069824219,1512.313346
42.909142,132262658.8,915.639418,1137.560624,289.229825,0,0,-12.6758804321,0
14.568823,173343849.3,873.155164,1317.762596,285.07305,260.111776,0.860162,264.4801635742,260.111776
15.905047,775489721.2,955.388687,1414.083718,277.934852,1225.292238,0.957463,1180.1538085938,1225.292238
6.614351,627646516.4,819.848357,1411.714738,300.311907,812.272366,0.992128,851.2173461914,812.272366
23.80228,698553992.8,947.168179,1175.459489,265.252522,2237.662568,0.934644,2177.6162109375,2237.662568
28.920909,546046908.6,909.764226,1100.650366,294.891539,2037.628433,0.895314,2028.1783447266,2037.628433
37.213374,477671274.7,968.37259,1131.239927,266.845684,1801.854407,0.782724,1848.6021728516,1801.854407
7.483622,392148813,964.052124,1336.177836,288.171426,792.305296,0.984599,778.8494262695,792.305296
44.222519,31721050.83,940.129999,1264.892233,275.530137,-88.258547,0,-75.0579376221,-88.258547
20.818197,867312244.5,853.463438,1046.418276,286.847114,3539.275445,0.972488,3446.3486328125,3539.275445
30.81822,407628691.6,830.491773,1130.173105,307.452569,910.62339,0.834546,894.9977416992,910.62339
19.419644,709096074.6,883.028752,1170.483453,289.408535,1870.252496,0.95886,1842.1292724609,1870.252496
31.88357,950110360.8,946.765268,1254.641525,315.348314,2148.75022,0.899748,2127.6672363281,2148.75022
33.965177,739977486.1,788.430122,1305.831545,314.076404,952.316762,0.845993,973.0170898438,952.316762
25.521603,643050047.8,831.467284,1094.491029,316.279874,1839.568266,0.932948,1811.73046875,1839.568266
33.704592,66085960.42,829.985425,1200.066153,284.097212,-0.892803,0,23.5796108246,-0.892803
40.101519,420065752.2,843.008823,1270.939175,270.98829,425.208084,0.552343,442.9503173828,425.208084
48.447292,956522673.9,800.353848,1191.085112,268.093775,1577.133601,0.806533,1638.7672119141,1577.133601
6.253122,839762194.1,943.87945,1035.130571,293.808507,7336.939584,0.997459,7797.2016601563,7336.939584
11.961838,910283889.3,873.738922,1098.933653,265.612641,3204.690288,0.990525,3223.6574707031,3204.690288
38.299065,462681596.4,961.163607,1230.854541,280.198865,928.235374,0.698345,908.3817138672,928.235374
48.819458,73273119.78,899.776094,1256.899289,270.239086,-58.263814,0,-48.9722061157,-58.263814
38.101499,234842535,796.925542,1095.367341,263.233557,310.913188,0.487133,277.2624511719,310.913188
15.273143,757021577.8,941.949675,1219.94009,303.353212,2065.003715,0.974517,2001.2514648438,2065.003715
13.004834,699359406.1,853.523858,1290.329603,301.374008,1220.782904,0.976464,1183.1281738281,1220.782904
17.082351,249790916.7,901.705208,1191.603587,288.282144,607.598236,0.897142,543.196472168,607.598236
28.68581,858861811.1,803.848363,1304.408716,293.69624,1216.83145,0.903044,1196.017578125,1216.83145
44.477203,71614422.77,968.236329,1194.60074,293.143038,-56.552204,0,-92.1684188843,-56.552204
19.077085,275016216.5,887.430917,1236.990822,285.341042,538.791835,0.87502,513.364074707,538.791835
31.857071,314679903.2,945.440368,1283.934982,295.935786,451.641592,0.63016,369.021270752,451.641592
42.44987,34274077.98,859.282734,1204.764881,288.270691,-61.032557,0,-33.3878746033,-61.032557
38.257053,122563634.5,933.145959,1064.559751,278.639464,0,0,-49.1805686951,0
36.366254,404868729.2,818.279431,1366.958857,274.72708,293.932883,0.512754,279.3040771484,293.932883
20.189,307583964.5,923.225496,1382.86424,313.144588,425.783737,0.833487,467.2936401367,425.783737
36.122245,405184505.4,779.986602,1232.314517,267.302001,484.409889,0.678882,574.1632080078,484.409889
24.820542,360773710.9,906.306964,1123.683751,294.921082,1151.83148,0.874857,1160.1918945313,1151.83148
43.357551,393534744.5,846.062683,1162.134164,287.081396,572.220177,0.577135,458.1111755371,572.220177
39.470146,527472326.4,832.310323,1213.042369,268.596155,807.557439,0.73589,814.0802612305,807.557439
47.418271,416195297.1,802.148799,1281.753929,280.471182,0,0,210.7205505371,0
8.968387,892316523.7,896.674289,1126.903731,305.520554,3060.489548,0.994385,3111.7770996094,3060.489548
43.336128,757711830.5,808.042561,1450.108629,274.374364,550.150976,0.605811,548.0159301758,550.150976
43.742918,96557793.44,804.612636,1209.107345,291.296898,-1.614682,0,9.9258108139,-1.614682
36.390614,919109541.4,852.607891,1437.74968,276.167525,975.303268,0.810896,1043.8917236328,975.303268
30.785259,937798135.6,939.606319,1384.818316,269.12404,1406.547449,0.876961,1372.3385009766,1406.547449
7.911616,112124374.8,969.875964,1297.288462,296.887606,244.873164,0.932401,239.7494659424,244.873164
7.045718,159524266.8,849.473948,1162.191834,282.237574,395.06117,0.973069,388.9545288086,395.06117
42.300205,887708203.9,896.893219,1232.155315,280.095101,1703.65697,0.822731,1774.2124023438,1703.65697
26.388295,892517572.5,779.49924,1438.953877,276.633169,941.700387,0.898994,968.1626586914,941.700387
16.074859,650727447.6,825.865419,1384.498847,287.537575,856.103822,0.949364,876.1169433594,856.103822
12.639171,915188087.7,886.619264,1108.488431,286.399081,3254.659265,0.989281,3274.7856445313,3254.659265
10.812435,835708000.4,940.919234,1034.172774,271.539707,7111.828805,0.992253,6970.7641601563,7111.828805
12.463573,96260107.24,957.554615,1223.389614,265.874552,236.576367,0.841955,219.66796875,236.576367
9.174644,871698800,942.156623,1058.603686,308.399965,5930.817316,0.994543,5914.6791992188,5930.817316
41.158664,769412221.9,955.197322,1259.702431,297.392451,1543.189214,0.790713,1594.4920654297,1543.189214
21.428831,121958971.5,914.543569,1131.673005,310.855762,310.147422,0.697775,271.8086547852,310.147422
49.814523,403518675.5,782.366136,1453.046075,265.056441,0,0,38.1246948242,0
11.812606,597292954.4,777.25122,1036.261835,271.536669,1871.547012,0.987675,1850.8630371094,1871.547012
7.85958,742851995.2,846.718072,1417.066185,290.945433,991.294928,0.990452,1029.3688964844,991.294928
5.489495,403036734.5,886.478376,1451.284857,273.502383,537.503562,0.990216,567.4716796875,537.503562
36.318583,791245626.4,897.271309,1037.777302,269.95398,4107.573475,0.906151,4129.9770507813,4107.573475
7.263345,939850461.1,828.107757,1212.853985,267.970887,1928.482066,0.995975,1977.2510986328,1928.482066
12.369482,910432359.9,859.484816,1273.326129,268.956202,1694.670909,0.985073,1691.9450683594,1694.670909
21.903649,884853457,791.501432,1280.79423,298.557658,1350.351732,0.945776,1305.787109375,1350.351732
37.370393,44345570.02,858.944039,1441.957087,291.566204,-20.270224,0,5.2018585205,-20.270224
32.555377,817143132.8,940.209487,1060.312613,292.930899,4998.361865,0.922171,5083.076171875,4998.361865
44.565016,40312738.57,816.23151,1321.333105,308.654646,-43.516222,0,-2.8056492805,-43.516222
34.835733,140885662.7,801.279491,1410.242279,278.197455,0,0,28.8315925598,0
46.777997,948922466.9,934.29656,1381.51831,297.201506,1151.124432,0.711664,1127.8260498047,1151.124432
17.258005,150660847.9,852.881297,1312.930774,270.379937,193.388406,0.758536,202.4407653809,193.388406
14.689944,444855031.6,862.75847,1434.136031,292.953496,554.323373,0.930758,562.1365356445,554.323373
21.200028,824020151.6,889.278368,1376.21912,310.798017,1213.247335,0.933806,1190.2918701172,1213.247335
39.772073,409511700.8,844.985934,1346.709124,309.011736,265.422868,0.419139,288.1885375977,265.422868
46.014659,495042021.1,919.385087,1188.96795,311.975789,893.430821,0.62043,864.9565429688,893.430821
37.645949,535149591.2,941.432592,1311.599249,268.279206,776.84633,0.699178,738.3424072266,776.84633
36.901906,221777449.5,881.463791,1199.139483,263.290565,126.077927,0.229297,116.8594741821,126.077927
26.272506,790030015.2,902.321011,1370.264116,264.520717,1159.714871,0.895673,1132.6571044922,1159.714871
23.388656,777587947.6,968.563224,1299.530388,272.690485,1667.367119,0.92551,1668.7119140625,1667.367119
49.126717,113079175.7,906.166796,1320.588017,268.64514,-2.253791,0,-9.6161670685,-2.253791
36.506018,771838638.6,898.75964,1332.34912,275.123202,1114.831211,0.812099,1104.4035644531,1114.831211
40.725042,957417312.5,790.085772,1265.926253,285.511516,1342.354885,0.843037,1300.5003662109,1342.354885
11.585172,710523803.2,891.844293,1290.227751,283.693698,1359.862062,0.982086,1317.5792236328,1359.862062
28.419224,625503334.4,784.538323,1052.70701,268.248124,1756.691888,0.920215,1737.2756347656,1756.691888
5.362868,592826625.4,949.981695,1462.543437,280.832373,865.568825,0.993922,902.0618896484,865.568825
44.591983,718705137.2,935.10781,1378.832616,277.504831,773.836838,0.626574,738.5725708008,773.836838
41.306031,880658998.1,818.051436,1399.327003,315.111178,889.030062,0.758608,973.9772338867,889.030062
48.578079,705133880.8,896.774676,1052.07628,281.797283,2912.152959,0.798525,2904.7954101563,2912.152959
27.045338,944673161.5,836.565108,1385.20554,265.021314,1206.744552,0.906855,1217.7520751953,1206.744552
31.662379,729765562.5,968.660471,1053.49752,274.775752,6267.292757,0.917663,5686.4086914063,6267.292757
23.825548,159943568.2,806.729269,1258.231799,286.614789,159.873127,0.571166,195.0508422852,159.873127
16.618731,559566705.8,954.041218,1115.212387,275.587241,2645.549708,0.966448,2644.0051269531,2645.549708
36.803886,250933594.2,885.124237,1173.612093,273.348797,314.475888,0.457601,231.299407959,314.475888
32.005394,972989008.2,774.344279,1080.229466,272.744343,2421.403864,0.932614,2289.01953125,2421.403864
17.20008,306933418.8,810.202074,1212.549797,265.971914,552.846361,0.911615,575.9224243164,552.846361
20.699792,817768171.3,922.230517,1031.671479,280.591858,5826.627246,0.971705,5637.8081054688,5826.627246
30.176595,499682957.8,824.855472,1057.384304,271.580737,1547.4355,0.886655,1511.5789794922,1547.4355
5.574195,303067891,929.232394,1407.367192,312.751934,475.756898,0.987152,527.0404052734,475.756898
44.975463,290179536.8,955.557424,1431.126659,316.078107,0,0,23.2818813324,0
13.013141,372462839.8,852.508236,1318.278535,272.388786,588.715342,0.946301,670.1689453125,588.715342
41.61352,403351333,849.313518,1227.222366,278.222339,458.381677,0.544762,417.8362121582,458.381677
23.95063,302976133.6,864.895656,1358.997465,299.032827,361.36709,0.763108,430.5072021484,361.36709
45.448384,232675677.7,941.569435,1110.261149,301.83611,0,0,-49.0569190979,0
36.539749,315825082.2,882.260815,1405.512875,300.641091,0,0,67.0806732178,0
35.127834,840198852.2,952.935042,1171.400044,308.390453,2659.634171,0.884112,2706.4411621094,2659.634171
15.199449,904609824.7,964.367673,1405.760521,309.556554,1502.50584,0.968714,1450.3975830078,1502.50584
40.206483,240539598.6,845.411923,1299.127749,281.920044,0,0,33.5214500427,0
26.453846,160249594.6,901.880387,1205.976191,275.945019,219.706257,0.53154,240.6791229248,219.706257
40.098514,63970361.55,942.458858,1446.178864,316.649255,-18.399821,0,-1.1172889471,-18.399821
19.590265,898848703.2,831.76079,1463.421982,269.69735,1022.490503,0.93865,1052.5283203125,1022.490503
17.330457,507782313.5,929.386324,1235.700913,269.135878,1217.564577,0.94422,1231.8089599609,1217.564577
40.844089,547342895.1,808.159697,1151.005652,284.986946,987.271963,0.770507,1014.23046875,987.271963
6.431181,656034275.8,958.312953,1357.551134,291.985062,1244.183668,0.99351,1195.638671875,1244.183668
18.989973,470595705.4,874.746571,1153.083103,286.725541,1261.176714,0.939745,1264.3448486328,1261.176714
17.89338,889018290.5,854.565918,1470.028732,294.531424,1043.654146,0.947753,1074.3283691406,1043.654146
