P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,281.06,0.9846401991
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,295.09,0.9846401991
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,309.12,0.9846401991
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,323.15,0.9846401991
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,253,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,267.03,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,281.06,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,295.09,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,309.12,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,323.15,0.9821212109
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,253,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,267.03,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,281.06,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,295.09,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,309.12,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,323.15,0.9800817915
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,253,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,267.03,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,281.06,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,295.09,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,309.12,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,323.15,0.9779426481
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,253,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,267.03,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,281.06,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,295.09,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,309.12,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,323.15,0.9757223918
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,253,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,267.03,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,281.06,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,295.09,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,309.12,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,323.15,0.9929436589
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,253,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,267.03,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,281.06,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,295.09,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,309.12,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,323.15,0.9906910584
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,253,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,267.03,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,281.06,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,295.09,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,309.12,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,323.15,0.9883645616
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,253,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,267.03,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,281.06,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,295.09,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,309.12,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,323.15,0.9859650415
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,253,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,267.03,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,281.06,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,295.09,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,309.12,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,323.15,0.9834903731
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,253,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,267.03,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,281.06,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,295.09,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,309.12,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,323.15,0.9812156468
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,253,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,267.03,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,281.06,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,295.09,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,309.12,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,323.15,0.9973119812
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,253,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,267.03,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,281.06,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,295.09,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,309.12,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,323.15,0.9943784876
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,253,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,267.03,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,281.06,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,295.09,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,309.12,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,323.15,0.9921869131
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,253,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,267.03,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,281.06,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,295.09,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,309.12,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,323.15,0.9899196639
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,253,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,267.03,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,281.06,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,295.09,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,309.12,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,323.15,0.9875800365
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,253,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,267.03,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,281.06,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,295.09,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,309.12,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,323.15,0.9851662662
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,253,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,267.03,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,281.06,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,295.09,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,309.12,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,323.15,1.0015566682
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,253,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,267.03,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,281.06,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,295.09,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,309.12,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,323.15,0.9978077388
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,253,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,267.03,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,281.06,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,295.09,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,309.12,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,323.15,0.9946624575
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,253,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,267.03,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,281.06,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,295.09,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,309.12,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,323.15,0.9924893265
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,253,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,267.03,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,281.06,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,295.09,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,309.12,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,323.15,0.9902402212
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,253,0.9879183353
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,267.03,0.9879183353
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,281.06,0.9879183353
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,295.09,0.9879183353
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,309.12,0.9879183353
50000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1208.87,323.15,0.9879183353
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,253,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,267.03,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,281.06,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,295.09,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,309.12,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1270.69,323.15,0.9516119613
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,253,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,267.03,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,281.06,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,295.09,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,309.12,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1265.69,323.15,0.948681734
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,253,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,267.03,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,281.06,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,295.09,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,309.12,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1260.69,323.15,0.9458643137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,253,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,267.03,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,281.06,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,295.09,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,309.12,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1255.69,323.15,0.9432781137
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,253,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,267.03,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,281.06,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,295.09,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,309.12,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1250.69,323.15,0.9406145596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,253,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,267.03,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,281.06,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,295.09,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,309.12,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,323.15,0.9386022226
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,253,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,267.03,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,281.06,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,295.09,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,309.12,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,323.15,0.9671894595
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,253,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,267.03,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,281.06,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,295.09,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,309.12,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,323.15,0.9646482985
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,253,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,267.03,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,281.06,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,295.09,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,309.12,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,323.15,0.9620514629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,253,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,267.03,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,281.06,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,295.09,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,309.12,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,323.15,0.9593873255
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,253,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,267.03,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,281.06,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,295.09,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,309.12,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,323.15,0.9566494722
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,253,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,267.03,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,281.06,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,295.09,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,309.12,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,323.15,0.9538429017
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,253,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,267.03,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,281.06,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,295.09,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,309.12,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,323.15,0.9789002629
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,253,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,267.03,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,281.06,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,295.09,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,309.12,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,323.15,0.9747379618
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,253,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,267.03,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,281.06,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,295.09,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,309.12,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,323.15,0.9711427738
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,253,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,267.03,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,281.06,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,295.09,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,309.12,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,323.15,0.9687186068
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,253,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,267.03,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,281.06,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,295.09,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,309.12,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,323.15,0.9662265639
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,253,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,267.03,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,281.06,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,295.09,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,309.12,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,323.15,0.9636642111
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,253,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,267.03,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,281.06,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,295.09,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,309.12,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,323.15,0.9894716674
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,253,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,267.03,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,281.06,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,295.09,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,309.12,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,323.15,0.9851877464
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,253,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,267.03,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,281.06,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,295.09,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,309.12,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,323.15,0.9808291254
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,253,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,267.03,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,281.06,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,295.09,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,309.12,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,323.15,0.9764791717
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,253,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,267.03,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,281.06,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,295.09,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,309.12,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,323.15,0.9724311529
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,253,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,267.03,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,281.06,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,295.09,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,309.12,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,323.15,0.9697715101
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,253,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,267.03,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,281.06,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,295.09,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,309.12,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,323.15,0.9967594188
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,253,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,267.03,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,281.06,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,295.09,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,309.12,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,323.15,0.9925887596
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,253,0.9883403833
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,267.03,0.9883403833
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,281.06,0.9883403833
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,295.09,0.9883403833
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,309.12,0.9883403833
50000000,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,323.15,0.9883403833
