P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1020.19,295.09,0.3703334156
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1020.19,309.12,0.3698905927
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1020.19,323.15,0.3698905927
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,253,0.3738547843
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,267.03,0.3738544571
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,281.06,0.3738076885
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,295.09,0.3671226706
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,309.12,0.3666786762
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1015.19,323.15,0.3666786762
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,253,0.3708887114
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,267.03,0.3708883837
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,281.06,0.3708415464
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,295.09,0.3641467176
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,309.12,0.3637020715
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1010.19,323.15,0.3637020715
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,253,0.3679332778
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,267.03,0.3679329499
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,281.06,0.3678860751
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,295.09,0.3611858935
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,309.12,0.3607408919
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.83,1005.19,323.15,0.3607408919
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,253,0.4019803009
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,267.03,0.4019799831
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,281.06,0.401934558
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,295.09,0.3954415929
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,309.12,0.3950103539
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1030.19,323.15,0.3950103539
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,253,0.399063555
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,267.03,0.399063236
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,281.06,0.3990176382
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,295.09,0.3924999902
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,309.12,0.3920671119
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1025.19,323.15,0.3920671119
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,253,0.3960711985
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,267.03,0.3960708783
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,281.06,0.3960251045
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,295.09,0.3894822891
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,309.12,0.3890477392
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1020.19,323.15,0.3890477392
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,253,0.392953133
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,267.03,0.3929528116
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,281.06,0.3929068656
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,295.09,0.3863394385
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,309.12,0.385903254
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1015.19,323.15,0.385903254
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,253,0.3897785976
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,267.03,0.3897782749
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,281.06,0.389732149
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,295.09,0.3831390024
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,309.12,0.3827011097
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1010.19,323.15,0.3827011097
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,253,0.3868278257
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,267.03,0.3868275021
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,281.06,0.3867812439
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,295.09,0.3801691908
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,309.12,0.3797300424
25000000,1030.19,23571589.85,2.91,27.12,268.62,0.94,1005.19,323.15,0.3797300424
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,253,0.410991259
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,267.03,0.4109909411
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,281.06,0.4109455026
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,295.09,0.4044506119
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,309.12,0.404019245
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1030.19,323.15,0.404019245
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,253,0.4097150961
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,267.03,0.4097147788
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,281.06,0.4096694268
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,295.09,0.403186897
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,309.12,0.402756351
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1025.19,323.15,0.402756351
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,253,0.4084079451
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,267.03,0.4084076285
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,281.06,0.4083623688
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,295.09,0.4018930377
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,309.12,0.4014633684
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1020.19,323.15,0.4014633684
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,253,0.4070945475
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,267.03,0.4070942318
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,281.06,0.4070490944
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,295.09,0.4005972438
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,309.12,0.4001687355
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1015.19,323.15,0.4001687355
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,253,0.4043081153
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,267.03,0.4043077985
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,281.06,0.4042625086
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,295.09,0.397788862
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,309.12,0.3973589061
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1010.19,323.15,0.3973589061
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,253,0.4014222649
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,267.03,0.4014219469
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,281.06,0.4013764891
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,295.09,0.3948788418
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,309.12,0.3944472918
25000000,1030.19,23571589.85,2.91,27.12,268.62,1.05,1005.19,323.15,0.3944472918
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,253,0.4648105879
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,267.03,0.46481019
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,281.06,0.4647533093
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,295.09,0.4566228929
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,309.12,0.4560829004
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1233.87,323.15,0.4560829004
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,253,0.4629489696
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,267.03,0.4629485716
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,281.06,0.4628916764
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,295.09,0.454759194
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,309.12,0.4542190642
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1228.87,323.15,0.4542190642
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,253,0.461061492
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,267.03,0.4610610938
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,281.06,0.4610041807
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,295.09,0.452869133
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,309.12,0.4523288328
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1223.87,323.15,0.4523288328
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,253,0.4591560295
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,267.03,0.4591556312
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,281.06,0.4590986975
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,295.09,0.4509607071
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,309.12,0.4504202115
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1218.87,323.15,0.4504202115
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,253,0.4572182389
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,267.03,0.4572178404
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,281.06,0.4571608815
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,295.09,0.4490192885
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,309.12,0.4484785536
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1213.87,323.15,0.4484785536
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,253,0.4552561403
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,267.03,0.4552557416
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,281.06,0.4551987523
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,295.09,0.4470528251
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,309.12,0.4465118023
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.5,1208.87,323.15,0.4465118023
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,253,0.4785673475
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,267.03,0.4785669544
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,281.06,0.4785107784
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,295.09,0.4704810834
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,309.12,0.4699477804
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1233.87,323.15,0.4699477804
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,253,0.4765049232
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,267.03,0.4765045293
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,281.06,0.4764482236
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,295.09,0.4683999995
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,309.12,0.4678654658
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1228.87,323.15,0.4678654658
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,253,0.4744088048
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,267.03,0.4744084099
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,281.06,0.4743519694
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,295.09,0.4662844772
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,309.12,0.4657486639
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1223.87,323.15,0.4657486639
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,253,0.4722800825
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,267.03,0.4722796867
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,281.06,0.4722231056
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,295.09,0.4641355175
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,309.12,0.4635983694
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1218.87,323.15,0.4635983694
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,253,0.4701216247
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,267.03,0.4701212278
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,281.06,0.4700645005
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,295.09,0.4619560188
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,309.12,0.4614174831
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1213.87,323.15,0.4614174831
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,253,0.4683209829
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,267.03,0.4683205856
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,281.06,0.4682637965
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,295.09,0.4601464687
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,309.12,0.4596073454
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.61,1208.87,323.15,0.4596073454
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,253,0.4865313737
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,267.03,0.4865309844
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,281.06,0.4864753381
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,295.09,0.4785213738
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,309.12,0.4779931005
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1233.87,323.15,0.4779931005
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,253,0.4846256239
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,267.03,0.4846252336
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,281.06,0.4845694487
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,295.09,0.4765956614
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,309.12,0.4760660716
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1228.87,323.15,0.4760660716
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,253,0.4826930625
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,267.03,0.4826926712
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,281.06,0.4826367432
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,295.09,0.4746425044
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,309.12,0.4741115563
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1223.87,323.15,0.4741115563
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,253,0.4807179578
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,267.03,0.4807175657
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,281.06,0.4806615214
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,295.09,0.4726506476
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,309.12,0.4721185947
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1218.87,323.15,0.4721185947
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,253,0.4787137631
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,267.03,0.4787133702
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,281.06,0.4786572032
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,295.09,0.4706288066
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,309.12,0.4700955898
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1213.87,323.15,0.4700955898
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,253,0.4766766082
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,267.03,0.4766762143
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,281.06,0.4766199195
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,295.09,0.4685732543
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,309.12,0.4680388242
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.72,1208.87,323.15,0.4680388242
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,253,0.4912055661
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,267.03,0.491205179
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,281.06,0.4911498606
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,295.09,0.4832427539
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,309.12,0.4827175928
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1233.87,323.15,0.4827175928
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,253,0.4893813739
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,267.03,0.489380986
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,281.06,0.4893255418
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,295.09,0.4814004561
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,309.12,0.4808741009
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1228.87,323.15,0.4808741009
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,253,0.487529902
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,267.03,0.4875295132
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,281.06,0.4874739384
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,295.09,0.4795301981
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,309.12,0.4790026039
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1223.87,323.15,0.4790026039
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,253,0.485650448
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,267.03,0.4856500583
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,281.06,0.4855943483
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,295.09,0.4776312754
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,309.12,0.4771023972
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1218.87,323.15,0.4771023972
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,253,0.4837442728
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,267.03,0.483743882
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,281.06,0.4836880319
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,295.09,0.4757049223
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,309.12,0.4751747133
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1213.87,323.15,0.4751747133
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,253,0.4818057704
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,267.03,0.4818053788
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,281.06,0.4817493992
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,295.09,0.4737477825
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,309.12,0.4732163444
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.83,1208.87,323.15,0.4732163444
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,253,0.4943650454
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,267.03,0.4943646601
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,281.06,0.494309584
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,295.09,0.4864371111
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,309.12,0.4859142503
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1233.87,323.15,0.4859142503
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,253,0.4923881739
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,267.03,0.4923877874
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,281.06,0.4923325488
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,295.09,0.4844368516
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,309.12,0.4839124482
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1228.87,323.15,0.4839124482
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,253,0.4905886331
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,267.03,0.4905882458
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,281.06,0.4905328852
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,295.09,0.4826197477
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,309.12,0.482094186
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1223.87,323.15,0.482094186
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,253,0.4887641367
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,267.03,0.4887637485
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,281.06,0.4887082611
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,295.09,0.4807769999
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,309.12,0.4802502345
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1218.87,323.15,0.4802502345
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,253,0.4869123096
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,267.03,0.4869119205
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,281.06,0.4868563017
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,295.09,0.4789062509
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,309.12,0.4783782375
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1213.87,323.15,0.4783782375
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,253,0.4850313929
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,267.03,0.4850310029
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,281.06,0.4849752477
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,295.09,0.4770057184
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,309.12,0.4764764114
25000000,1233.87,24974550.77,3.71,18.26,143.67,0.94,1208.87,323.15,0.4764764114
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,253,0.4968164506
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,267.03,0.4968160669
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,281.06,0.4967612242
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,295.09,0.4889221156
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,309.12,0.4884014706
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1233.87,323.15,0.4884014706
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,253,0.4946503476
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,267.03,0.4946499624
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,281.06,0.4945949137
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,295.09,0.4867263523
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,309.12,0.4862037512
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1228.87,323.15,0.4862037512
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,253,0.4926236895
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,267.03,0.4926233031
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,281.06,0.4925680803
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,295.09,0.4846746372
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,309.12,0.4841503836
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1223.87,323.15,0.4841503836
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,253,0.4908346726
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,267.03,0.4908342854
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,281.06,0.4907789416
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,295.09,0.4828682153
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,309.12,0.4823428137
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1218.87,323.15,0.4823428137
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,253,0.4890201669
25000000,1233.87,24974550.77,3.71,18.26,143.67,1.05,1213.87,267.03,0.4890197788
