P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.81,1268.24,317.44,0.5033280363451355,0.9674255562007177,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.79,1250.4,268.49,0.5033943429245333,0.9772750434841206,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.75,1242.09,307.18,0.48698381201067964,0.9739558306622876,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.61,1246.61,301.19,0.46348827177366325,0.9687160322085185,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.88,1259.8,302.53,0.505543557490377,0.9861778210836305,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,1.0,1252.71,273.08,0.5210136982127809,0.9962908104683037,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.96,1257.67,311.43,0.5111906450115657,0.9949388053148467,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.56,1258.82,265.53,0.46083706713967904,0.9518742274654034,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.66,1254.36,277.53,0.488995915688198,0.9833754288915657,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.89,1242.96,317.31,0.5007413023172621,0.9808767660806361,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.72,1245.22,269.36,0.4939590966795308,0.976873794782542,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.84,1240.32,290.21,0.5031471931900667,0.9782928358541954,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.75,1248.92,305.45,0.4891710999607794,0.9741749574308219,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.6,1253.4,292.99,0.4679009844255246,0.9692262137399006,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
20000000.0,1259.88,24531639.98,2.99,27.07,247.23,0.81,1251.01,285.8,0.5051977053632604,0.9786184879078375,3355345.0643585357,1052067.8370492568,915802.8725673036,24082.572841712914,35229769.73487658,5878263.2283005435,5830327.154643337,44950710.06156254,17678230.440466538,0.523266024490361,
