transaction_id,ent
2575573,"['alfamart', 'alfamart']"
5400865,"['food', 'nasi', 'bebek']"
4788361,"['mart', 'hero']"
4788365,['mart']
4788348,['tokopedia']
4861477,"['pemuda', 'shopee']"
4861478,['agung']
4788383,['mcdonalds']
4788382,"['alfamart', 'alfamart']"
4788375,"['tokopedia', 'tokopedia']"
4788381,['chicken']
4788376,['shopee']
4788369,"['alfamart', 'alfamart']"
2576611,['superindo']
3234528,['food']
3234534,['tokopedia']
3234516,"['tokopedia', 'tokopedia']"
2838678,['tokopedia']
3234531,['tokopedia']
3234512,['tokopedia']
3234524,['food']
2838763,['lulu']
3234544,"['food', 'ayam']"
3234490,['tokopedia']
3234527,['tokopedia']
3234483,['food']
3234486,"['tokopedia', 'tokopedia']"
3234493,['tokopedia']
3234496,['tokopedia']
3234520,"['food', 'kedai']"
2770465,['food']
3234547,['tokopedia']
3234505,['tokopedia']
3234543,['food']
2838676,['tokopedia']
3234535,['tokopedia']
3234562,['food']
2770472,"['food', 'bakso']"
2770468,"['food', 'pizza', 'dominos pizza']"
2770466,['food']
2770469,['food']
3234554,"['food', 'richeese']"
3234518,['tokopedia']
3234507,['tokopedia']
3234510,['tokopedia']
3234474,['food']
3234558,['food']
3234570,"['food', 'richeese']"
3234541,"['food', 'ayam']"
3234551,['tokopedia']
3234488,['food']
3234489,['food']
3234557,"['food', 'kopi']"
3234533,"['food', 'kopi']"
3234539,"['food', 'roti', 'bakar']"
3234526,"['food', 'bubur', 'ayam']"
3234553,"['food', 'mie']"
3234548,['tokopedia']
3234515,['tokopedia']
2580018,"['bibit', 'investasi', 'reksadana']"
2580016,"['bibit', 'investasi', 'reksadana']"
3234513,['tokopedia']
3234506,"['food', 'kopi']"
3234481,['tokopedia']
3234573,['food']
3234529,"['food', 'siomay', 'batagor']"
3234540,"['food', 'mie']"
3234484,['tokopedia']
3234561,['food']
3234501,['tokopedia']
3234555,"['food', 'agung']"
3332703,['tokopedia']
3332681,['food']
3332691,['tokopedia']
3332695,['tokopedia']
3332679,['jakarta']
3332655,"['shell', 'deli', 'jakarta']"
3332694,"['food', 'sushi', 'tebet', 'sushi ya']"
3332664,['tokopedia']
3332724,"['food', 'martabak']"
3332692,"['food', 'burger', 'plaza', 'burger king']"
3332672,['tokopedia']
3332660,"['tokopedia', 'tokopedia']"
2581003,"['food', 'chatime']"
3235319,"['food', 'ayam', 'karimata']"
5612298,['food']
5612133,"['nasi', 'shopee']"
3235326,"['food', 'nasi']"
4114055,['kopi']
4114024,['food']
4114425,"['food', 'ayam']"
2581064,['food']
2581035,['kopi']
2581048,['tokopedia']
2581085,"['kfc', 'yuki']"
2581086,"['food', 'cfc']"
2581094,['tebet']
2581037,['proklamasi']
2581072,['tebet']
2581032,['kopi']
2581089,['tokopedia']
2581097,"['tokopedia', 'tokopedia']"
2581073,['tebet']
2581078,"['food', 'chatime']"
2581041,['bar']
2581024,['food']
2581026,['tokopedia']
2581012,['food']
4114428,['gojek']
2791121,['agung']
2791158,['agung']
2791163,"['bibit', 'investasi', 'reksadana']"
5612127,['shopee']
5612130,"['fried', 'chicken']"
5612124,['bima']
5612134,['chicken']
5612119,['shopee']
2582591,['starbucks']
2582592,"['food', 'solaria']"
2582593,"['food', 'corner']"
2582595,['food']
2582596,"['food', 'burger']"
2582599,['chatime']
2582601,"['food', 'food', 'chinese food']"
2582604,"['food', 'coffee', 'kitchen', 'central']"
2582609,['food']
2582613,"['food', 'nasi', 'ayam']"
2582617,"['food', 'kopi', 'roti']"
2582619,['food']
2582622,"['food', 'kopi']"
2582623,"['food', 'kopi']"
2582624,"['food', 'fatmawati', 'food', 'fatmawati']"
3332712,['shopee']
3332652,['tokopedia']
3332720,"['food', 'kopi']"
3332674,['tokopedia']
5612297,"['food', 'mie', 'ayam', 'bakso']"
3332713,"['food', 'kopi']"
2791185,['agung']
2791167,['bar']
2791132,['bar']
2791166,['agung']
2791136,['garuda']
2791148,"['pujasera', 'pujasera']"
5613867,['food']
5615154,"['bibit', 'investasi', 'reksadana']"
5657507,"['food', 'sapi']"
5657512,['gojek']
3332697,"['food', 'kopi']"
3332699,['tokopedia']
3332676,"['food', 'gado gado', 'gado gado', 'gado gado']"
3332670,['tokopedia']
3332685,['tokopedia']
3785777,"['food', 'mcdonalds']"
2775319,"['food', 'hokben', 'kitchen']"
2775326,"['food', 'sop', 'ayam']"
2582751,['cfc']
2775344,['tokopedia']
2775347,"['food', 'central']"
2775298,['jakarta']
2775338,"['food', 'gokana', 'ramen', 'teppan']"
2582626,"['food', 'kfc']"
2582630,"['food', 'pizza', 'plaza', 'pizza hut']"
2582634,['food']
2582635,"['food', 'corner']"
2582636,"['food', 'kopi', 'roti']"
2582640,"['food', 'mie', 'mie']"
2582641,['gojek']
2582642,"['food', 'nasi', 'ayam']"
2582643,"['food', 'chicken']"
2582645,"['food', 'mie', 'mie']"
2582646,"['food', 'mie', 'mie']"
2582648,['food']
2582651,"['food', 'nasi']"
2582652,"['bluebird', 'puri indah']"
2582653,"['food', 'mcdonalds']"
2582658,"['food', 'sate']"
2582660,"['food', 'dimsum', 'plaza']"
2582661,"['food', 'plaza']"
2582664,"['food', 'chicken']"
2582666,"['food', 'corner']"
2582667,"['food', 'cafe']"
2582668,"['food', 'mie', 'ayam', 'kopi']"
2582669,"['food', 'mie', 'ayam', 'kopi']"
2582671,"['food', 'starbucks']"
2582673,['food']
2582676,"['food', 'burger', 'burger king']"
2582678,"['food', 'solaria']"
2582679,"['food', 'mcdonalds']"
2582681,"['food', 'mie']"
2582683,"['food', 'cafe']"
2582685,"['food', 'ayam']"
2582686,"['food', 'nasi', 'goreng']"
2582687,"['food', 'mcdonalds']"
2582689,"['food', 'bakmi']"
2582692,['food']
2582693,"['food', 'pizza', 'dominos pizza', 'gatot subroto']"
2582695,"['food', 'mie']"
2582696,"['food', 'starbucks', 'plaza']"
2582698,"['food', 'nasi', 'goreng']"
2775267,['plaza']
2775254,['jakarta']
2775293,['jakarta']
2775327,['tokopedia']
2775318,['jakarta']
2775252,['jakarta']
2775280,['shelter']
2582710,"['alfamart', 'alfamart']"
2775316,"['food', 'ayam']"
2775325,['jakarta']
2775332,['tokopedia']
2775305,"['food', 'nasi', 'goreng']"
2775349,['tokopedia']
2775279,['jakarta']
2775258,['jakarta']
2775262,"['food', 'bakso']"
2582731,['tokopedia']
2582699,"['food', 'yoshinoya']"
2582752,['food']
2582719,['tokopedia']
2582720,"['food', 'hokben']"
2582707,['food']
2582716,['central']
2582743,"['alfamart', 'alfamart']"
2582705,"['food', 'chatime', 'plaza']"
2582715,['tea']
2775275,['jakarta']
2775314,"['food', 'harapan kita']"
2775260,['jakarta']
6529642,['sekolah']
4053829,"['food', 'pizza', 'paramount', 'pizza hut']"
4053828,"['food', 'nasi', 'goreng']"
4053832,['the kasablanka']
4053833,"['the kasablanka', 'shopee']"
4053831,['food']
4114445,"['food', 'ayam', 'ayam']"
6529646,['food']
2775330,['food']
2775264,['jakarta']
2775354,['shelter']
2791131,['agung']
2791144,['agung']
2791160,['bar']
2791138,['garuda']
2791187,['agung']
2791141,['garuda']
3332688,['tokopedia']
3332716,"['food', 'baso']"
3332725,['tokopedia']
3332689,"['tokopedia', 'tokopedia']"
3332708,"['food', 'kopi']"
4114046,['tokopedia']
4114049,['tokopedia']
4114430,['food']
4114432,['food']
4114057,['mcd']
2585882,"['bubur', 'goreng']"
2585886,"['food', 'bubur', 'ayam']"
2585892,['jakarta']
2585894,"['food', 'bakmi', 'plaza', 'bakmi gm']"
2585896,['tokopedia']
2585901,['food']
6529649,"['sop', 'ayam']"
6529651,"['food', 'bubur', 'ayam', 'kemang']"
6529656,"['sop', 'ayam']"
3557022,['food']
3557023,['food']
6529661,['tokopedia']
7495269,['tokopedia']
3557027,['food']
3557028,['yoshinoya']
7495271,['tokopedia']
3238091,['tokopedia']
3238083,"['alfamart', 'alfamart']"
2529728,"['food', 'kitchen']"
3557033,['yoshinoya']
6531371,"['food', 'chicken']"
6531356,['tokopedia']
3557034,['food']
2840448,['gojek']
3237481,['mcd']
3557035,"['food', 'venue']"
3557037,['food']
3334065,['gojek']
2589843,"['food', 'nasi', 'goreng']"
2589813,"['cengkareng', 'jakarta']"
2589822,['jakarta']
2589824,['jakarta']
2589819,['jakarta']
2589832,['air']
2589829,['air']
2589836,['jakarta']
2589828,['jakarta']
2589833,['cengkareng']
2589846,"['food', 'kfc']"
3237491,"['food', 'krispy', 'bintaro', 'krispy kreme']"
3237488,['bintaro']
3237485,['mcdonalds']
3237480,['tokopedia']
3237484,['mcd']
3237482,['mcd']
3557039,['tokopedia']
3557040,['food']
2777415,"['food', 'mie']"
3557046,"['tokopedia', 'tokopedia']"
2589156,['netflix']
3557047,['food']
3557050,['tokopedia']
3557051,"['food', 'fish', 'pluit']"
3557052,['hangry']
4847552,['sushi']
2589816,['jakarta']
3334072,"['tokopedia', 'tokopedia']"
3334079,['cfc']
4789027,"['food', 'bakso', 'mie']"
4789026,['food']
2590044,"['food', 'kopi']"
2590043,"['sushi', 'sushi tei']"
6531374,['food']
3334068,['cafe']
2590048,"['food', 'coffee']"
2590051,"['food', 'coffee', 'plaza']"
2590049,"['food', 'martabak']"
2590050,"['alfamart', 'alfamart']"
4847557,['tokopedia']
2590748,['tokopedia']
2590818,"['food', 'kopi']"
2590830,['sms']
2590820,['food']
2590828,['food']
2590824,"['food', 'mcdonalds']"
3336213,"['food', 'chatime']"
4792420,"['food', 'chopstix']"
2590796,"['food', 'roti', 'bakar']"
2590761,"['food', 'nasi', 'goreng']"
2590776,"['shell', 'deli']"
2590785,"['food', 'sate']"
4114044,['tokopedia']
2590780,"['food', 'hokben']"
2590808,"['alfamart', 'alfamart']"
2590766,['tokopedia']
2590832,['alfamart']
2590846,"['sushi', 'ichiban sushi']"
2590814,"['food', 'bubur', 'ayam']"
2590840,"['food', 'mcdonalds']"
2590802,['cream']
2590770,['tokopedia']
2590789,"['food', 'roti', 'bakar']"
2590841,"['food', 'burger']"
2590772,['food']
2590843,"['food', 'food']"
2590768,"['alfamart', 'alfamart']"
4792436,['food']
4792430,['gojek']
3336239,"['food', 'pizza', 'dominos pizza']"
3336221,['spotify']
3336236,"['food', 'ramen']"
3336231,['spotify']
2591020,['tokopedia']
4792445,['food']
4792444,"['food', 'hokben']"
4792448,['casablanca']
2591034,['tokopedia']
2591043,['tokopedia']
2591041,['food']
2591046,['tokopedia']
2591053,['tokopedia']
4792404,['food']
4792417,"['food', 'mie']"
4792429,['family']
4792403,"['food', 'sop', 'iga', 'ayam', 'bakar']"
4792441,['family']
4792427,['food']
2591065,['food']
2591017,['tokopedia']
2591028,['food']
2591025,['tokopedia']
2591001,"['mart', 'alfamart']"
2591027,['tokopedia']
2591064,"['tokopedia', 'tokopedia']"
2591021,['tokopedia']
2591018,['food']
2591030,['food']
2591015,['food']
2591051,['tokopedia']
2591011,"['pulsa', 'shopee']"
2591038,['food']
2591019,['food']
2591045,['tokopedia']
2591049,['tokopedia']
2591052,['tokopedia']
2591026,['tokopedia']
2591060,['tokopedia']
2591070,['tokopedia']
2591006,['food']
2591039,['gojek']
2591083,['food']
2591092,['tokopedia']
2591088,"['food', 'bakmi']"
2591114,"['food', 'yoshinoya', 'cempaka']"
2591100,['tokopedia']
2591101,['tokopedia']
2591084,['tahu']
2591106,"['food', 'mie', 'ayam', 'cempaka']"
2591121,"['food', 'ayam']"
2591086,"['food', 'cempaka']"
4792409,"['food', 'mie']"
4792426,['food']
4792418,"['food', 'mie']"
4792401,"['steak', 'pasta']"
4792425,['food']
2591122,['food']
2591107,"['food', 'solaria', 'plaza']"
2591111,['tokopedia']
2591119,"['food', 'mie', 'ayam', 'cempaka']"
2591116,['tokopedia']
5617999,['tokopedia']
7495488,['plaza']
7496172,"['alfamart', 'alfamart']"
7496173,"['alfamart', 'alfamart']"
7496175,"['alfamart', 'alfamart']"
7496177,"['alfamart', 'alfamart']"
7496178,"['alfamart', 'alfamart']"
7496180,"['alfamart', 'alfamart']"
7496181,"['alfamart', 'alfamart']"
5618012,"['food', 'tebet']"
4792408,['family']
4792431,['family']
4792433,"['food', 'hokben']"
4792415,['food']
2592345,['tokopedia']
4114053,['kopi']
4114060,['tokopedia']
4114067,['tokopedia']
4114050,['tokopedia']
4114035,['tokopedia']
4114439,"['food', 'dimsum']"
6563091,"['food', 'chicken', 'hangry']"
2592361,['tokopedia']
2592374,"['tokopedia', 'tokopedia']"
2592332,"['food', 'hokben', 'kitchen']"
2592342,['tokopedia']
2592371,"['food', 'martabak']"
2592359,['food']
2592379,"['food', 'hokben', 'kitchen']"
2592401,"['food', 'dimsum']"
2592356,"['food', 'chicken', 'burger']"
2592352,['food']
2592378,"['food', 'bebek']"
2592405,"['food', 'mcdonalds']"
2592360,"['tokopedia', 'tokopedia']"
2592388,['food']
2592363,"['food', 'roti']"
2592365,"['food', 'pizza', 'pizza hut']"
2592409,"['food', 'martabak']"
2592376,['tokopedia']
2592354,['food']
2592346,['tokopedia']
2592394,"['food', 'kfc']"
2592377,['tokopedia']
2592370,['food']
2592415,['gojek']
2592397,"['tokopedia', 'tokopedia']"
2592390,"['food', 'food', 'chicken', 'steak']"
2592357,['tokopedia']
2592408,"['food', 'soto', 'ayam', 'nasi', 'bebek']"
2592418,"['food', 'soto']"
2592344,['tokopedia']
2592343,"['tokopedia', 'tokopedia']"
2592330,"['food', 'sate']"
2592406,"['food', 'rice', 'bread', 'nasi', 'goreng']"
2592368,"['food', 'dapur']"
2592340,['tokopedia']
2592413,"['food', 'soto', 'ayam', 'nasi', 'bebek']"
2592392,['food']
2592403,['food']
2592372,"['food', 'soto', 'ayam', 'nasi', 'bebek']"
2592400,"['food', 'sate']"
2592375,['tokopedia']
3336087,"['food', 'ayam']"
4861485,['tokopedia']
3336120,"['food', 'nasi', 'sayur']"
7496358,"['fried', 'chicken']"
7496366,['tea']
5618073,"['food', 'plaza']"
7496373,['listrik']
7496374,['food']
6507111,"['food', 'nasi', 'goreng']"
7496377,['food']
7496378,"['food', 'burger']"
2781504,"['food', 'nasi', 'goreng']"
2781500,"['food', 'soto', 'ayam']"
2781498,['apotek']
5618078,"['food', 'ayam']"
5618075,['tokopedia']
5618076,"['food', 'nasi']"
5618030,"['tokopedia', 'tokopedia']"
5618043,"['tokopedia', 'tokopedia']"
5618064,['tokopedia']
5618005,['tokopedia']
5618023,"['tokopedia', 'tokopedia']"
5618033,['tokopedia']
5618054,['tokopedia']
5618021,['tokopedia']
5618038,"['food', 'hokben', 'plaza']"
5618020,['tokopedia']
5618072,['tokopedia']
5618027,"['tokopedia', 'tokopedia']"
5618035,['tokopedia']
5618025,['tokopedia']
5618014,['tokopedia']
5618002,['tokopedia']
5618008,['tokopedia']
5618058,['tokopedia']
5618046,['tokopedia']
5618028,"['tokopedia', 'tokopedia']"
5618063,['tokopedia']
5618017,['tokopedia']
5618029,['tokopedia']
5618040,['tokopedia']
5618022,['tokopedia']
5618069,"['tokopedia', 'tokopedia']"
2780814,['tokopedia']
2781482,"['food', 'fried', 'chicken']"
2780816,['tokopedia']
3336147,['bar']
2781519,"['food', 'soto', 'ayam']"
2781517,"['food', 'soto', 'ayam']"
2781515,"['mart', 'alfamart', 'asri']"
2781502,"['food', 'soto', 'ayam']"
2781506,"['tokopedia', 'tokopedia']"
2781492,"['food', 'soto', 'ayam']"
2781484,"['food', 'rawon']"
2596935,['sekar']
2596937,['food']
2781508,"['food', 'nasi', 'bebek']"
2781496,"['food', 'soto', 'ayam']"
2781513,"['food', 'rawon']"
2601252,"['food', 'marugame', 'udon', 'tempura', 'marugame udon', 'artha gading']"
2601253,"['food', 'pempek', 'bunga']"
2784650,['tokopedia']
3243109,['food']
3243112,"['food', 'kopi']"
3243117,['snack']
2601347,"['food', 'kfc']"
2601345,"['food', 'burger', 'burger king']"
2780795,['food']
2780790,['tokopedia']
2780806,"['tokopedia', 'tokopedia']"
2780797,['tokopedia']
2780799,['tokopedia']
2780803,['tokopedia']
2780812,"['tokopedia', 'tokopedia']"
2780791,['tokopedia']
2780793,"['food', 'chatime']"
2601371,"['food', 'martabak']"
2601355,['tokopedia']
2601367,['tokopedia']
2601361,['tokopedia']
2601364,['tokopedia']
2601369,['tokopedia']
2601356,['tokopedia']
3243122,['food']
3243128,['food']
3243130,['food']
3243131,['food']
3243132,['food']
3243138,"['food', 'chatime', 'plaza']"
3340806,"['food', 'burger', 'central', 'burger king']"
3243257,['tokopedia']
5618006,"['tokopedia', 'tokopedia']"
3336139,"['food', 'pizza', 'dominos pizza']"
3336091,['coffee']
3336108,['matahari']
3336080,['food']
3336085,"['food', 'gokana', 'ramen', 'teppan']"
3336127,"['kopi', 'roti']"
2602387,['mad']
2602389,['mcd']
2602373,['plaza']
2602372,['tokopedia']
2602410,"['food', 'bun']"
2602369,['tokopedia']
2602384,"['food', 'kitchen']"
2602407,"['food', 'kitchen', 'dimsum']"
2602398,"['food', 'kopi']"
2602396,"['food', 'dapur']"
2602370,['starbucks']
2602383,['tokopedia']
2602377,"['food', 'bakmi']"
2602380,['food']
2602371,['tokopedia']
2602401,['food']
2602409,"['food', 'kitchen', 'dimsum']"
2602925,"['food', 'coffee']"
2602803,"['tebet', 'tebet', 'bar']"
2602805,['bar']
2602807,['food']
2602809,['food']
2602817,['harapan kita']
2602818,"['food', 'martabak', 'tebet']"
2602824,['batavia']
2602835,"['food', 'buah']"
2602836,"['food', 'bata']"
2602838,"['food', 'chicken', 'kemang']"
2602842,['food']
2602844,['food']
2602846,['food']
2602847,"['food', 'nasi', 'ayam']"
2602914,['tokopedia']
2602951,['food']
2602954,['food']
2602957,['food']
2602944,"['food', 'kopi']"
2602948,['food']
2602953,['food']
2602955,['ayam']
2602956,"['food', 'kopi']"
2602942,"['food', 'kopi']"
2602952,"['food', 'kopi']"
2603857,['tokopedia']
2603859,['tokopedia']
2603862,"['bibit', 'investasi', 'reksadana']"
2603864,"['bibit', 'investasi', 'reksadana', 'reksadana']"
2602911,"['tokopedia', 'tokopedia']"
2602920,"['food', 'kopi']"
2602934,"['food', 'kopi']"
2602919,['tokopedia']
2602915,"['food', 'kopi']"
2602933,"['food', 'kopi']"
2602935,['tokopedia']
2602929,['tokopedia']
2602937,"['food', 'nasi', 'ayam']"
2602917,"['food', 'kopi']"
2602926,['food']
2602941,['shopee']
2602918,['kopi']
2602924,['food']
2602938,['food']
2602909,['tokopedia']
2602916,['food']
2602936,"['food', 'kopi']"
3245670,"['food', 'bakmi', 'nasi', 'goreng']"
3245667,['food']
2603866,"['food', 'kopi']"
2603868,"['food', 'kopi']"
5618036,['tokopedia']
5617996,['tokopedia']
5618070,['tokopedia']
5618057,['tokopedia']
5617986,"['tokopedia', 'tokopedia']"
5618044,['tokopedia']
3336140,"['food', 'plaza']"
2606264,['tokopedia']
2606230,['tokopedia']
2606273,['tour']
2606234,['tokopedia']
2606276,"['food', 'martabak']"
5618048,['tokopedia']
5618067,"['food', 'kfc', 'plaza']"
2787824,"['food', 'seafood']"
2787826,"['food', 'bakmi']"
2787838,"['food', 'tebet', 'tebet']"
2607279,"['food', 'mie', 'ayam', 'bakso']"
2607283,"['food', 'ayam']"
2607285,"['food', 'nasi']"
2607286,"['food', 'chicken']"
2607288,['food']
2607289,['food']
2607292,['food']
2607294,"['food', 'mcdonalds']"
2607296,"['food', 'sop', 'ayam', 'griya permai']"
2607305,['food']
2607306,"['food', 'dapoer']"
2607308,"['food', 'bebek', 'ayam']"
2607310,['food']
2607312,['food']
2608109,"['alfamart', 'alfamart']"
2608112,['plaza']
2608121,"['food', 'sushi', 'sushi ya']"
2608122,"['cendrawasih', 'cendrawasih']"
2608147,"['alfamart', 'alfamart']"
2608148,['jajan']
2608150,"['alfamart', 'alfamart']"
2608152,"['alfamart', 'alfamart']"
2608167,['garlic']
2608172,"['mie', 'katsu', 'aya']"
2608182,['puri indah']
2608184,['food']
2608193,"['kopi', 'shopee']"
2608196,['spotify']
2608200,"['spotify', 'spotify']"
2608201,"['netflix', 'netflix']"
2608205,['gojek']
2608206,['spotify']
2608253,"['food', 'mie']"
2608249,"['food', 'masakan']"
2608259,"['mcd', 'family']"
3245668,['tokopedia']
3245672,['spotify']
2608251,"['food', 'mcdonalds', 'agung']"
2608258,"['mcd', 'family']"
2608246,"['food', 'mcdonalds', 'agung']"
2609528,['netflix']
3336144,"['food', 'pelangi', 'cafe', 'resto']"
3336056,['coffee']
3336083,['coffee']
2608595,"['tokopedia', 'tokopedia']"
2608594,['kopi']
2608597,['tokopedia']
3336095,['market']
3336069,"['food', 'chatime']"
3336081,['food']
3336073,"['food', 'gokana', 'ramen', 'teppan']"
2608611,"['food', 'sapi']"
2608612,['pemuda']
2608618,['gyu']
2791190,"['bibit', 'investasi', 'reksadana']"
3336093,['coffee']
5619035,"['food', 'nasi', 'katsu']"
2078940,"['food', 'jco']"
2078936,"['food', 'chicken']"
5619036,['food']
5619038,['food']
5619037,['food']
2610175,['jakarta']
2610184,"['alfamart', 'alfamart']"
2610181,['starbucks']
2610179,['jakarta']
2610185,"['pizza', 'pizza hut']"
2793003,"['food', 'solaria', 'swalayan']"
2793004,"['kopi', 'roti', 'pertamina']"
2610171,"['bibit', 'investasi', 'reksadana']"
2793011,"['kopi', 'roti', 'pertamina']"
2793013,['tokopedia']
2793016,['sate']
2793020,"['kopi', 'roti']"
2793025,['tokopedia']
2793035,['steak']
2793037,['steak']
2793038,['tokopedia']
2794093,['plaza']
3336057,['matahari']
2841943,['ayam']
2841937,['jakarta']
3246335,['jakarta']
3246337,"['ayam', 'bebek']"
3246333,['nasi']
2612942,"['tokopedia', 'tokopedia']"
4114450,['food']
4057279,"['bibit', 'investasi', 'reksadana']"
4057238,['food']
4057287,['sms']
4057239,"['food', 'mie']"
4057224,"['food', 'bakmi']"
4057232,"['food', 'mie']"
4057220,['tokopedia']
4057271,['tokopedia']
4057257,['tokopedia']
4057276,['jakarta']
4057261,['mcd']
4057268,"['bibit', 'investasi', 'reksadana']"
4114435,"['food', 'mcdonalds']"
3336244,"['food', 'ramen']"
4057236,"['food', 'mie']"
4057228,"['bibit', 'investasi', 'reksadana']"
3336246,"['food', 'ramen']"
3336254,['spotify']
3336250,"['food', 'pizza', 'pizza hut']"
3336253,['food']
4057233,"['tokopedia', 'tokopedia']"
4057264,['tokopedia']
4057267,"['bibit', 'investasi', 'reksadana']"
4057285,"['bibit', 'investasi', 'reksadana']"
4057284,"['bibit', 'investasi', 'reksadana']"
4057265,"['food', 'puri indah']"
4057225,['cafe']
4057277,['sms']
4114442,"['food', 'indomaret']"
2586059,"['food', 'mcdonalds', 'asih']"
2586057,"['food', 'kfc']"
2586061,['tokopedia']
2586050,"['food', 'mcdonalds', 'asih']"
2586042,['tokopedia']
2586055,['tokopedia']
4057235,"['food', 'kfc']"
4057252,['jakarta']
4057250,['puri indah']
4057253,['tokopedia']
3630897,['sushi']
4057219,['food']
2616631,['jakarta']
2616622,"['food', 'martabak']"
2616628,['tokopedia']
2616609,['gandaria']
2616614,['food']
2616627,"['food', 'kopi', 'roti']"
2616603,['bintaro']
2616605,['pizza']
2616601,"['cafe', 'pluit']"
2616583,['tokopedia']
2616589,['tokopedia']
2616593,"['food', 'bebek']"
2616607,['mitra']
2616592,['mcd']
2616626,"['food', 'martabak']"
2616587,['jakarta']
2616618,"['food', 'hokben']"
2616613,"['tokopedia', 'tokopedia']"
2616632,['food']
2616611,['emporium']
2616594,"['food', 'bebek']"
2616624,['tokopedia']
2616620,['hokben']
2616588,"['kopi', 'restu']"
2617843,"['alfamart', 'alfamart']"
2617845,['bima']
7496439,['food']
2619560,"['food', 'mcdonalds']"
2619554,"['netflix', 'happy']"
2736897,['bonus']
2736915,['tokopedia']
2736912,['food']
2736846,"['food', 'gado gado', 'gado gado', 'gado gado']"
2619743,['food']
2619707,['food']
2619742,['food']
2619683,['food']
2619710,['food']
2619713,"['food', 'nasi']"
2619727,['deli']
2619697,"['food', 'ayam', 'jakarta']"
2736848,['food']
2736879,"['food', 'pizza', 'plaza', 'pizza hut']"
2736872,['jakarta']
2736902,"['kitchenette', 'kitchenette']"
2736866,['jakarta']
7496452,['food']
2619750,"['food', 'nasi']"
2619752,"['food', 'ayam', 'jakarta']"
2619744,"['food', 'ayam', 'jakarta']"
2619747,['food']
2619745,"['food', 'kopi']"
2619753,"['food', 'nasi', 'ayam']"
2619684,['food']
2619656,"['food', 'nasi']"
2619679,"['food', 'nasi', 'sayur']"
2619736,['food']
2619674,"['food', 'kopi']"
2619661,['food']
2619721,['food']
2619669,['deli']
2619682,['deli']
2619702,"['food', 'nasi']"
2619720,"['food', 'nasi', 'ayam']"
2619716,"['food', 'mcdonalds']"
2619708,['food']
2619728,"['food', 'kfc']"
2619735,['food']
2619701,['food']
2619714,"['food', 'nasi']"
2619657,"['food', 'chicken']"
2619681,"['food', 'ayam', 'jakarta']"
2619703,['food']
2619691,"['food', 'restoran', 'garuda']"
2619677,['food']
2619688,"['food', 'kfc']"
2619731,['food']
2619664,['food']
2619671,['deli']
2619733,['food']
2619730,['deli']
2619717,['deli']
2619732,"['food', 'chicken']"
2619711,['food']
2619675,['deli']
2619695,['tokopedia']
2619700,"['food', 'food', 'mie', 'chinese food']"
2619690,['food']
2619712,['food']
2619705,"['food', 'mcdonalds']"
2619739,"['food', 'mcdonalds']"
2619663,"['food', 'ayam', 'jakarta']"
2619676,['food']
2619715,['deli']
2619600,"['food', 'goreng']"
2619596,"['food', 'goreng']"
2736917,['tokopedia']
2736856,"['food', 'jco']"
2736863,['food']
2736918,['tokopedia']
2736932,"['food', 'kitchen']"
2736847,"['food', 'pizza', 'dominos pizza']"
2619609,"['alfamart', 'alfamart']"
2619618,"['alfamart', 'alfamart']"
2619614,"['alfamart', 'alfamart']"
2619592,"['food', 'goreng']"
4057241,['plaza']
2620689,['tokopedia']
3336226,[]
3336241,"['food', 'pizza', 'dominos pizza']"
3336216,['tokopedia']
3336233,"['bibit', 'investasi', 'reksadana']"
3340807,"['bibit', 'investasi', 'reksadana']"
3340844,"['food', 'martabak']"
2621389,['food']
2621433,['aulia']
2621467,['plaza']
2621472,['shopee']
2621482,['tokopedia']
2621464,['shopee']
2621480,['food']
3250840,"['food', 'roti', 'bakar']"
2621793,['kopi']
2621796,"['solaria', 'soho']"
2621808,['pluit']
2621816,['central']
2621821,['kopi']
3252869,"['kfc', 'puri indah']"
3252870,"['kfc', 'puri indah']"
3251737,['anggrek']
3630888,"['hero', 'kemang']"
3251741,"['rawamangun', 'rawamangun']"
3558079,"['food', 'siomay']"
2623271,"['food', 'dapur']"
2623268,"['food', 'plaza']"
2623272,['food']
2623688,['kemiri']
2397330,"['burger', 'wisata', 'burger king']"
2397348,['aulia']
2397336,['aulia']
2397342,['donasi']
2397325,['plaza']
2397334,['cafe']
2623697,['netflix']
2623691,['food']
3558041,"['food', 'hokben']"
3250841,"['food', 'jco']"
3250844,"['food', 'dapur']"
3250839,"['food', 'hokben', 'kitchen']"
2796180,['family']
2796188,['tokopedia']
2623706,['food']
2623701,['kemiri']
2623710,['food']
2623703,['kemiri']
2841960,['jakarta']
2841958,['jakarta']
2841959,['tokopedia']
2796196,['tokopedia']
2623694,"['bibit', 'investasi', 'reksadana']"
2623690,"['food', 'mcdonalds']"
2796111,"['tebet', 'tebet', 'tebet']"
2796087,"['siomay', 'batagor']"
2796078,"['food', 'soto', 'soto kudus']"
2796131,['family']
2796162,['soto']
2796119,['sayur']
2796170,"['food', 'buah']"
2796179,"['tebet', 'tebet', 'tebet']"
2796164,['family']
2796146,['sayur']
2796117,"['mie', 'ayam']"
2796177,['tokopedia']
2796152,"['agung', 'agung']"
2841965,"['tebet', 'shopee']"
3558058,"['tokopedia', 'tokopedia']"
