H_drop_design,T_out_design,T_amb_design,T_in_design,Q_in,eta_rcv,Q_limit
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,585295807.56813,0.8986889039,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,691693640.762977,0.9152723609,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,446794182.632954,0.8649695601,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,735353991.768821,0.9206348069,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,134302136.026072,0.4559422235,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,233747245.088603,0.7345508075,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,317363715.864525,0.8073648435,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,781508019.484246,0.9256212484,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,675269476.523733,0.9130667525,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,336679096.695972,0.8187298213,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,532032005.353255,0.8878114732,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,972885760.586834,0.9410253706,114722765.826555
20.2718081678,1423.9805942135,275.1020446599,1211.224941493,825919021.692602,0.9298671678,114722765.826555
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,274369855.184648,0.7210550959,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,649940578.692948,0.8866429817,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,820108271.978291,0.9113601483,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,878294429.804869,0.9177312004,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,169426162.723246,0.4658559682,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,407451147.198602,0.8188979405,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,374219471.388597,0.8023998671,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,551122392.1023,0.8659911739,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,735635522.676288,0.9004125484,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,500667593.2481,0.8525484161,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,950501546.869029,0.9245737864,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,764913096.649875,0.904463421,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,233475042.50158,0.658858564,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,456336032.932333,0.8383374889,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,671358618.541628,0.8903844203,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,351342985.690764,0.7888641023,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,219671219.934985,0.6303559656,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,587879955.586415,0.8744142183,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,983397511.692888,0.9273581558,136752647.145072
34.2265999679,1075.1258489392,314.1573335248,873.1766270952,862408418.964102,0.9160744275,136752647.145072
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,775294984.244634,0.9791211317,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,453003598.276637,0.9629567745,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,201271956.478869,0.9095988925,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,395044003.120363,0.9569896837,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,707352146.274799,0.9770036314,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,50542238.7879456,0.5788006729,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,263083772.636786,0.9325714532,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,634738295.539471,0.9742091312,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,838530634.93824,0.9807696022,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,870782161.653717,0.9815141099,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,549639315.292643,0.9699290932,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,497898899.500872,0.9665573875,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,358649215.180569,0.9521672725,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,906404143.987765,0.9822722395,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,167502940.552337,0.8902354625,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,592546344.027461,0.9722505398,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,299082228.236197,0.9415141043,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,736327095.867202,0.9779569334,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,100014466.400751,0.8151237799,49305943.4572997
12.8224231033,1288.5697153403,314.9556027595,1081.8302670343,956363449.789854,0.9832365365,49305943.4572997
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,691055381.600464,0.9052857319,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,720705798.254274,0.9094286682,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,242603375.839756,0.713414659,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,603501415.05528,0.890903389,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,490254853.482596,0.865479925,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,384107495.262309,0.8283942509,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,538702242.076414,0.8775627234,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,823220823.30348,0.9215830741,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,651051271.899554,0.8991501468,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,192871848.020769,0.6124088689,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,845360465.086812,0.923835857,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,163028263.711797,0.5066120828,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,749861699.609737,0.9132050306,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,296802459.024034,0.7742546142,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,993108579.40564,0.9363083015,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,889927816.943976,0.9280362532,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,312239389.533344,0.7866128325,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,930116266.56044,0.9314796861,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,461536375.738271,0.8571749735,127714152.993772
27.4953395031,1199.1944011742,254.5774809898,938.7400185797,400069290.233832,0.8353121516,127714152.993772
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,872014554.654808,0.8255608085,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,760246207.046289,0.7987819628,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,909560020.90482,0.8330581957,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,464157634.306419,0.6633130249,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,623389406.562564,0.7527652648,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,517306485.318901,0.6998409691,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,720497007.384142,0.7872328156,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,839274183.834459,0.8184650254,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,542166113.196801,0.7142088247,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,382863046.695665,0.5823616991,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,302986919.470455,0.4298316299,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,441845486.746237,0.6448728766,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,643183826.981317,0.7606455294,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,566145564.704579,0.7267924824,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,989003174.572336,0.8470066048,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,334547512.438616,0.5055088051,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,804919272.794478,0.8103889087,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,690640643.747407,0.7776769682,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,937566194.926783,0.8382517419,272940783.381868
35.4147016963,1339.1469062205,310.8222136633,1204.7519074567,357037993.939827,0.5454052314,272940783.381868
35.897699388,1032.9955133914,262.6352425902,810.5531107359,750416744.069571,0.9003346579,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,338344620.744564,0.7763639241,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,842673954.602032,0.9117536325,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,446607285.452602,0.8331299916,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,637927266.623435,0.8825157526,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,713120165.683994,0.8949795385,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,878697613.456862,0.9156216928,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,504251844.036157,0.8520127814,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,794306393.440345,0.9060626291,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,986017400.329823,0.9255786946,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,546304852.056226,0.8631620619,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,680934825.58193,0.8899441167,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,943694275.343104,0.9219071553,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,260686044.269787,0.694618187,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,576017229.062677,0.870070992,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,391882887.131253,0.8092516623,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,218495038.497324,0.6148124881,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,141921820.490598,0.2694834117,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,417399377.685492,0.8213083595,136172656.232127
35.897699388,1032.9955133914,262.6352425902,810.5531107359,293969198.22674,0.7367380182,136172656.232127
5.68626129,1271.9303409451,266.136131715,1157.2743240808,879818358.418821,0.9962657184,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,348284765.385414,0.9904824464,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,187586548.983177,0.9821048865,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,625892927.54273,0.9947383002,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,247871932.061362,0.9865469335,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,150703795.491442,0.9775756176,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,778328816.617869,0.9957755833,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,278747017.263242,0.9880644157,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,491201979.367088,0.9932804404,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,727052402.962365,0.9954755503,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,73929196.641466,0.952636716,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,915212728.648997,0.9964109441,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,376488107.843843,0.99120512,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,810672587.216604,0.9959451919,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,433819720.019308,0.9923811257,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,537558995.755641,0.9938654296,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,998474774.095594,0.9967117682,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,594430993.78808,0.9944574091,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,57826728.530219,0.93829303,19080104.2955086
5.68626129,1271.9303409451,266.136131715,1157.2743240808,657000603.081743,0.9949893736,19080104.2955086
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,504939649.390468,0.9637509006,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,614145910.307635,0.9706765257,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,223927230.143329,0.9110104063,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,438735312.903321,0.9577120491,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,418537645.621797,0.9554541612,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,168495211.963676,0.8802456136,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,121748756.4666,0.8345722093,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,551652424.190652,0.9670751896,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,639879204.063812,0.9719410097,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,848321092.044291,0.9792091046,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,686630876.701173,0.9739801504,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,296867140.771188,0.9347154361,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,72451708.8163912,0.7085333343,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,914950752.795006,0.9807998835,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,969745285.725968,0.9819366862,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,729545426.55513,0.9756078512,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,860681804.716,0.9795238002,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,273458319.057166,0.9284799493,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,782175257.06727,0.9773462813,46533392.3395018
16.5547655989,1113.0802531785,313.3589364135,946.7354858645,336749341.714976,0.9432760459,46533392.3395018
44.5469045605,1156.290096431,270.6752989897,881.2065440987,490991982.131495,0.6719813706,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,925796376.406579,0.8388847542,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,624349211.525701,0.7555128403,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,807296800.378432,0.8148955441,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,669053537.137062,0.7738625744,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,596667468.65331,0.742291479,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,563177130.811073,0.7239039044,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,746044170.734508,0.7990139205,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,684817908.944989,0.779598425,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,380394884.518146,0.5323264693,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,443059409.677718,0.6237068293,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,842561124.8992,0.8228228273,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,781646092.659336,0.8086052073,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,313978107.68251,0.365285674,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,405658264.977574,0.5741734416,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,869017654.16747,0.828294172,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,521397705.061167,0.6962956963,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,337925341.628467,0.4388220072,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,946941142.041577,0.8424835209,280703275.136796
44.5469045605,1156.290096431,270.6752989897,881.2065440987,989430779.763248,0.8492346028,280703275.136796
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,796328567.487472,0.9553560516,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,81958685.4976087,0.453360367,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,327996407.929776,0.8866223565,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,735392270.010258,0.9515236475,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,841849601.954714,0.9578455966,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,265319556.984982,0.8580870675,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,392372419.95112,0.9062868412,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,878030335.360918,0.9596346786,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,997400496.301036,0.9645925891,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,504004274.736549,0.9280870863,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,911443542.053556,0.9611571141,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,171094729.429787,0.7762996863,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,452956730.856355,0.9195137799,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,609864919.958958,0.9411101311,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,408343536.073278,0.910172362,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,652045657.128626,0.9450747313,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,552217823.990999,0.9346659823,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,225138181.715996,0.8315022208,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,693408754.010923,0.9484763427,72923591.2412583
15.9982621487,1413.2893008236,283.8580235724,1242.8674665701,132166182.471341,0.7057953039,72923591.2412583
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,339230956.394058,0.8612781374,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,904343249.908806,0.9512466591,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,203011383.710594,0.7629775626,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,368028522.981586,0.8719579483,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,101435535.030615,0.3976075626,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,628168728.297966,0.926634257,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,529821926.239141,0.9117363326,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,650351490.375218,0.9293976837,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,713100154.687006,0.9362905647,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,423351643.914974,0.8886255064,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,238294690.808847,0.8016620098,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,275940312.157037,0.8297195654,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,983480422.168186,0.9556368651,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,953357108.871969,0.9540588022,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,490133725.266773,0.9041743974,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,175753128.23491,0.7182817408,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,838944077.757368,0.9469407617,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,741558382.26144,0.9390279064,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,774461068.142272,0.9419345009,93570381.8268205
25.9431737152,1107.2070962178,298.6647081695,887.3443037606,591291134.896536,0.9215964353,93570381.8268205
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,928759388.700503,0.9445291779,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,483406124.882873,0.8873514872,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,362676831.065637,0.8483256646,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,637166553.078822,0.9163086107,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,714623551.595641,0.9261638178,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,661534311.789264,0.9196651743,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,767325258.90471,0.9316915118,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,227769404.429925,0.7535410389,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,997793801.573743,0.9486762162,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,828306093.460212,0.9371664015,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,532019246.785506,0.8982774068,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,890975399.977342,0.9419674134,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,406570446.475353,0.8650554268,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,194379839.685864,0.7036116964,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,300245854.664974,0.8161923112,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,264299104.361997,0.7902128874,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,803497773.157968,0.9350452105,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,130541278.783618,0.4878815796,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,566734621.364427,0.9049647343,110235811.825316
20.9162236403,1358.1660473319,300.1779000068,1110.8527844571,453078666.812971,0.8794053672,110235811.825316
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,736352006.906038,0.6883428256,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,691580329.756754,0.6633210353,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,853146181.464169,0.7372060001,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,673202793.405118,0.6516239993,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,893496697.976192,0.7502844976,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,657500593.459937,0.6408494626,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,762975163.463615,0.7012838644,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,534410848.657668,0.5182450034,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,998694537.704241,0.7784137528,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,829365095.761222,0.7287294022,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,604045512.583054,0.5975011564,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,780579263.507105,0.7091773849,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,560227507.834906,0.5515755706,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,483105842.666834,0.4301664042,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,627041624.097113,0.6175619133,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,964411287.289077,0.770046151,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,497508131.643325,0.4587396176,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,935057073.516358,0.7623046474,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,454159436.433121,0.3577166762,436057074.552962
41.2636273378,1397.0402931387,308.3439754115,1102.9223004681,874675574.044852,0.7443735466,436057074.552962
42.096734001,1335.852972425,281.2212617085,1122.2534861735,456189440.987283,0.4716829146,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,781407029.643408,0.7304202477,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,826386509.844722,0.745960571,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,688174490.770807,0.690274878,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,567346661.862265,0.6106165142,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,939708526.845489,0.7778431484,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,607681488.472922,0.6422169425,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,501064315.423658,0.5405428085,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,980793389.757081,0.7874729618,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,852810855.797409,0.754224882,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,813134931.965029,0.7415874786,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,532162471.67242,0.5769155075,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,895228843.654858,0.7663699575,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,705217205.640545,0.6986094827,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,734141547.740933,0.7116419492,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,588603637.697436,0.6280637113,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,917295603.168493,0.7722094306,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,393323612.855853,0.3033501488,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,439259072.561298,0.4381622249,390807598.015124
42.096734001,1335.852972425,281.2212617085,1122.2534861735,657445201.371352,0.6738048784,390807598.015124
33.9365113634,1111.5035461514,280.7051191448,1002.4790835299,889692536.908899,0.9102682604,140448376.362681
33.9365113634,1111.5035461514,280.7051191448,1002.4790835299,428157873.429645,0.806313171,140448376.362681
33.9365113634,1111.5035461514,280.7051191448,1002.4790835299,210725690.054312,0.586938402,140448376.362681
33.9365113634,1111.5035461514,280.7051191448,1002.4790835299,923950186.98465,0.9137506266,140448376.362681
