H_drop_design,T_out_design,T_amb_design,T_in_design,Q_in,eta_rcv,q_limit
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,215322375.549047,0.6059175554,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,971628490.159338,0.9173158399,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,751334901.937309,0.0017612868,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,625206911.620547,0.8706632064,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,379776010.128862,0.7818950384,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,409970285.053856,0.7984580874,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,172108623.111876,0.4876442465,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,578235951.012147,0.8588243431,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,719741474.540214,0.8871555425,138734460.26892
23.6957175755,1410.2267146256,307.9267799538,1308.5557425623,926551002.233305,0.9133963079,138734460.26892
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,648319143.503521,0.5357930666,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,547832105.959359,0.0184735548,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,580690902.183748,0.445887351,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,986239126.75876,0.7300274086,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,601260409.179149,0.4775126086,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,717643208.466895,0.5987094935,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,872665690.550133,0.6878888263,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,811547792.364873,0.6600983567,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,741882116.992868,0.6170037107,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,940198113.230743,0.7149886416,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,903433485.564883,0.7014822204,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,801662859.819183,0.6548223563,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,556793452.381585,0.0035729304,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,973736504.690747,0.7250961692,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,678140391.669309,0.5655023521,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,630869340.466292,0.5160618572,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,927767180.906418,0.7100579557,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,766210473.026027,0.6335701433,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,706666175.143847,0.5900847561,527374749.539087
48.0852980542,1344.2336790592,309.1730690444,1069.2814205049,854407013.916141,0.6798525456,527374749.539087
42.316820672,1137.0602414294,303.5717154153,900.5555355376,904494559.45801,0,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,943647652.703928,0.8712227953,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,385870794.18014,0.6384111856,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,510539001.365745,0.7479418231,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,705104559.779471,0.8188890858,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,290975230.120615,0.4566023334,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,562811564.561617,0.7717429769,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,644146475.978668,0.801792704,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,994781187.328704,0.0243629883,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,462532131.932595,0.7140457699,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,743302639.945888,0.1675807779,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,619096251.062541,0.7934044662,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,844569178.688531,0.8513725913,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,259764427.152519,0.3426185286,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,317019047.693852,0.5233514339,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,489312612.709182,0.734538042,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,667430336.682277,0.8094136334,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,866370357.070955,0.8530909102,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,803635037.865898,0.1619911882,240278596.533383
42.316820672,1137.0602414294,303.5717154153,900.5555355376,406362190.048288,0.6621627618,240278596.533383
38.7611956467,1066.6655936,260.8460863553,888.8925746496,997034841.315958,0.9136131,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,390766425.133913,0.7555232053,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,197196260.915916,0.4061427501,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,669987825.465776,0.8597027345,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,601163596.875362,0.8460368517,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,739667886.167955,0.8729341586,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,755406431.703706,0.8826447141,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,796071353.631665,0,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,870834731.076298,0.0042982698,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,625830377.280514,0.8487583254,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,941831948.310016,0.9074775016,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,357027119.990376,0.0115011633,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,448477766.437723,0.7895352622,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,580678195.075601,0.0745074206,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,224027413.790416,0.5115299456,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,513694520.388922,0.819710517,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,916320792.1007,0.9034591255,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,323837255.250393,0.6982160154,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,488721652.86895,0.8115840381,167024378.658496
38.7611956467,1066.6655936,260.8460863553,888.8925746496,253120210.535798,0.5884202934,167024378.658496
43.8959883073,1137.970660365,301.2696288137,960.5928975414,964338066.684994,0.8548094151,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,374966204.380451,0.5934779346,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,483976105.679794,0.7057340328,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,272271729.235348,0.3347997117,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,651189839.848198,0.0113473444,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,453465776.842857,0.6804231435,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,744732987.68189,0.8111176578,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,854544063.979083,0.8363219246,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,299324622.645987,0.4364338834,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,686240933.283834,0.7941719394,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,432977853.984658,0.66074725,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,344207791.574924,0.5431871762,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,912979589.928714,0.1417420486,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,929870081.944751,0.8496021909,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,607489617.122302,0.113532725,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,711822082.426804,0.8027471183,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,837433175.953833,0.8320072942,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,784033909.927075,0.0549029808,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,581560642.029947,0.7558295355,256963950.077211
43.8959883073,1137.970660365,301.2696288137,960.5928975414,533014705.838193,0.7327718816,256963950.077211
18.7336598602,1206.7413503366,268.7768730863,923.033161213,510933949.437648,0.9397757731,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,341692044.317038,0.9073829292,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,122871744.888898,0.7243160478,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,204340416.899571,0.8464070244,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,617247423.446358,0.9514472419,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,665444157.366017,0.9554744866,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,851025178.956074,0.9664408627,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,971244624.510065,0.9711184082,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,166948344.641911,0.8094848334,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,777744415.536421,0.9627943423,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,572715635.645678,0.9470931458,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,407058042.318364,0.9227359693,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,386184275.719501,0.9183247202,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,280445815.820355,0.8874627055,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,879074554.587437,0.9676595191,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,727871089.702973,0.9598467556,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,702018385.247115,0.9581380741,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,459177419.226387,0.9321763727,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,218957835.666816,0.8567327053,77326833.0985493
18.7336598602,1206.7413503366,268.7768730863,923.033161213,911869145.727087,0.9689792579,77326833.0985493
32.1311690653,1080.1401901063,294.246012287,914.1033508815,683294058.783285,0.9116079746,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,824957346.261591,0.9281180727,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,752728733.194704,0.9205121888,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,221531515.115641,0.6849114094,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,887263598.651716,0.9334410444,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,346902360.23654,0.8064020342,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,948346806.341727,0.9377423613,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,451363198.849957,0.855249665,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,992651917.034141,0.9381361179,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,417297745.27713,0.8410046949,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,269493817.022618,0.7481001366,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,726833766.877915,0.9176660933,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,153854047.420389,0.4871972203,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,557887245.058691,0.8866578352,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,508381498.033739,0.8734331244,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,577328938.187165,0.8910499487,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,782112117.424463,0.9237801886,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,308795201.399188,0.7819608459,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,191454918.471895,0.6217784305,120845440.118774
32.1311690653,1080.1401901063,294.246012287,914.1033508815,616143774.774632,0.8993853075,120845440.118774
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,905987223.627125,0.0107929373,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,555553612.880875,0.4822302228,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,583380450.798093,0.519285509,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,738916719.448938,0.6503921806,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,861269055.344077,0.7079567977,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,928700640.779526,0.7300701315,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,769407794.356583,0.6689307135,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,608788570.071691,0.5480059931,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,537117530.003383,0.4534683937,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,994590324.082876,0.7511517717,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,831631232.799586,0.6950212876,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,686593845.863745,0.6168876223,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,724435446.391571,0.6411198101,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,878032536.088853,0.7141532625,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,491967485.020982,0.0232525585,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,514591380.964464,0.4121058946,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,667935899.873173,0.6030061144,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,808889745.511352,0.6852036733,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,642228921.622258,0.5801689507,475733194.32391
50.0743005638,1269.8385591531,278.8799813357,1048.5767249775,949760076.059193,0.7387373372,475733194.32391
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,351105550.797084,0.654531863,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,458852453.731241,0.751677107,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,295393801.108753,0.5611864335,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,811841827.742062,0.2110193755,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,904229299.5805,0.8771327142,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,596718305.147286,0.817982645,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,927388042.943464,0.8830182117,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,790493259.738395,0.8597135945,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,375312152.849119,0.6824465541,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,618273566.852457,0.8245810827,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,276251028.927048,0.5168961485,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,545204179.953296,0.7980564969,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,693729539.390472,0.8435880167,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,514794268.214595,0.7837879901,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,232471066.861326,0,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,982710483.506745,0.893412616,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,859238404.035805,0.8745058873,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,650841830.649158,0.207055262,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,756898701.52347,0.8531749439,203080487.793895
43.6163344978,1048.3963193048,264.0679546955,811.1737357691,418121242.790066,0.7225934006,203080487.793895
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,816662349.211783,0.7691583096,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,405329591.705049,0.4781736059,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,782462213.147347,0.7565489287,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,628751996.055026,0.6937221744,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,507439529.517859,0.6109357449,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,757892920.495105,0.7557957729,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,919233091.822321,0.8042023469,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,470286605.445765,0.5732973106,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,848878984.67144,0.0360648489,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,986120770.130039,0.8125696311,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,602373076.814434,0.6792609752,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,364685431.066528,0.0316469397,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,676724400.750601,0.7166983034,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,663483922.046916,0.7107326161,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,541666321.661975,0.6392305137,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,434772275.235802,0.5274475183,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,895711740.946178,0.798443168,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,562180309.437334,0.6539960057,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,949370982.939213,0.0092388011,347981776.60619
36.360241498,1415.6265360367,266.4535918721,1237.4790607168,718335742.343468,0.7379423263,347981776.60619
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,887948539.037011,0.8272484265,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,386687809.586238,0.5262355232,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,528486727.081532,0.6899442891,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,715787812.829712,0.7818080927,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,951659916.015196,0.8370305815,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,844979722.411898,0.814705557,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,352461198.79259,0.4486849434,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,415582369.399911,0.5738738332,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,477547499.574612,0.6477905823,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,916358427.583502,0.1567649976,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,769155850.471467,0.7987288405,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,730306186.230297,0.7867513949,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,640320426.167844,0.7515719674,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,816631034.320927,0.8080577677,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,661881314.184,0.7604106423,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,316041492.958173,0.0635968932,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,550429068.131825,0.7047438338,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,611058743.713154,0.7383030489,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,512834970.76381,0.6782780511,306624573.686963
33.371370833,1432.7908134728,284.8718720382,1134.9264517551,999981032.903184,0.8442413858,306624573.686963
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,468434851.805822,0.9047608458,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,763013423.841767,0.9427634182,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,852160768.019517,0.9489332025,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,183156314.759823,0.7455427894,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,444170595.625873,0.8992686013,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,558775831.008537,0.9208600899,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,506372845.903784,0.9122518779,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,343329169.144563,0.8677790835,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,136876743.027177,0.6498226346,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,978330141.570492,0.9556924947,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,883817932.592581,0.9508158741,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,614583910.51281,0.9283506299,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,293165997.327439,0.8438740608,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,724990512.368041,0.9396536564,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,934449272.00831,0.953554425,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,792252284.413819,0.9449450648,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,376897404.956509,0.8801861597,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,86854755.0684211,0.3176737445,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,254809288.863583,0.8192754267,85164091.9454654
17.4203520421,1428.9957421366,302.7300421293,1266.1119882661,646215117.84383,0.931999414,85164091.9454654
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,369767241.18249,0.95134568,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,269492196.947204,0.9310760605,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,130200751.251747,0.8511967305,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,496908837.237168,0.964665797,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,879819087.209009,0.9806560558,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,414041121.706771,0.9569841829,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,226046698.835193,0.9163740908,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,911229270.179875,0.9813488116,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,287324105.212451,0.9357846246,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,990238420.516924,0.9828902267,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,590537364.367885,0.9706038916,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,735242843.011249,0.976667762,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,560438808.642527,0.9689246779,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,426696046.929197,0.958365216,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,811346863.246467,0.9789519634,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,47700364.9587301,0.5315096414,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,697970572.559712,0.9753582439,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,773295266.653577,0.9778686086,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,154247425.944855,0.8745650266,42262013.9835204
16.3805701053,1095.1112944187,256.9356745002,949.4432155287,633080092.824422,0.9726901591,42262013.9835204
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,378960474.554794,0.7035826704,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,308475807.236902,0.6305219743,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,711824456.264076,0.8464862065,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,616404623.345997,0.0159988976,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,259353246.592291,0.5474789914,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,581995895.424219,0.0070921159,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,659636177.122335,0.8337749153,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,402506213.18987,0.7216166199,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,994626696.663768,0.8969734905,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,741530950.13556,0.8542207791,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,868651462.003023,0.8798926979,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,207386833.65101,0.0131083625,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,486305718.273238,0.7711317585,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,917531837.834861,0.886565653,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,547217817.45423,0.7975185198,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,461083501.788688,0.767352815,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,936371340.305004,0.8886731573,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,326871126.677295,0.6532374354,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,770645737.827582,0.8629624998,192271873.581447
32.6890712431,1265.422951259,292.5811264505,1147.9972523858,813343597.324596,0.0108536363,192271873.581447
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,83878425.2499155,0.8260525181,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,303316340.546507,0.9544001753,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,358207962.892173,0.9623447707,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,825183967.369295,0.9850770797,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,940821998.471509,0.9870277143,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,877560709.084976,0.9860284369,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,723470306.120673,0.9828049271,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,651696532.499228,0.9807375214,40488999.3436653
15.1925966296,1043.8524208152,278.5894636732,859.0038856488,686887239.107446,0.9818095635,40488999.3436653
