H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
8.990165,88704731.16,786.951441,1174.372729,264.969457,168.315554,0.915961
38.472449,754821715.7,962.790547,1298.863763,269.856516,1371.609469,0.795683
14.430877,962657231.9,796.657417,1286.568945,286.056668,1517.536182,0.979812
8.403214,702241510.4,899.559456,1258.151879,263.407489,1512.313346,0.991448
42.909142,132262658.8,915.639418,1137.560624,289.229825,0,0
14.568823,173343849.3,873.155164,1317.762596,285.07305,260.111776,0.860162
15.905047,775489721.2,955.388687,1414.083718,277.934852,1225.292238,0.957463
6.614351,627646516.4,819.848357,1411.714738,300.311907,812.272366,0.992128
23.80228,698553992.8,947.168179,1175.459489,265.252522,2237.662568,0.934644
28.920909,546046908.6,909.764226,1100.650366,294.891539,2037.628433,0.895314
37.213374,477671274.7,968.37259,1131.239927,266.845684,1801.854407,0.782724
7.483622,392148813,964.052124,1336.177836,288.171426,792.305296,0.984599
44.222519,31721050.83,940.129999,1264.892233,275.530137,-88.258547,0
20.818197,867312244.5,853.463438,1046.418276,286.847114,3539.275445,0.972488
30.81822,407628691.6,830.491773,1130.173105,307.452569,910.62339,0.834546
19.419644,709096074.6,883.028752,1170.483453,289.408535,1870.252496,0.95886
31.88357,950110360.8,946.765268,1254.641525,315.348314,2148.75022,0.899748
33.965177,739977486.1,788.430122,1305.831545,314.076404,952.316762,0.845993
25.521603,643050047.8,831.467284,1094.491029,316.279874,1839.568266,0.932948
33.704592,66085960.42,829.985425,1200.066153,284.097212,-0.892803,0
40.101519,420065752.2,843.008823,1270.939175,270.98829,425.208084,0.552343
48.447292,956522673.9,800.353848,1191.085112,268.093775,1577.133601,0.806533
6.253122,839762194.1,943.87945,1035.130571,293.808507,7336.939584,0.997459
11.961838,910283889.3,873.738922,1098.933653,265.612641,3204.690288,0.990525
38.299065,462681596.4,961.163607,1230.854541,280.198865,928.235374,0.698345
48.819458,73273119.78,899.776094,1256.899289,270.239086,-58.263814,0
38.101499,234842535,796.925542,1095.367341,263.233557,310.913188,0.487133
15.273143,757021577.8,941.949675,1219.94009,303.353212,2065.003715,0.974517
13.004834,699359406.1,853.523858,1290.329603,301.374008,1220.782904,0.976464
17.082351,249790916.7,901.705208,1191.603587,288.282144,607.598236,0.897142
28.68581,858861811.1,803.848363,1304.408716,293.69624,1216.83145,0.903044
44.477203,71614422.77,968.236329,1194.60074,293.143038,-56.552204,0
19.077085,275016216.5,887.430917,1236.990822,285.341042,538.791835,0.87502
31.857071,314679903.2,945.440368,1283.934982,295.935786,451.641592,0.63016
42.44987,34274077.98,859.282734,1204.764881,288.270691,-61.032557,0
38.257053,122563634.5,933.145959,1064.559751,278.639464,0,0
36.366254,404868729.2,818.279431,1366.958857,274.72708,293.932883,0.512754
20.189,307583964.5,923.225496,1382.86424,313.144588,425.783737,0.833487
36.122245,405184505.4,779.986602,1232.314517,267.302001,484.409889,0.678882
24.820542,360773710.9,906.306964,1123.683751,294.921082,1151.83148,0.874857
43.357551,393534744.5,846.062683,1162.134164,287.081396,572.220177,0.577135
39.470146,527472326.4,832.310323,1213.042369,268.596155,807.557439,0.73589
47.418271,416195297.1,802.148799,1281.753929,280.471182,0,0
8.968387,892316523.7,896.674289,1126.903731,305.520554,3060.489548,0.994385
43.336128,757711830.5,808.042561,1450.108629,274.374364,550.150976,0.605811
43.742918,96557793.44,804.612636,1209.107345,291.296898,-1.614682,0
36.390614,919109541.4,852.607891,1437.74968,276.167525,975.303268,0.810896
30.785259,937798135.6,939.606319,1384.818316,269.12404,1406.547449,0.876961
7.911616,112124374.8,969.875964,1297.288462,296.887606,244.873164,0.932401
7.045718,159524266.8,849.473948,1162.191834,282.237574,395.06117,0.973069
42.300205,887708203.9,896.893219,1232.155315,280.095101,1703.65697,0.822731
26.388295,892517572.5,779.49924,1438.953877,276.633169,941.700387,0.898994
16.074859,650727447.6,825.865419,1384.498847,287.537575,856.103822,0.949364
12.639171,915188087.7,886.619264,1108.488431,286.399081,3254.659265,0.989281
10.812435,835708000.4,940.919234,1034.172774,271.539707,7111.828805,0.992253
12.463573,96260107.24,957.554615,1223.389614,265.874552,236.576367,0.841955
9.174644,871698800,942.156623,1058.603686,308.399965,5930.817316,0.994543
41.158664,769412221.9,955.197322,1259.702431,297.392451,1543.189214,0.790713
21.428831,121958971.5,914.543569,1131.673005,310.855762,310.147422,0.697775
49.814523,403518675.5,782.366136,1453.046075,265.056441,0,0
11.812606,597292954.4,777.25122,1036.261835,271.536669,1871.547012,0.987675
7.85958,742851995.2,846.718072,1417.066185,290.945433,991.294928,0.990452
5.489495,403036734.5,886.478376,1451.284857,273.502383,537.503562,0.990216
36.318583,791245626.4,897.271309,1037.777302,269.95398,4107.573475,0.906151
7.263345,939850461.1,828.107757,1212.853985,267.970887,1928.482066,0.995975
12.369482,910432359.9,859.484816,1273.326129,268.956202,1694.670909,0.985073
21.903649,884853457,791.501432,1280.79423,298.557658,1350.351732,0.945776
37.370393,44345570.02,858.944039,1441.957087,291.566204,-20.270224,0
32.555377,817143132.8,940.209487,1060.312613,292.930899,4998.361865,0.922171
44.565016,40312738.57,816.23151,1321.333105,308.654646,-43.516222,0
34.835733,140885662.7,801.279491,1410.242279,278.197455,0,0
46.777997,948922466.9,934.29656,1381.51831,297.201506,1151.124432,0.711664
17.258005,150660847.9,852.881297,1312.930774,270.379937,193.388406,0.758536
14.689944,444855031.6,862.75847,1434.136031,292.953496,554.323373,0.930758
21.200028,824020151.6,889.278368,1376.21912,310.798017,1213.247335,0.933806
39.772073,409511700.8,844.985934,1346.709124,309.011736,265.422868,0.419139
46.014659,495042021.1,919.385087,1188.96795,311.975789,893.430821,0.62043
37.645949,535149591.2,941.432592,1311.599249,268.279206,776.84633,0.699178
36.901906,221777449.5,881.463791,1199.139483,263.290565,126.077927,0.229297
26.272506,790030015.2,902.321011,1370.264116,264.520717,1159.714871,0.895673
23.388656,777587947.6,968.563224,1299.530388,272.690485,1667.367119,0.92551
49.126717,113079175.7,906.166796,1320.588017,268.64514,-2.253791,0
36.506018,771838638.6,898.75964,1332.34912,275.123202,1114.831211,0.812099
40.725042,957417312.5,790.085772,1265.926253,285.511516,1342.354885,0.843037
11.585172,710523803.2,891.844293,1290.227751,283.693698,1359.862062,0.982086
28.419224,625503334.4,784.538323,1052.70701,268.248124,1756.691888,0.920215
5.362868,592826625.4,949.981695,1462.543437,280.832373,865.568825,0.993922
44.591983,718705137.2,935.10781,1378.832616,277.504831,773.836838,0.626574
41.306031,880658998.1,818.051436,1399.327003,315.111178,889.030062,0.758608
48.578079,705133880.8,896.774676,1052.07628,281.797283,2912.152959,0.798525
27.045338,944673161.5,836.565108,1385.20554,265.021314,1206.744552,0.906855
31.662379,729765562.5,968.660471,1053.49752,274.775752,6267.292757,0.917663
23.825548,159943568.2,806.729269,1258.231799,286.614789,159.873127,0.571166
16.618731,559566705.8,954.041218,1115.212387,275.587241,2645.549708,0.966448
36.803886,250933594.2,885.124237,1173.612093,273.348797,314.475888,0.457601
32.005394,972989008.2,774.344279,1080.229466,272.744343,2421.403864,0.932614
17.20008,306933418.8,810.202074,1212.549797,265.971914,552.846361,0.911615
20.699792,817768171.3,922.230517,1031.671479,280.591858,5826.627246,0.971705
30.176595,499682957.8,824.855472,1057.384304,271.580737,1547.4355,0.886655
5.574195,303067891,929.232394,1407.367192,312.751934,475.756898,0.987152
44.975463,290179536.8,955.557424,1431.126659,316.078107,0,0
13.013141,372462839.8,852.508236,1318.278535,272.388786,588.715342,0.946301
41.61352,403351333,849.313518,1227.222366,278.222339,458.381677,0.544762
23.95063,302976133.6,864.895656,1358.997465,299.032827,361.36709,0.763108
45.448384,232675677.7,941.569435,1110.261149,301.83611,0,0
36.539749,315825082.2,882.260815,1405.512875,300.641091,0,0
35.127834,840198852.2,952.935042,1171.400044,308.390453,2659.634171,0.884112
15.199449,904609824.7,964.367673,1405.760521,309.556554,1502.50584,0.968714
40.206483,240539598.6,845.411923,1299.127749,281.920044,0,0
26.453846,160249594.6,901.880387,1205.976191,275.945019,219.706257,0.53154
40.098514,63970361.55,942.458858,1446.178864,316.649255,-18.399821,0
19.590265,898848703.2,831.76079,1463.421982,269.69735,1022.490503,0.93865
17.330457,507782313.5,929.386324,1235.700913,269.135878,1217.564577,0.94422
40.844089,547342895.1,808.159697,1151.005652,284.986946,987.271963,0.770507
6.431181,656034275.8,958.312953,1357.551134,291.985062,1244.183668,0.99351
18.989973,470595705.4,874.746571,1153.083103,286.725541,1261.176714,0.939745
17.89338,889018290.5,854.565918,1470.028732,294.531424,1043.654146,0.947753
15.759199,393499062.7,925.233758,1398.156269,295.978077,580.507454,0.915984
36.574768,482875061.2,950.022748,1155.649412,264.475103,1440.612417,0.782183
38.119905,573904965.5,864.826513,1191.470867,300.005616,1102.804281,0.793996
5.693808,583067734.8,918.008416,1367.909724,267.548021,986.23492,0.994194
29.901467,83738191.14,913.675957,1076.451955,279.378368,0,0
28.146919,131138080.1,954.623688,1406.035007,314.098271,0,0
23.44279,151797937.9,778.274831,1226.711355,292.085288,160.841385,0.595844
26.374923,645674765.4,883.520714,1231.842913,290.268477,1310.248294,0.901945
19.510086,332927655.6,904.498333,1248.298014,305.835846,671.513167,0.889715
12.93097,918928027.4,832.441334,1195.516137,304.008378,1983.055168,0.986649
41.081931,8594190.816,808.930122,1084.102713,269.048782,-96.285647,0
6.861283,170956328,901.273786,1433.473629,295.555011,233.540744,0.955596
42.739301,812557693.5,932.656182,1303.038876,312.041075,1297.39395,0.767634
17.182718,867905796,850.619743,1273.296286,273.326958,1555.622496,0.967486
34.565537,299128560.2,914.609103,1456.029122,306.113575,0,0
37.557581,127171088,828.290556,1027.811313,281.708828,0,0
6.439207,82897180.93,867.977008,1281.622343,311.22163,146.733828,0.938596
18.229353,63282486.53,889.221218,1393.592047,288.366131,0,0
5.834215,964890820.3,787.399036,1440.736061,286.851203,1137.062079,0.996191
18.993822,134562392.5,795.410905,1148.665138,283.24572,237.508225,0.774937
17.804306,576858033.1,791.690742,1094.176038,277.845344,1491.514053,0.963202
23.430183,273664503.3,908.547092,1027.273079,302.342775,1639.670933,0.883879
9.356842,665479629,924.685015,1129.239184,313.328027,2549.476143,0.9915
7.187212,726413222,837.124518,1226.937358,265.170915,1463.990681,0.994575
20.531647,495503909.5,958.869917,1469.141799,265.573736,638.15955,0.874563
18.802874,802464432.2,895.242804,1188.270781,269.325908,2080.172882,0.964981
28.365834,879395917.4,794.534739,1343.840005,315.648096,1128.813524,0.901465
16.82653,520084468,866.639655,1216.738752,296.571656,1112.431166,0.95101
37.221988,39477413.63,778.212249,1327.583667,282.178332,-19.146521,0
34.625255,397826743.9,833.011807,1331.765215,281.794162,378.988816,0.610056
36.655382,321038936.3,917.346734,1371.203638,271.16637,0,0
11.257322,215068788.2,961.133776,1107.397032,283.500998,1111.788058,0.958907
33.435865,579677115.1,806.908666,1375.874312,280.656545,603.120327,0.761607
14.022687,843899828.1,814.03098,1377.908596,312.025244,1130.048669,0.972766
44.180212,529068026.5,924.321345,1321.807175,283.902374,529.370003,0.516916
34.237688,483838291.2,898.67797,1163.655944,297.642326,1170.814155,0.812105
49.303608,901586886.4,855.1685,1288.428729,298.61625,1180.710995,0.726623
46.721511,615944331.2,889.854795,1390.828603,287.502654,401.36505,0.426037
12.588895,646825198.8,804.936378,1302.525951,263.513191,994.902156,0.974472
46.689472,504135970,881.819409,1070.371927,301.556062,1563.084451,0.72815
48.892453,542367074,793.167734,1161.500057,302.700038,746.277234,0.630901
22.604205,551020398,923.032641,1175.944982,307.821352,1582.035218,0.924762
31.502588,980988049.8,861.068955,1423.442509,298.359752,1166.772511,0.872992
6.455106,332252004.9,809.577439,1389.611844,309.831093,437.159749,0.984086
30.713572,380821566.8,909.673764,1031.900071,285.311547,2141.475192,0.854792
12.138003,995381941.5,885.425365,1171.546204,296.299321,2721.060981,0.989734
39.918599,358299527.4,912.614783,1227.025893,277.241097,465.41988,0.523088
42.584698,25337730.16,859.904545,1173.642924,277.565857,-78.616345,0
13.288061,673701754.1,851.005103,1143.513255,293.131272,1804.732805,0.982038
40.066377,633576369.8,939.629525,1150.045507,290.890308,1912.417222,0.807877
42.302515,447855427.4,826.264201,1381.243619,301.894603,164.935586,0.263918
45.69387,151235506,842.71493,1219.298268,273.718538,0,0
27.245281,65189657.02,841.992484,1460.173576,267.63863,0,0
29.966638,651328034.1,806.764708,1444.299103,314.014425,641.695768,0.815456
11.317102,596869555.1,807.186572,1323.549999,268.041696,883.777928,0.976678
11.33136,658650066.1,812.9399,1089.657536,269.260411,1904.782386,0.988417
16.048343,840498961.4,886.130224,1126.645382,266.307159,2723.096039,0.979603
15.35218,440757755.5,886.247758,1459.907898,296.281065,537.616004,0.92083
47.697981,417096179,872.077381,1468.135398,275.628191,0,0
24.127176,210860542,779.861041,1438.824854,292.589163,122.272949,0.493729
43.167332,410092435.3,886.194706,1456.29561,276.908662,0,0
40.093855,933309456.3,856.063173,1085.570828,279.652047,2907.567925,0.888903
35.976392,860870954.8,773.185305,1236.97442,292.719178,1288.98179,0.871413
11.960574,149665018.2,815.913875,1310.820695,312.000282,211.262773,0.892028
20.210107,594118521.3,869.409926,1425.242674,289.383277,742.650587,0.908122
22.836912,213375044.2,906.177857,1329.568964,286.415524,267.58595,0.688998
31.950356,272122575.2,920.272293,1255.989147,294.738687,363.616259,0.577531
48.873603,283101393.6,818.226494,1174.725671,317.55032,0,0
49.649886,529470082.4,874.355683,1066.528297,300.454545,1571.200306,0.709002
19.253743,268208162.6,893.905658,1336.291147,275.829912,392.647576,0.839652
33.393435,209263115.5,898.561217,1023.944187,310.439597,931.204244,0.691775
25.188114,408932342.6,862.569699,1237.198819,292.765944,736.385231,0.858709
37.224861,162099577.5,776.643137,1430.633772,274.071964,0,0
45.756745,563625262.6,798.142988,1345.389564,265.14228,373.420881,0.463901
42.046775,127880605.5,899.274472,1090.105539,291.007711,0,0
9.782907,740699486.6,789.465894,1229.954299,284.391503,1324.129756,0.989748
36.019549,908921507.5,849.786146,1094.82573,283.307236,2701.618061,0.905864
24.588122,159845152.6,964.017176,1131.59554,277.492251,526.37399,0.702644
45.432842,258040815.2,917.315808,1319.192975,306.342468,0,0
5.576459,808270651,790.211211,1363.473815,290.730666,1096.595861,0.996371
33.05432,59278478.06,940.604853,1256.04826,271.12098,-0.933702,0
13.382514,240898368,964.403366,1091.305903,303.239699,1425.7214,0.950716
8.931919,436744697.7,824.89679,1235.035515,305.596815,828.364323,0.984056
29.890812,633215445.5,793.122887,1358.339264,316.304111,737.466582,0.84309
41.995969,992779852.7,927.517299,1251.417753,309.413025,1994.363972,0.838066
8.993935,459712703.5,779.474927,1155.927071,267.701086,971.513759,0.987233
8.856108,575814100.8,940.366767,1385.879496,270.709265,968.264513,0.984115
14.873483,317426896.6,805.685937,1439.209904,285.557066,348.718072,0.902822
23.764249,899354282.1,937.966416,1289.872764,306.331063,1845.862102,0.936586
13.191906,109637657.2,858.641706,1290.498057,311.869629,162.474212,0.820243
43.902361,903635890,802.566812,1031.760033,272.445061,2838.387098,0.879368
41.856348,645642220.9,779.164596,1105.569568,297.423122,1322.316049,0.823014
40.4834,238907732.1,853.737431,1390.171724,277.703628,0,0
12.806525,557157852.8,870.321013,1080.82111,293.421567,2088.289031,0.982449
39.369032,308033983.2,844.539134,1287.452256,269.329722,99.416198,0.182741
26.481016,400580724.5,813.970996,1043.316495,294.130812,1274.372558,0.894672
21.866739,91920335.04,905.395386,1261.650214,290.597462,42.02313,0.209383
44.434761,411020008.2,943.636453,1076.205454,270.216677,1677.586294,0.681195
5.053097,201620185.8,951.556182,1147.177688,312.799866,801.893027,0.991027
31.826405,175320926.2,820.257881,1276.048831,288.35944,0,0
8.691419,305548814,796.088954,1060.354742,306.555561,929.566177,0.985527
26.926401,987245875.8,852.164544,1027.676248,301.449115,4395.065761,0.961914
43.65321,558316871,955.221778,1199.679217,309.293637,1254.222669,0.705125
38.061664,194921064.2,835.711132,1357.471158,272.36339,0,0
37.467081,504012318.3,917.017439,1195.419722,265.857811,1081.777633,0.762422
7.243792,48116777.8,943.715668,1112.250648,294.965374,205.778792,0.912316
45.92668,669563743.5,795.993002,1108.05445,302.09056,1376.00238,0.792124
42.813816,372358172.6,837.418658,1115.660885,274.231853,664.749986,0.618535
40.729588,292548123.3,882.842596,1426.957375,266.753991,0,0
38.216219,23430912.88,897.618458,1415.479737,302.58991,-41.953931,0
41.272632,439295819.3,802.591021,1307.323054,310.392589,337.914075,0.494478
15.203211,472385851.2,908.27402,1217.444865,290.625753,1143.065878,0.956272
15.704665,439709002.9,826.408425,1165.978405,305.864359,986.546528,0.954256
41.747104,684818976.2,909.880922,1372.370518,264.342577,758.554773,0.668887
36.461428,912723793,902.054638,1097.672618,316.746738,3364.928509,0.904955
39.112263,693350973.6,831.717904,1124.846665,303.750333,1610.638161,0.848307
35.695796,926424717.4,839.754486,1209.510253,268.641571,1753.980236,0.88438
28.696037,591980349.5,870.51089,1363.439411,279.305606,776.87497,0.83883
48.850862,644835655.8,849.467288,1438.435076,294.674712,0,0
23.216501,464094472.9,958.706014,1438.529589,266.455699,611.698849,0.838439
17.665848,979928684.4,887.878011,1180.148917,292.097293,2582.826877,0.976376
5.698679,593343843.4,911.081686,1277.699577,279.822115,1249.138661,0.99528
15.541084,109585823.5,880.086087,1039.920932,295.244063,477.111866,0.862373
27.762223,151696481,893.410067,1380.734235,305.706031,0,0
44.741238,116879239.1,902.915231,1159.151277,301.850803,-1.493431,0
12.677124,314122768.7,951.491798,1185.907268,266.593108,1000.747712,0.956529
36.977568,498847765.7,945.27211,1391.183703,307.151793,516.934957,0.607831
46.203123,127752004.1,775.263875,1161.967526,290.261954,-1.5375,0
6.300443,736593366.6,888.277826,1188.920631,299.207914,1923.21739,0.996234
7.365539,595011755.1,935.159153,1041.810545,316.55159,4438.724741,0.995054
32.08063,485121894.9,967.056646,1434.323072,314.774736,536.419542,0.685399
24.524789,119202365,922.023553,1055.636931,297.910193,477.547937,0.6695
26.202638,101704991.2,951.739923,1331.391124,298.820716,0,0
33.875699,968636631.1,865.837471,1452.383212,264.870875,1060.129162,0.841542
37.669188,303747274.7,860.553664,1375.194492,315.000123,0,0
25.664754,974614047.1,859.697173,1349.158134,287.248608,1422.734009,0.923275
33.897824,720434147.1,890.422603,1376.628191,294.371973,922.426255,0.811002
12.937756,611480189.3,912.828585,1132.393055,274.264645,2163.025768,0.981328
37.233339,939992137.6,773.888051,1315.44572,283.583179,1166.131825,0.852766
16.562693,832396023.9,928.373516,1030.928737,269.638891,6389.920709,0.9819
13.370279,756411878.7,843.856032,1029.686039,288.240403,3269.866113,0.987892
13.728185,671370245.4,877.005555,1081.287989,273.435209,2591.985568,0.983219
35.741043,860209324,938.261621,1445.428787,308.386207,1023.562907,0.798503
34.827366,688503691.6,830.403553,1306.885473,298.050483,927.553077,0.821045
42.02385,240779681.8,836.58726,1128.199117,296.604616,172.624162,0.260799
40.662439,288003919.6,965.668799,1092.682301,305.685751,1063.897824,0.59416
19.178322,216806408.5,844.999068,1111.576796,271.078083,572.073727,0.876425
24.140052,878685092.1,931.887649,1383.110515,287.771255,1363.320554,0.918244
28.858642,946599997.9,883.555716,1294.297572,281.065912,1629.844577,0.910302
9.828728,848432226.5,821.177147,1148.012774,263.480208,2064.523608,0.992581
14.719548,837387831.5,844.034696,1383.049317,316.426715,1162.763634,0.969261
13.653015,632342928,887.14175,1096.492451,306.572012,2369.667274,0.981931
35.583622,463094498.5,924.652712,1337.916622,305.255858,569.980052,0.662545
18.691723,347169346.2,890.23494,1037.391945,285.157046,1789.528004,0.941207
23.732775,857883078.1,902.844932,1470.995612,268.468004,1035.050816,0.905452
8.555833,155363018.3,891.684297,1149.89441,270.66797,457.621397,0.960275
18.944387,325519362.1,955.993085,1139.834436,263.453626,1271.170531,0.914084
7.969233,738649585.3,778.509074,1425.828771,291.280916,875.900605,0.989892
16.987392,977400377.8,965.975651,1201.125024,266.453253,3155.240245,0.976446
47.785518,448812311.1,884.745,1143.621301,313.288514,803.715716,0.58414
15.88564,90408393.64,911.820031,1096.94,275.21757,309.834036,0.797218
6.765851,954042293,898.835579,1233.39568,291.620779,2220.949265,0.996346
8.632322,617470799.2,855.628948,1185.34516,296.913765,1471.030993,0.991315
34.336184,809507334,886.724922,1075.894759,280.02721,3113.310372,0.90766
11.378561,595601874.5,843.977224,1143.198326,270.041342,1566.3001,0.985015
23.053787,69794493.07,859.821539,1180.906616,309.112255,0,0
17.495017,22352000.95,923.44505,1096.777736,274.284813,0,0
31.067853,298860167.8,884.299488,1119.726079,289.240402,774.473494,0.765946
24.840409,784947042.3,877.801767,1040.696722,305.3551,3720.645543,0.956607
36.641546,984223713.8,894.186423,1174.314034,312.271517,2477.275634,0.893765
5.649821,868097914.3,950.453114,1138.339468,312.525697,3623.873545,0.997602
44.312571,793578479.9,806.850659,1285.846676,270.225316,978.293114,0.750282
46.520629,35402987.17,894.493097,1357.705156,266.359504,-70.767281,0
18.646999,492249771.9,774.252588,1076.571335,266.040526,1266.831657,0.952618
39.226275,454757841.3,877.347359,1412.149226,304.449762,267.286304,0.410621
49.007852,532356304.1,825.512538,1274.985467,267.269955,401.915738,0.431771
11.013403,669905272.9,922.06483,1327.056041,266.282329,1248.278986,0.981196
47.561634,376783291.2,931.694659,1064.422821,314.527141,1388.650662,0.613597
19.168943,809488733.2,924.643453,1265.511399,293.666966,1761.677113,0.956915
8.474985,87860575.2,840.529089,1322.55067,287.809888,127.754919,0.899809
27.241271,533185992.7,786.204731,1110.73677,265.248879,1201.369108,0.902072
21.595029,182208135.4,799.219926,1349.936001,288.594314,164.85879,0.638043
11.091105,372050878.6,836.229749,1053.67442,301.917798,1361.545062,0.981105
28.280758,652394083.2,898.795702,1299.393067,296.032493,1102.845675,0.874249
41.992626,497342045.8,775.642308,1162.751527,309.334587,741.386426,0.716383
45.392696,450297748.4,894.083459,1061.494914,273.159027,1535.501161,0.711464
12.2238,422339627.1,931.750206,1152.166147,272.774926,1468.115112,0.973727
5.821811,433947590.1,966.367636,1178.045441,304.530465,1589.656786,0.994268
46.027043,47423517.33,829.788877,1323.979869,293.719112,-46.662977,0
31.147855,654207146.3,829.659632,1074.941378,307.938397,1956.196532,0.906333
27.100025,130320849.9,784.644675,1138.877944,274.902175,132.961402,0.447696
42.786192,753435493.1,828.194682,1382.502197,295.797978,721.081652,0.685337
32.301758,978111244.2,838.362198,1126.338042,300.236054,2519.257589,0.925257
49.872184,581488154.5,939.244571,1031.946521,288.646972,3771.829864,0.751389
37.006022,553307039.5,812.560261,1288.982695,300.85639,677.641176,0.742372
31.0259,14689062.08,815.276345,1031.970672,279.517709,-49.228998,0
33.85248,602311250.2,963.459003,1197.137815,272.41125,1678.900698,0.837077
29.345942,584848300.8,951.125011,1080.409954,271.300625,3242.942502,0.90413
42.119359,503646921.6,920.606501,1294.96604,317.377626,612.424654,0.589209
27.485347,814680793.4,918.595211,1372.191259,272.056871,1221.653508,0.889202
42.048832,256836086.2,842.910602,1357.886403,273.546733,0,0
42.182318,87125794.85,795.676853,1318.487456,308.707243,-1.52686,0
30.115804,369103202.4,847.695333,1291.158299,314.71312,477.753691,0.734525
45.617587,205490233.3,875.098799,1079.484641,290.94916,0,0
27.411673,695367683.1,916.767868,1374.113854,271.806912,1012.779462,0.870786
49.529578,2992068.834,792.128736,1411.217502,316.375772,-74.17116,0
45.380156,846733017.5,851.676697,1072.442911,268.393605,2622.66424,0.847768
10.380424,357656520.6,790.280055,1154.594662,272.666045,770.968623,0.976098
32.40337,196033001.6,922.508133,1025.710699,289.115622,1044.68584,0.684744
6.084587,129374975.8,812.049431,1370.300667,293.691036,172.320572,0.956659
8.115639,519963611.9,815.940863,1307.066596,291.574152,819.245386,0.987554
8.858872,820651468.7,920.189367,1304.735874,268.492929,1632.035968,0.991103
14.064716,686197294,823.534753,1331.477229,297.251264,1020.079669,0.968064
25.081792,154482965.8,969.917303,1255.71554,283.023472,211.123676,0.506485
45.034498,552723813.4,859.802816,1119.425778,278.597659,1258.490021,0.739202
17.233984,840307954.8,823.644002,1073.443558,274.760172,2669.458266,0.979398
37.069771,169830888.9,819.325425,1296.532154,266.187411,0,0
9.836595,264404935.3,897.029519,1048.969527,317.122324,1369.32764,0.979235
17.187879,947267648.7,885.109633,1096.034488,282.349757,3521.184806,0.980943
29.273952,635292636.8,835.734617,1420.615947,316.826693,692.025113,0.828147
27.201152,956956254.6,910.473193,1327.810358,269.813764,1615.972799,0.914861
49.090212,134955235.8,810.591489,1175.003629,278.981903,-1.926239,0
7.056566,479734876,896.980535,1291.520369,278.557149,933.972274,0.990294
38.636525,7951532.425,857.889718,1130.329169,277.666437,-89.780789,0
33.490111,14304377.79,945.480016,1251.170287,311.384077,-54.820638,0
27.780645,937095861.7,795.272158,1261.361842,290.924481,1467.185498,0.922285
36.00728,629489467.1,905.950745,1331.294984,317.074288,880.70871,0.772372
28.785338,96853178.79,878.176186,1145.761729,290.12209,0,0
46.057267,569702709.7,849.913145,1086.571377,300.607782,1473.917373,0.76055
20.590057,497617611.9,959.971814,1414.129937,282.267486,734.518235,0.886185
39.246993,926231728.6,947.171671,1073.277466,276.31533,5272.893513,0.903897
45.958621,910021001.4,907.210506,1220.521065,272.658982,1815.864051,0.799345
9.558189,816336879.5,933.011833,1073.638564,309.928582,4590.586716,0.993539
45.862285,892467512.6,885.443758,1382.421764,281.961671,966.273238,0.701012
6.123669,599266549.2,812.170472,1028.993769,281.586099,2253.041356,0.996948
20.297882,288044536.5,833.453307,1363.332905,294.86169,348.150835,0.825899
28.283324,137369791.8,785.996812,1036.881995,307.271037,271.156357,0.603672
47.961666,962244915,928.87632,1263.6778,302.761522,1724.911206,0.774464
30.911998,588411308.5,903.082504,1245.464107,298.624786,1140.482399,0.850932
21.509698,166016936.1,959.821198,1219.147939,300.50401,363.877361,0.732303
38.654887,52569782.14,817.535846,1391.244929,268.804416,-15.693736,0
21.300397,845796031.5,967.017885,1282.551408,309.003703,1951.398125,0.947031
21.448202,116139510.2,865.591996,1458.322347,276.199867,0,0
38.561479,637016701.3,836.045486,1240.024011,266.794277,979.113601,0.78743
41.143411,218446763.5,875.961777,1320.082249,302.172268,0,0
12.278975,751380495.9,963.285579,1347.784945,310.922043,1458.066602,0.978474
7.040377,837260261.3,942.890801,1197.871924,288.047735,2551.419991,0.995621
43.47102,322679979,929.095553,1245.247946,310.562725,0,0
39.291415,416350824.4,959.450864,1296.678643,298.086894,519.545206,0.547867
48.405858,743708626.5,875.183921,1131.623427,289.181188,1792.345115,0.776166
32.397313,125614241.8,917.901751,1449.699631,299.630863,0,0
48.841454,670073327.9,872.89401,1464.524591,290.421973,0,0
14.360119,669704760.5,900.440284,1037.597998,277.573479,3862.448934,0.983202
5.465188,373845008.1,782.279412,1151.744373,296.511307,811.208563,0.994688
34.371348,164333224.2,954.977162,1083.000419,282.275598,451.71539,0.444265
11.792843,56519984.61,828.928046,1149.024749,281.461019,109.972057,0.778418
39.424305,463887498.2,792.08332,1181.659489,285.08614,682.701848,0.715773
8.822976,184713941.4,811.826398,1151.883784,277.517665,419.534388,0.963033
6.495622,938539252.1,898.09088,1157.514361,299.086141,2850.897671,0.997064
5.074226,866458654,934.450524,1182.223439,269.237964,2732.906817,0.99789
17.976733,891501750.8,917.207395,1432.113439,292.827674,1250.530615,0.951306
13.335131,546913243,827.503927,1230.426909,279.027475,1041.602674,0.97049
42.295877,399700808.9,849.436443,1439.428736,278.040877,0,0
49.791701,976042862.5,866.158211,1039.643906,264.865668,3877.365783,0.852061
28.169209,660429086.1,919.184337,1421.029073,298.475215,844.698901,0.844454
41.704524,11814367.5,929.190325,1282.421413,306.639695,-85.402129,0
