P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,T_HTF_in
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.53,0.9954653305,280.15,0.9494989621,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1275.43
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.56,0.9999141457,296.06,0.95910232,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1281.13
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,0.98465549,301.05,0.9795157329,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1261.58
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.59,0.986442821,268.04,0.9492704121,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1263.87
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.72,0.9949580094,317.94,0.974791186,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1274.78
80000000,1281.24,21925788.12,2.75,25.86,103.96,1.04,0.9990790172,296.73,1.0005385193,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1280.06
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.9,0.9881833224,310.74,0.9801475241,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1266.1
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.93,0.9932877525,288.2,0.9880102216,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1272.64
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.62,0.9906184634,287.61,0.9571064745,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1269.22
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.79,0.991047735,278.32,0.9761902741,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1269.77
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.66,0.9870281914,303.24,0.9579354975,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1264.62
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.75,0.9887921076,312.89,0.9699406832,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1266.88
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.68,0.9927257969,265.05,0.9676857836,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1271.92
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.85,0.9915004215,308.66,0.9811178457,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1270.35
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.71,0.9972916862,292.68,0.976667755,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1277.77
80000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,0.9944350785,274.05,0.9913697633,14670122.540633,3694076.46754179,2779876.65190972,87618.8458401865,134461917.766856,20705196.6809282,19672003.6781974,169135810.582481,43030567.0214314,0.5562672806,1274.11
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.83,0.9891332737,289.41,0.9603241805,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1249.76
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.96,0.9843924368,299.09,0.9776327723,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1243.77
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.58,0.9951562735,264.92,0.9249848485,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1257.37
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.69,0.9917292578,298.52,0.934463389,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1253.04
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.64,0.9937237335,284.31,0.9256024303,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1255.56
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.9,0.988840434,306.94,0.9730920554,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1249.39
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.98,0.9869409334,312.09,0.9822804712,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1246.99
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.87,0.9964384364,286.62,0.9750353673,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1258.99
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.94,0.9958765008,268.59,0.9850654251,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1258.28
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.59,0.9858012331,303.71,0.9257484559,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1245.55
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.52,0.9881122921,316.38,0.9202063185,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1248.47
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.75,0.9975702222,277.63,0.9488334901,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1260.42
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.54,0.9936208439,292.77,0.9424541662,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1255.43
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.8,0.9979659515,313.92,0.9622798349,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1260.92
80000000,1263.49,20480785.76,3.12,16.7,228.46,1,0.9898693302,281.18,0.9869324584,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1250.69
80000000,1263.49,20480785.76,3.12,16.7,228.46,1.03,0.9909140555,295.33,0.9922178937,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1252.01
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.75,0.9852234683,275.11,0.9407002268,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1244.82
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.72,0.9995646978,272.36,0.9433946366,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1262.94
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.64,0.9988128121,308.22,0.9281217102,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1261.99
80000000,1263.49,20480785.76,3.12,16.7,228.46,0.83,0.9922120476,270.21,0.9633452005,15063659.7062494,3576935.7020247,6342880.59429156,68766.5550697096,151980433.536024,30362233.787652,27533482.3406408,182920788.436096,49674915.0827325,0.5143467739,1253.65
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.74,0.9903780471,264.54,0.9800145638,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1014.88
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.9,0.9842691805,302.89,0.9871067826,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1008.62
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.79,0.9965064309,317.84,0.9871803844,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1021.16
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.91,0.9809415071,306.44,0.9858855018,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1005.21
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.97,0.9845619377,266.07,0.9899060837,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1008.92
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.57,0.9951890236,289.72,0.9727036174,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1019.81
80000000,1024.74,23633332.33,2.9,22.65,142.09,1.02,0.9985850069,272.02,0.999735253,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1023.29
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.83,0.9943693034,280.91,0.9885674929,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1018.97
80000000,1024.74,23633332.33,2.9,22.65,142.09,1.03,0.9868064094,309.86,0.993108692,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1011.22
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.87,0.9922419345,297.47,0.9895913925,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1016.79
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.6,0.9994340028,278.72,0.9750848525,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1024.16
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.54,0.9821710873,275.94,0.9813542156,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1006.47
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.75,0.9883580225,270.67,0.9797824704,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1012.81
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.81,0.9877627496,284.36,0.9840350415,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1012.2
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.52,0.9893241212,299.59,0.9800080848,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1013.8
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.98,0.9976872182,315.12,0.9972339622,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1022.37
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.71,0.985674415,295.46,0.976671981,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1010.06
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.69,0.9936569276,311.65,0.9775131658,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1018.24
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.61,0.9917344887,286.32,0.9742699714,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1016.27
80000000,1024.74,23633332.33,2.9,22.65,142.09,0.66,0.9833909089,291.21,0.9750478886,12983356.9714538,5480477.01945435,5686100.70981026,127548.120283491,154206018.120326,30381331.2302732,29739969.4823222,205190205.038951,50200593.8862056,0.4585244086,1007.72
80000000,1225,20827269.14,3.52,19.04,169.83,0.97,0.9940081633,304.29,0.9938784594,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1217.66
80000000,1225,20827269.14,3.52,19.04,169.83,0.7,0.9977959184,317.33,0.9721990122,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1222.3
80000000,1225,20827269.14,3.52,19.04,169.83,0.86,0.9932571429,284.66,0.9864328243,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1216.74
80000000,1225,20827269.14,3.52,19.04,169.83,1.05,0.9902285714,274.92,0.9941864917,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1213.03
80000000,1225,20827269.14,3.52,19.04,169.83,0.6,0.9870612245,297.78,0.9522910571,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1209.15
80000000,1225,20827269.14,3.52,19.04,169.83,0.99,0.9859428571,267.32,0.9883192626,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1207.78
80000000,1225,20827269.14,3.52,19.04,169.83,0.68,0.9919591837,285.36,0.9640475983,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1215.15
80000000,1225,20827269.14,3.52,19.04,169.83,0.73,0.9879591837,299.36,0.9684952941,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1210.25
80000000,1225,20827269.14,3.52,19.04,169.83,0.78,0.9864408163,314.25,0.9732941206,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1208.39
80000000,1225,20827269.14,3.52,19.04,169.83,0.77,0.9966040816,304.97,0.9803969054,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1220.84
80000000,1225,20827269.14,3.52,19.04,169.83,0.81,0.9999102041,277.92,0.9876008527,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1224.89
80000000,1225,20827269.14,3.52,19.04,169.83,1.01,0.9968326531,269.1,0.9978016319,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1221.12
80000000,1225,20827269.14,3.52,19.04,169.83,0.91,0.9891673469,290.9,0.9865952767,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1211.73
80000000,1225,20827269.14,3.52,19.04,169.83,0.56,0.9844979592,293.89,0.9458810758,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1206.01
80000000,1225,20827269.14,3.52,19.04,169.83,0.84,0.9959020408,265.73,0.9869958679,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1219.98
80000000,1225,20827269.14,3.52,19.04,169.83,0.54,0.984,281.52,0.9455420504,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1205.4
80000000,1225,20827269.14,3.52,19.04,169.83,0.93,0.9900734694,307.7,0.9885842146,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1212.84
80000000,1225,20827269.14,3.52,19.04,169.83,0.5,0.994922449,288.94,0.9472034056,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1218.78
80000000,1225,20827269.14,3.52,19.04,169.83,0.65,0.9917959184,310.87,0.9601447385,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1214.95
80000000,1225,20827269.14,3.52,19.04,169.83,0.61,0.9989714286,272.87,0.958737567,13778294.3047025,3636112.5572855,5300095.20705568,62465.3859924273,163860440.382871,36414741.5219674,33360981.4531731,192907293.227271,51117456.7229778,0.4877198567,1223.74
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.85,0.9965227396,314.4,0.9978958239,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1160.66
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.86,0.9847773265,301,0.9960974574,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1146.98
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.82,0.9878167097,279.76,0.9961526862,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1150.52
80000000,1164.71,20408282.44,3.87,23.13,120.1,1.04,0.9968747585,290.6,0.9994153482,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1161.07
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.55,0.9891217556,271.38,0.9983495298,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1152.04
80000000,1164.71,20408282.44,3.87,23.13,120.1,1,0.9944192116,293.87,0.9985943327,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1158.21
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.71,0.9990555589,282.64,0.9964333437,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1163.61
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.78,0.9909934662,308.15,0.99616286,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1154.22
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.53,0.9935863863,303.72,0.9983830032,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1157.24
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.65,0.9897571069,272.19,0.9927182473,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1152.78
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.92,0.9919808364,264.45,0.9978426141,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1155.37
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.68,0.9870697427,316.63,0.9930259661,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1149.65
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.98,0.9838242996,266.75,0.9970695286,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1145.87
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.73,0.9925389153,296.32,0.9955728712,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1156.02
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.61,0.995449511,274.74,0.9926560801,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1159.41
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.96,0.9831889483,278.49,0.996810471,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1145.13
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.9,0.9980681886,305.39,0.9984606682,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1162.46
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.61,0.985455607,287.62,0.9953439777,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1147.77
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.76,0.9887869083,291.65,0.9953835914,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1151.65
80000000,1164.71,20408282.44,3.87,23.13,120.1,0.56,0.9995792944,310.4,0.9930431313,12489894.4437571,4196262.36592734,3827402.79039169,66330.6109764286,185377071.53463,47545553.4002102,43746800.7266888,216422782.820216,55929625.6591902,0.4347264931,1164.22
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.75,0.995395003,293.08,0.9694533696,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1279.64
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.86,0.9858427456,315.44,0.9724109486,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1267.36
80000000,1285.56,21249970.57,3.71,21.72,175.72,1.05,0.9877018576,280.41,0.9886554434,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1269.75
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.55,0.9963828993,290.28,0.9287405605,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1280.91
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.85,0.9948660506,287.19,0.9818915964,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1278.96
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.97,0.9941659666,270.82,0.9914082367,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1278.06
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.61,0.9985609384,274.65,0.9453415308,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1283.71
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.57,0.992135723,268.1,0.9304941225,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1275.45
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.68,0.9912489499,278.6,0.9517029399,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1274.31
80000000,1285.56,21249970.57,3.71,21.72,175.72,1.01,0.9864261489,295.24,0.984971387,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1268.11
