P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
86134558.35,1139.14,24367962.8,2.79,822.02,1083.5891173786288,0.97,1137.36,281.6,0.5356570698074719,0.9987612519357951
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.8,1133.87,276.15,0.5458041457279896,1.0059415455185043
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.68,1138.4,307.01,0.18609737513577854,0.7525460018790379
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.88,1130.54,314.47,0.5391199907575541,1.0092255907538379
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.74,1127.48,290.8,0.5418851531383914,1.0038383605143917
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.58,1132.3,269.34,0.42800283778124565,0.9424430168092977
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.51,1125.32,278.92,0.5213061164117505,1.0163469368271378
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.99,1129.3,284.93,0.5335018406907571,1.00104134768863
86134558.35,1139.14,24367962.8,2.79,822.02,1092.4780062675177,0.93,1135.72,300.44,-1000,-1000
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.58,1133.27,306.12,0.5329114734366845,1.002903150766476
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.56,1138.05,311.69,0.5341280449963471,1.0031264877354182
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.75,1135.08,283.25,0.5424086445532618,1.0030074161645028
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.94,1125.69,274.07,0.5390801041861601,1.002190815453805
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.65,1130.56,264.51,0.5413030903814445,1.0027638303020312
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,1.04,1129.7,285.03,0.5379551489015988,1.0018899468564324
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.81,1136.53,303.15,0.5337108256627418,1.0030554533869684
86134558.35,1139.14,24367962.8,2.79,822.02,1101.3668951564066,0.89,1126.25,294.54,0.5355587260342258,1.0023676645901816
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.91,1131.81,305.08,0.5332709869613909,1.0019781427645962
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.86,1134.95,291.57,0.5415505299695274,1.002110565299802
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,1.02,1126.28,278.17,0.541447911581558,1.0017694198387728
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.61,1125.9,266.71,0.5402687815545409,1.0014569896917414
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.74,1128.6,273.63,0.5410614319120406,1.001670298160614
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.66,1131.46,304.28,0.5326630055713267,1.0018409237973545
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.78,1139.04,316.85,0.5347821269754804,1.002376023659349
86134558.35,1139.14,24367962.8,2.79,822.02,1110.2557840452955,0.55,1136.1,289.93,0.5421512451798611,1.0021024460227075
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.85,1128.31,287.08,0.5428643044178009,1.001253273230424
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,1.04,1131.52,310.28,0.5368187997406296,1.0025267739116723
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.71,1137.79,317.61,0.5355246082947215,1.0018188176780582
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.57,1135.5,303.98,0.5342868110003469,1.001310027475349
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.84,1133.35,293.13,0.5418903117497142,1.0016889522258963
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.69,1133.93,277.47,0.5435140240084962,1.0013286140777564
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.52,1126.2,268.13,0.5408178535838705,1.0006627097565666
86134558.35,1139.14,24367962.8,2.79,822.02,1119.1446729341844,0.96,1125.55,270.47,0.543467919577066,1.0013173032285507
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.98,1055.74,280.92,0.45067599443599665,1.0093515240807276
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.87,1046.33,311.73,0.41857984283215893,0.9825240509267499
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.73,1058.75,272.85,0.40317146322128494,0.9672351376256969
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.5,1053.74,294.58,0.2561883579603096,0.866424067840147
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.57,1045.21,266.8,0.31432067646344286,0.9108735382133063
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.65,1048.72,302.69,0.3572654644507398,0.9470222047397229
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.8,1049.76,287.44,0.41449535476388444,0.9734474052460129
51846349.07,1059.02,24531823.72,2.89,846.67,959.0164824583978,0.93,1052.67,305.95,0.4333780867661091,0.9986886567445326
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.99,1058.25,315.82,0.4473677941894716,0.9993685602037032
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.97,1046.5,296.74,0.4406594541550561,1.0032219552343262
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.64,1047.78,279.71,0.3639792754644504,0.940291929958663
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.86,1044.3,286.53,0.4281648588850949,0.9799196627501884
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.64,1055.04,273.85,0.37079511277213384,0.9466722613850651
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.79,1056.45,300.22,0.41314404795082427,0.9737741139891046
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.55,1052.89,264.11,0.3105878890851222,0.9022631740343062
51846349.07,1059.02,24531823.72,2.89,846.67,967.9053713472867,0.76,1051.3,308.54,0.40192880528558844,0.9657185771173068
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.6,1045.03,298.15,0.33245944343962947,0.9147128559668206
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.96,1054.75,280.34,0.45469689175218947,0.9963887722682364
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.51,1053.13,296.08,0.2683600069366808,0.8683323435107232
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,1.04,1051.12,309.98,0.4514233944984967,0.9913274445843864
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.84,1047.98,268.95,0.4314952489716775,0.9790157234770338
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.73,1056.79,317.03,0.4010518105362423,0.960578152225724
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.85,1058.76,289.09,0.4403902714001201,0.9898597291179457
51846349.07,1059.02,24531823.72,2.89,846.67,976.7942602361757,0.66,1045.9,276.39,0.3758476098618689,0.9481914089664721
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.77,1054.63,281.5,0.4229288330274535,0.9661886021707585
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.63,1048.52,295.15,0.3604272999691339,0.9319520963800552
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,1.05,1053.18,308.91,0.4567262766510109,0.9885322667001598
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.92,1056.92,313.83,0.44635995027755065,0.9924919258578908
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.85,1045.72,274.01,0.4363782841467752,0.9807124694143783
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.5,1046.66,286.05,0.2581084717468131,0.8472916972438786
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.78,1050.13,269.17,0.42244986289591996,0.9658035982995181
51846349.07,1059.02,24531823.72,2.89,846.67,985.6831491250645,0.65,1058.06,303.15,0.3758626052662314,0.948201777436162
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.85,1045.91,294.36,0.43689107267820043,0.9809211878932051
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.66,1048.3,290.47,0.3820642660515807,0.941556795262336
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.61,1055.12,304.55,0.3532319020396829,0.9234882017617274
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.76,1057.28,302.15,0.4167941863692018,0.963826005966145
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.98,1055.5,279.34,0.4632866454837889,0.9839427906426491
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.54,1051.68,264.95,0.30661701242855904,0.8797892898943294
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,1.0,1049.84,272.73,0.46270824365914287,0.9838370379328337
51846349.07,1059.02,24531823.72,2.89,846.67,994.5720380139534,0.79,1044.06,313.33,0.4155067491525947,0.9624435100716434
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.52,1048.15,267.33,0.2845693011131456,0.8597924555442057
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,1.04,1050.15,285.92,0.4700249707843753,0.979071333534678
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.63,1054.23,283.73,0.3748142208478841,0.931643466697919
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.69,1057.09,297.5,0.39498581818345063,0.9402087786220094
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.75,1044.35,298.76,0.4065266956677767,0.9490215375390427
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.79,1058.75,275.56,0.43816494530561484,0.9723324042967317
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.97,1047.47,312.32,0.45328302444233615,0.9779189477124594
51846349.07,1059.02,24531823.72,2.89,846.67,1003.4609269028423,0.91,1052.93,308.56,0.4486795735682313,0.9785040494853982
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.61,1052.21,305.65,0.3530504407902771,0.9093680874142807
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.84,1044.69,292.12,0.44203359226271927,0.9713661083108952
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.98,1045.92,315.21,0.4567669754581541,0.9714266485988775
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.73,1058.44,278.52,0.4211798319803774,0.9458550426894202
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.92,1056.5,265.69,0.4629665436759464,0.9709282963237551
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.57,1049.15,288.77,0.33110392529718446,0.8796066774329019
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.69,1053.58,270.73,0.4025428645872945,0.931147860230409
51846349.07,1059.02,24531823.72,2.89,846.67,1012.3498157917312,0.85,1051.5,298.16,0.44187533281982555,0.9772046522997007
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.79,1052.99,272.6,0.43723931948119726,0.9569802976947879
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.96,1050.55,301.14,0.4586570135675188,0.9647954032075496
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.71,1049.25,263.36,0.40760998526290887,0.9272067644722171
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.7,1058.84,296.51,0.4029705609950464,0.9304704728339636
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.55,1056.61,306.33,0.3157397669471487,0.8662650402537513
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.9,1046.56,279.36,0.4564511375224659,0.9636273419245053
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,1.0,1044.74,312.26,0.461162063083939,0.9651147343508015
51846349.07,1059.02,24531823.72,2.89,846.67,1021.23870468062,0.58,1053.5,284.4,0.34478823166551076,0.8841718065289349
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.68,1055.11,287.81,0.4019260169539557,0.9148140938716749
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.9,1045.4,296.01,0.450152677230935,0.9544528282232326
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.73,1046.11,312.34,0.4088719401350326,0.9278289265644624
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.55,1047.87,300.08,0.30712146147671,0.8506564453602332
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.57,1050.81,275.4,0.3361956683650616,0.8674007615132253
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.92,1058.72,282.2,0.4678635282589398,0.9572438141045991
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,0.81,1052.99,311.17,0.4338732697723752,0.9558154157406117
51846349.07,1059.02,24531823.72,2.89,846.67,1030.127593569509,1.02,1056.57,264.73,0.4831740763498082,0.9682493073922094
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,1.02,1048.77,273.37,0.4815935080912359,0.962489140775811
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.93,1045.09,296.3,0.45245151500333386,0.9506468399687458
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.65,1051.28,301.72,0.3792133120872393,0.9008683708680557
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.86,1051.9,277.41,0.45032979377611976,0.9546808204988825
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.71,1054.11,266.2,-1000,-1000
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.54,1058.72,289.05,0.5173945268258985,0.9851385113032592
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.59,1046.51,315.08,0.474410276106462,0.964115261436925
51846349.07,1059.02,24531823.72,2.89,846.67,1039.0164824583978,0.84,1055.29,305.31,0.4390070686553296,0.9562564633633623
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.82,1123.62,283.39,0.4046345157987497,0.9134123925578006
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.77,1128.7,268.59,0.40740535220750335,0.9157524862379638
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,1.02,1130.35,296.24,0.5058760422436149,0.9941169565434212
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.61,1132.74,287.49,0.39584922039366843,0.9067655526992269
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.96,1127.36,313.94,0.5054631542719187,0.9918963104447265
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.54,1121.77,270.04,0.40158840660738326,0.9109678605080404
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.9,1118.67,305.87,0.5072476894185117,0.9887213535319969
28520818.94,1133.3,24446405.9,2.88,814.12,1033.3001365469006,0.68,1125.45,298.48,0.38929186530942694,0.9088054777899993
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.73,1130.67,287.76,0.5581203359970314,1.0245198438334715
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.68,1128.57,315.7,0.0,0.6224220514168713
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.99,1131.75,279.01,0.5158052418854168,0.9917765903738177
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.58,1125.46,291.91,0.4029571171794147,0.9138880572477232
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.87,1120.26,264.22,0.5226413420655771,0.9823234899378412
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.52,1118.95,275.72,0.4439872469157917,0.9555091509335436
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.98,1126.88,299.31,0.5068593668983492,0.9920750357820685
28520818.94,1133.3,24446405.9,2.88,814.12,1042.1890254357895,0.83,1122.19,307.48,0.5203935944331131,0.984990945624273
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.88,1119.67,307.65,0.5144943703850775,0.9863208474897286
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.73,1131.84,282.51,0.5537447081716507,1.017029076669005
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.91,1124.9,270.42,0.5212516955346932,0.9869062764729122
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,1.01,1126.89,301.98,0.5076606998169214,0.9955265329842029
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.6,1128.16,266.13,0.41166562476860424,0.922533473771025
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.67,1120.82,317.39,0.5672522337161073,1.065688383729212
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.53,1130.25,285.12,0.4543178595901912,0.9569267166373205
28520818.94,1133.3,24446405.9,2.88,814.12,1051.0779143246784,0.82,1123.86,291.77,0.5303321769221276,0.9895141456892441
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.94,1126.27,268.88,0.5214410345253675,0.9908783911041686
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.98,1122.86,287.11,0.5190870571154387,0.9946799459480259
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.53,1120.38,309.42,0.4597734538348701,0.9611549632422732
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.87,1119.06,291.51,0.5236809442646237,0.9902292482843869
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.68,1128.35,298.67,0.3724969364254138,0.9034783644391503
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.74,1131.09,313.82,0.5351863786461862,1.0051071680282446
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.84,1132.26,275.5,0.5306577858264241,0.9924079642756878
28520818.94,1133.3,24446405.9,2.88,814.12,1059.9668032135673,0.59,1124.33,282.51,0.4447203958248873,0.9622597483215246
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.97,1121.18,303.08,0.5124684031129075,0.9946383083575308
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.74,1122.22,270.92,0.5352069797141773,0.9961254375687203
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.59,1125.76,304.9,0.5529880328617424,1.0366317205997662
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,1.04,1131.24,295.27,0.5158904607836738,0.9949662140798929
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.8,1131.86,311.62,0.5236557584936952,0.9955087054028116
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.67,1125.92,283.23,0.544746452465098,1.0082598913524454
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.86,1119.81,286.01,0.5256979594191088,0.9930588740453302
28520818.94,1133.3,24446405.9,2.88,814.12,1068.8556921024563,0.54,1129.46,269.02,0.5804302882401801,1.0803779824123088
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.77,1124.41,296.71,0.5224054396162693,0.9977857855046001
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.84,1126.21,269.93,0.5286958723947188,0.9968712230684174
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.87,1132.93,313.08,0.5203463016929756,0.9970786443838995
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.67,1120.55,302.39,0.5270845669243363,0.9990322897451385
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.63,1130.92,276.03,0.5428083541667089,1.0073878713032316
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.51,1119.5,278.13,0.0918201832460004,0.6790914968474082
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,1.02,1122.66,310.57,0.5138137844721737,0.9956949603252142
28520818.94,1133.3,24446405.9,2.88,814.12,1077.744580991345,0.97,1128.77,284.22,0.5251651510282399,0.9953307065232851
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.94,1130.35,317.88,0.5199688284967156,0.9996951320680253
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,1.01,1124.53,267.39,0.52644314628304,0.9986153759599309
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.51,1132.46,292.97,0.5289947892861157,1.00064590553702
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.7,1127.8,287.6,0.5329370322813867,1.001272438142368
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.83,1127.65,300.86,0.5211979956388352,1.0001858724574602
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.72,1123.92,310.25,0.5228399448802279,1.0007777154720008
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.85,1119.77,273.08,0.5275783763724949,0.9991411246820154
28520818.94,1133.3,24446405.9,2.88,814.12,1086.6334698802339,0.6,1121.27,282.13,0.5403035360119525,1.0059567688638165
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.56,1123.95,316.72,0.5232976406849347,1.0029901160547328
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.58,1123.67,295.14,0.526970842975676,1.0029293379875468
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.76,1131.86,274.96,0.45479794385189076,0.9636558194043643
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.84,1120.3,279.56,0.37622512352959053,0.9027921550713026
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,1.04,1128.68,266.65,0.5304917760699304,1.0023644585988745
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.88,1130.58,310.17,0.32348869752401477,0.8695255606758351
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.92,1126.65,287.08,0.5302846920417259,1.0023969229640348
28520818.94,1133.3,24446405.9,2.88,814.12,1095.5223587691228,0.7,1119.2,302.97,0.5049672111002385,1.0213964556308304
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.71,1129.31,309.44,0.525423487886556,1.002661938529523
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,1.02,1121.55,277.72,0.5316031009080018,1.0017209511113438
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.81,1122.66,263.26,0.5323995047500413,1.002008294879053
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.96,1126.57,300.39,0.5241455183962933,1.002249456596666
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.65,1124.32,295.14,0.5280281271634395,1.0022531279254305
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.52,1119.17,311.92,0.5228042954137577,1.001775042575439
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.88,1129.64,272.71,0.5341022341790266,1.0025793577887678
28520818.94,1133.3,24446405.9,2.88,814.12,1104.4112476580117,0.6,1132.61,284.3,0.5352426547186426,1.0029497904984181
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.67,1122.33,278.45,0.5331273421084893,1.0010520694014167
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.51,1130.24,298.66,0.5261424205884004,1.0017139817468366
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.99,1131.47,271.69,0.5372150731679868,1.0022816507946581
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.57,1121.4,290.91,0.5316134810329819,1.0009144189536021
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.91,1119.78,268.62,0.5334249297260916,1.0011525034649287
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.77,1126.33,286.86,0.5342501278627527,1.0015201182745852
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.91,1129.52,313.04,0.5271083300449411,1.0019913202358233
28520818.94,1133.3,24446405.9,2.88,814.12,1113.3001365469006,0.82,1124.6,310.28,0.5252555636008571,1.001435033236467
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.57,1119.59,277.22,0.465498938387699,0.9559387649104302
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.74,1117.14,315.04,0.42507170279965667,0.937342216270843
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.96,1122.11,290.23,0.51243206203487,0.9966965884182278
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.78,1121.33,310.04,0.449192997914486,0.9628118063275283
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.99,1131.13,297.56,0.5141915632494096,0.991913848309613
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.51,1126.09,297.49,0.5116707267489307,0.9974911721168724
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.88,1128.78,276.27,0.4940876107238973,0.9713690305569939
145621590.07,1131.34,24712208.41,2.83,827.37,1031.3448266583714,0.66,1124.65,269.05,-1000,-1000
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.59,1131.24,273.97,-1000,-1000
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.99,1129.19,291.43,0.524175685495024,0.984401693923839
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.5,1127.2,303.01,0.5143038789779791,0.9891419576781649
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.89,1124.8,264.77,0.4893572132891153,0.962921036307473
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.82,1121.6,289.62,0.4496262811557015,0.951289336868253
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.96,1119.66,308.37,0.5046419911881324,0.9930653599519998
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.71,1117.52,313.48,-1000,-1000
145621590.07,1131.34,24712208.41,2.83,827.37,1040.2337155472603,0.67,1122.21,277.55,0.5558339624037009,2.1450836202047774
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.91,1123.13,274.65,0.557870396337117,1.0097705304682996
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.59,1129.33,283.61,0.41733164399166645,0.9204916333559615
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.91,1124.26,296.38,0.5501362033112278,1.0097389389472098
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.82,1130.66,306.81,0.6064942185249428,1.1511163511738964
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.7,1116.87,298.4,-1000,-1000
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.72,1121.94,288.96,0.6439355267424131,1.2243144724884722
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,0.52,1118.57,315.75,0.4728037567717701,0.9606348114812353
