P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,eta_gross,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,267.03,1.0025478619376678,0.3813664579479722,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,281.06,1.0025478619376678,0.38134389881093905,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,295.09,1.0025478619376678,0.37811934078435033,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,309.12,1.0025478619376678,0.3744437379555401,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,323.15,1.0025478619376678,0.3744437379555401,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,253.0,0.9998595864199138,0.37812435145120415,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,267.03,0.9998595864199138,0.37812419320224283,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,281.06,0.9998595864199138,0.3781015734115172,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,295.09,0.9998595864199138,0.374868345667184,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,309.12,0.9998595864199138,0.3711828604176499,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,323.15,0.9998595864199138,0.3711828604176499,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,253.0,1.0054771530072681,0.4047455902024772,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,267.03,1.0054771530072681,0.4047454328376473,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,281.06,1.0054771530072681,0.4047229394229217,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,295.09,1.0054771530072681,0.4015077756118081,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,309.12,1.0054771530072681,0.39784288104276255,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,323.15,1.0054771530072681,0.39784288104276255,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,253.0,1.0109249883535474,0.40376430340241826,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,267.03,1.0109249883535474,0.40376414688562134,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,281.06,1.0109249883535474,0.40374177468703065,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,295.09,1.0109249883535474,0.400543937268336,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,309.12,1.0109249883535474,0.39689879267322875,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,323.15,1.0109249883535474,0.39689879267322875,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,253.0,1.0169982768473282,0.40291327185986764,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,267.03,1.0169982768473282,0.40291311627775434,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,281.06,1.0169982768473282,0.4028908776809793,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,295.09,1.0169982768473282,0.39971213703918396,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,309.12,1.0169982768473282,0.39608876044037683,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,323.15,1.0169982768473282,0.39608876044037683,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,253.0,1.023084229668029,0.4020556530400495,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,267.03,1.023084229668029,0.402055498383437,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,281.06,1.023084229668029,0.4020333920759173,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,295.09,1.023084229668029,0.3988735605962555,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,309.12,1.023084229668029,0.3952717381358005,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,323.15,1.023084229668029,0.3952717381358005,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,253.0,1.0241085540690735,0.40002197864047107,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,267.03,1.0241085540690735,0.40002182413854787,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,281.06,1.0241085540690735,0.39999973994199484,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,295.09,1.0241085540690735,0.396843068959797,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,309.12,1.0241085540690735,0.393244849080943,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,323.15,1.0241085540690735,0.393244849080943,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,253.0,1.0201064397663788,0.3968205846711103,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,267.03,1.0201064397663788,0.3968204295630403,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,281.06,1.0201064397663788,0.39679825872505897,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,295.09,1.0201064397663788,0.3936292033900189,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,309.12,1.0201064397663788,0.39001686685952924,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,323.15,1.0201064397663788,0.39001686685952924,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,253.0,0.9968670163320301,0.41067206658938404,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,267.03,0.9968670163320301,0.41067190786536306,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,281.06,0.9968670163320301,0.41064922017058625,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,295.09,0.9968670163320301,0.4074062863566603,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,309.12,0.9968670163320301,0.40370973737170696,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,323.15,0.9968670163320301,0.40370973737170696,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,253.0,0.9986863728076836,0.4092545447494824,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,267.03,0.9986863728076836,0.4092543863146169,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,281.06,0.9986863728076836,0.4092317399511383,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,295.09,0.9986863728076836,0.40599471395051123,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,309.12,0.9986863728076836,0.40230489915210166,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,323.15,0.9986863728076836,0.40230489915210166,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,253.0,1.0004435196576162,0.40781853832568377,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,267.03,1.0004435196576162,0.4078183801690882,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,281.06,1.0004435196576162,0.4077957735809547,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,295.09,1.0004435196576162,0.4045644329887773,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,309.12,1.0004435196576162,0.40088109886251216,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,323.15,1.0004435196576162,0.40088109886251216,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,253.0,1.0025374136870058,0.40636711890898514,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,267.03,1.0025374136870058,0.4063669610827146,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,281.06,1.0025374136870058,0.4063444017105745,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,295.09,1.0025374136870058,0.40311981007826686,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,309.12,1.0025374136870058,0.39944416894303614,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,323.15,1.0025374136870058,0.39944416894303614,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,253.0,1.0052189743195288,0.4048907682323093,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,267.03,1.0052189743195288,0.4048906108270621,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,281.06,1.0052189743195288,0.4048681116351671,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,295.09,1.0052189743195288,0.40165212204698925,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,309.12,1.0052189743195288,0.397986286192816,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,323.15,1.0052189743195288,0.397986286192816,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,253.0,1.010021848477559,0.4038910058784251,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,267.03,1.010021848477559,0.4038908492216743,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,281.06,1.010021848477559,0.4038684570183433,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,295.09,1.010021848477559,0.4006677601620097,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,309.12,1.010021848477559,0.3970193561567792,
50000000.0,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,323.15,1.010021848477559,0.3970193561567792,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,253.0,0.9758485339122132,0.470244937105088,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,267.03,0.9758485339122132,0.4702447400728545,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,281.06,0.9758485339122132,0.47021657667861605,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,295.09,0.9758485339122132,0.4661909573114301,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,309.12,0.9758485339122132,0.4616022422652955,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,323.15,0.9758485339122132,0.4616022422652955,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,253.0,0.9761906845525306,0.46839688653018635,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,267.03,0.9761906845525306,0.4683966895670118,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,281.06,0.9761906845525306,0.46836853604392203,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,295.09,0.9761906845525306,0.46434432763902656,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,309.12,0.9761906845525306,0.45975722091779825,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,323.15,0.9761906845525306,0.45975722091779825,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,253.0,0.976653098387791,0.4665670351389667,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,267.03,0.976653098387791,0.4665668382690478,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,281.06,0.976653098387791,0.4665386980757459,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,295.09,0.976653098387791,0.46251639500412123,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,309.12,0.976653098387791,0.457931460130415,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,323.15,0.976653098387791,0.457931460130415,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,253.0,0.9772353000612038,0.46469885228217617,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,267.03,0.9772353000612038,0.4646986555295453,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,281.06,0.9772353000612038,0.46467053210115933,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,295.09,0.9772353000612038,0.46065062537315743,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,309.12,0.9772353000612038,0.4560684220388827,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,323.15,0.9772353000612038,0.4560684220388827,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,253.0,0.9783751506337134,0.46275537476270323,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,267.03,0.9783751506337134,0.46275517823929796,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,281.06,0.9783751506337134,0.46272708757595704,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,295.09,0.9783751506337134,0.4587118642181147,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,309.12,0.9783751506337134,0.4541349993545591,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,323.15,0.9783751506337134,0.4541349993545591,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,253.0,0.9794418591539843,0.46078766394953646,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,267.03,0.9794418591539843,0.46078746764016454,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,281.06,0.9794418591539843,0.4607594075703189,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,295.09,0.9794418591539843,0.45674855718564145,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,309.12,0.9794418591539843,0.45217667697809216,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,323.15,0.9794418591539843,0.45217667697809216,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,253.0,0.9826697645402892,0.48051697615743655,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,267.03,0.9826697645402892,0.48051678049290797,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,281.06,0.9826697645402892,0.4804888125956862,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,295.09,0.9826697645402892,0.4764911371819171,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,309.12,0.9826697645402892,0.47193427483416167,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,323.15,0.9826697645402892,0.47193427483416167,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,253.0,0.9810690705389167,0.4784923527586369,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,267.03,0.9810690705389167,0.47849215677486573,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,281.06,0.9810690705389167,0.4784641432457444,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,295.09,0.9810690705389167,0.4744599452993153,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,309.12,0.9810690705389167,0.46989564805992556,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,323.15,0.9810690705389167,0.46989564805992556,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,253.0,0.9796157024170891,0.47642471539712494,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,267.03,0.9796157024170891,0.4764245191225902,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,281.06,0.9796157024170891,0.4763964640323035,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,295.09,0.9796157024170891,0.47238632541583986,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,309.12,0.9796157024170891,0.467815256537235,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,323.15,0.9796157024170891,0.467815256537235,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,253.0,0.9783864743772103,0.4743011417623913,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,267.03,0.9783864743772103,0.47430094524126054,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,281.06,0.9783864743772103,0.47427285490303805,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,295.09,0.9783864743772103,0.4702576780169741,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,309.12,0.9783864743772103,0.46568086612557735,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,323.15,0.9783864743772103,0.46568086612557735,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,253.0,0.9770717666997634,0.4721420169613897,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,267.03,0.9770717666997634,0.4721418201758282,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,281.06,0.9770717666997634,0.4721136920403992,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,295.09,0.9770717666997634,0.46809311249707064,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,309.12,0.9770717666997634,0.46351014223539144,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,323.15,0.9770717666997634,0.46351014223539144,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,253.0,0.975721809557716,0.4699674921968465,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,267.03,0.975721809557716,0.46996729513902297,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,281.06,0.975721809557716,0.469939128086992,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,295.09,0.975721809557716,0.46591298588224034,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,309.12,0.975721809557716,0.4613236748650548,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,323.15,0.975721809557716,0.4613236748650548,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,253.0,0.987372489285442,0.4865510586660111,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,267.03,0.987372489285442,0.48655086393340685,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,281.06,0.987372489285442,0.4865230292435853,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,295.09,0.987372489285442,0.4825443942297619,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,309.12,0.987372489285442,0.4780092356154562,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,323.15,0.987372489285442,0.4780092356154562,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,253.0,0.9856393666187852,0.48452818718994234,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,267.03,0.9856393666187852,0.4845279921149252,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,281.06,0.9856393666187852,0.4845001084813081,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,295.09,0.9856393666187852,0.48051447753899557,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,309.12,0.9856393666187852,0.4759713444195539,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1041.82,323.15,0.9856393666187852,0.4759713444195539,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,253.0,0.9842317951282661,0.4825795958236473,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,267.03,0.9842317951282661,0.4825794004696492,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,281.06,0.9842317951282661,0.48255147695903555,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,295.09,0.9842317951282661,0.4785601460784425,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,309.12,0.9842317951282661,0.47401051572462144,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1036.82,323.15,0.9842317951282661,0.47401051572462144,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,253.0,0.9827337587030052,0.48059986831333584,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,267.03,0.9827337587030052,0.4805996726615487,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,281.06,0.9827337587030052,0.48057170658555487,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,295.09,0.9827337587030052,0.476574291494471,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,309.12,0.9827337587030052,0.4720177258828233,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1031.82,323.15,0.9827337587030052,0.4720177258828233,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,253.0,0.9811466776026745,0.4785885731138716,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,267.03,0.9811466776026745,0.4785883771456024,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,281.06,0.9811466776026745,0.47856036583230444,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,295.09,0.9811466776026745,0.47455648461124633,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,309.12,0.9811466776026745,0.46999254840014626,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1026.82,323.15,0.9811466776026745,0.46999254840014626,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,253.0,0.979679179725301,0.47653796832871076,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,267.03,0.979679179725301,0.4765377720668934,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,281.06,0.979679179725301,0.47650971879440757,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,295.09,0.979679179725301,0.47249984001076484,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,309.12,0.979679179725301,0.4679290673098823,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.72,1021.82,323.15,0.979679179725301,0.4679290673098823,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,253.0,0.9934336332139379,0.49121369452133784,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,267.03,0.9934336332139379,0.4912135009768374,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,281.06,0.9934336332139379,0.4911858361122116,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,295.09,0.9934336332139379,0.48723147557294955,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,309.12,0.9934336332139379,0.48272398689871915,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1046.82,323.15,0.9934336332139379,0.48272398689871915,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,253.0,0.9905337084475416,0.48896377980488787,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,267.03,0.9905337084475416,0.48896358569375925,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,281.06,0.9905337084475416,0.4889358398364065,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,295.09,0.9905337084475416,0.48496990235840404,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,309.12,0.9905337084475416,0.4804492173861281,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1041.82,323.15,0.9905337084475416,0.4804492173861281,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,253.0,0.987531289357207,0.4866712721548076,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,267.03,0.987531289357207,0.48667107745351734,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,281.06,0.987531289357207,0.486643247239656,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,295.09,0.987531289357207,0.48266525201065014,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,309.12,0.987531289357207,0.4781308226729974,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1036.82,323.15,0.987531289357207,0.4781308226729974,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,253.0,0.9857134704868017,0.48463560932694705,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,267.03,0.9857134704868017,0.48463541426659534,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,281.06,0.9857134704868017,0.48460753272921103,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,295.09,0.9857134704868017,0.4806222014182603,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,309.12,0.9857134704868017,0.4760794098420227,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1031.82,323.15,0.9857134704868017,0.4760794098420227,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,253.0,0.984318709562139,0.4826970869254209,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,267.03,0.984318709562139,0.4826968915886724,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,281.06,0.984318709562139,0.48266897054367897,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,295.09,0.984318709562139,0.4786779920939201,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,309.12,0.984318709562139,0.4741287634682616,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1026.82,323.15,0.984318709562139,0.4741287634682616,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,253.0,0.9828326552527387,0.4807282940286038,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,267.03,0.9828326552527387,0.4807280983965038,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,281.06,0.9828326552527387,0.4807001351345684,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,295.09,0.9828326552527387,0.47670312227936695,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,309.12,0.9828326552527387,0.4721470151675618,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.83,1021.82,323.15,0.9828326552527387,0.4721470151675618,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.94,1046.82,253.0,0.9980850313986626,0.49441931164046565,
50000000.0,1046.82,25209866.84,2.71,24.95,107.14,0.94,1046.82,267.03,0.9980850313986626,0.49441911899794505,
