Name,Rating,NumberOfUser,Address,lat,lon
Nasi Goreng Bang Gofur.,4.0,10,"Jl. RC. Veteran Raya No.8-9, RT.1/RW.3, Bintaro, Kota Jakarta Selatan",-6.2741256,106.7635653
Nasi Goreng PAK MIN Kesehatan Bintaro,4.8,19,"Samping Pos Ronda, Jl. Kesehatan V, RT.9/RW.11, Bintaro, Kota Jakarta Selatan",-6.2730222,106.7618371
Nasi Goreng Rawit Cabang Jalan Daksa II,5.0,1,"Jalan RC. Veteran Raya No.8D, Pesanggrahan, RT.3/RW.7, Bintaro, Kota Jakarta Selatan",-6.2766934,106.7626258
Puyuh Goreng Bang Olan,4.6,13,"Wr. Jajan Veteran 6, Jl. Veteran Raya No, RT.3/RW.11, 6, Bintaro, South Jakarta City",-6.274964199999999,106.7626636
nasi goreng kepo,0.0,0,"Bintaro Sector 1, Jl. Haji nawih rt 11/rw 11 no 33, RT.13/RW.8, Bintaro, Kota Jakarta Selatan",-6.2706803,106.7571718
Nasi Gandul,0.0,0,"Jl. RC. Veteran Raya, RT.1/RW.3, Bintaro, Kota Jakarta Selatan",-6.2749788,106.7631715
Nasgor Dok-dok Surabaya.cak jawir,0.0,0,"Musholla Miftahul Jannah, Komplek, Jl. Perdagangan Jl. H. Alih, RT.6/RW.7, Bintaro, Kota Jakarta Selatan",-6.2762835,106.7669195
Nasi Goreng Akrie,5.0,1,"RT.11/RW.11, Bintaro, South Jakarta City",-6.2743305,106.7550027
Nasi Goreng Camar,3.8,9,"AP, Jl. Bintaro Utama 3 No.76, Pondok Betung, South Tangerang City",-6.271865000000001,106.7478127
Toge Goreng Samping MJBJ,4.0,1,"Blok, Jl. Bintaro Utara Blok p No.314, Bintaro, South Jakarta City",-6.271706399999999,106.7509998
NASI GORENG pontang-panting,4.7,11,"Jl. Nusa Jaya, Pd. Ranji, Kota Tangerang Selatan",-6.275119399999999,106.7403263
nasi goreng 87,5.0,3,"Jl. Beruang Raya, Pd. Karya, Kota Tangerang Selatan",-6.275764300000001,106.7368029
NASI GORENG JANGLIT,0.0,0,"Jl. Kaso No.49, RW.5, Pd. Karya, Kota Tangerang Selatan",-6.272552900000001,106.7362054
Nasi Goreng Mas Zen,3.0,1,"Jl. Batu Ampar V No.RT. 07, RT.9/RW.5, Batu Ampar, Kota Jakarta Timur",-6.2792651,106.8647086
Nasi GOreng KANE,3.9,15,"Jl. H. Tabri No.12, RT.13/RW.3, Batu Ampar, Kota Jakarta Timur",-6.282621199999999,106.8570668
Nasi goreng Pakde,5.0,1,"Jl batu ampar V rt13 rw05, RT.4/RW.5, Batu Ampar, Kota Jakarta Timur",-6.2775856,106.8652378
Nasi Goreng Pucung,4.3,55,"Jl. Pucung No.6, RT.2/RW.4, Balekambang, Kota Jakarta Timur",-6.2786083,106.8509077
Nasi Goreng Sedap Malam,4.2,18,"Jl. Raya Condet, RT.8/RW.3, Batu Ampar, Kota Jakarta Timur",-6.2842088,106.8553806
Nasi Goreng & Mi Goreng Mas Birin,4.6,23,"Jl. Gardu No.1, RT.11/RW.3, Balekambang, Kota Jakarta Timur",-6.2843921,106.8535765
Nasi Kucing A6,5.0,2,"Jl. Raya Condet No.82, RT.5/RW.2, Balekambang, Kota Jakarta Timur",-6.2807112,106.8550222
Nasi Goreng Pak De' Nas,5.0,3,"RT.9/RW.5, Balekambang, Kota Jakarta Timur",-6.2856285,106.8505053
"Nasi Mandhi ""Affagy""",4.3,54,"Jl. Raya Condet No.37, RT.3/RW.4, Balekambang, Kota Jakarta Timur",-6.2796731,106.8549669
Nasi Goreng Tetep Segar Pak De Mamat,4.8,9,"Jl. Raya Pasar Minggu No.43, RT.6/RW.7, Ps. Minggu, Kota Jakarta Selatan",-6.282297199999999,106.8445142
Nasi Goreng Wijaya Mas Aris,0.0,0,"Jl. Kemuning Raya No.19, RT.15/RW.6, Pejaten Tim., Kota Jakarta Selatan",-6.2778334,106.8459367
Nasi Goreng Kambing Virdan,3.8,19,"Jl. Salihara No.16-11, RT.14/RW.1, Ps. Minggu, Kota Jakarta Selatan",-6.283031800000001,106.8381756
"warung Gokar ""Goreng Bakar""",5.0,2,"Jalan Pagu Jaten Raya No.19, RT.16/RW.6, Pejaten Tim., Kota Jakarta Selatan",-6.280357,106.846418
NASI GORENG MAWAR,5.0,4,"Jl. Raya Ragunan No.RT. 11, RT.12/RW.3, Ps. Minggu, Kota Jakarta Selatan",-6.285417,106.839424
Nasgor Sarwat Gondrong,0.0,0,"Jl. Masjid Al-Makmuriyah, RT.14/RW.7, Pejaten Tim., Kota Jakarta Selatan",-6.284758699999999,106.8464539
warung Ayam bakar dan Nasi goreng Bang Mahes,5.0,3,"Jl. Masjid Al-Ma'mur No.20, RT.002, RT.1/RW.8, Pejaten Tim., Kota Jakarta Selatan",-6.2857392,106.8448023
Nasi goreng cahaya laka-laka,5.0,4,"Jl. Pejaten Raya No.40A, RT.8/RW.10, Jati Padang, Kota Jakarta Selatan",-6.279705499999999,106.8369136
Warung Nasi goreng Sp Bangjoy Samping Unas,5.0,1,"RT.2/RW.10, Jati Padang, South Jakarta City",-6.280545,106.8373792
Warung Nasi Goreng Bude Daiyah,4.8,4,"Jl. Pejaten Raya No.56, RT.7/RW.10, Jati Padang, Kota Jakarta Selatan",-6.279625600000001,106.8361279
"NASI GORENG KEBULI KAMBING PASAR MINGGU, PEJATEN BARAT",5.0,2,"Gg. Majlista'lim No.5, RT.5/RW.7, Pejaten Bar., Kota Jakarta Selatan",-6.2773079,106.8341339
Aneka Nasi Goreng,5.0,2,"L3 , Pejaten Village , JL. Pajetan Raya, Jati Padang , 2 , Pasar Minggu , 12510 Jakarta Selatan , DKI Jakarta, RT.1/RW.5, Jati Padang, South Jakarta City",-6.2798064,106.8292212
Nasi Goreng Pak Kumis,5.0,1,"RT.1/RW.5, Jati Padang, South Jakarta City",-6.281580399999999,106.8294323
Sate Dan Nasi Goreng Kambing Laka Laka Batibul,4.7,3,"Eat And Eat Pejaten Village Lantai 3, Jalan Warung Jati Barat #39, Jakarta Selatan, RT.1/RW.7, Pejaten Bar., Kota Jakarta Selatan",-6.280822199999999,106.828629
Nasi Goreng Udin,4.5,30,"Jl. Pekayon No.2, RT.1/RW.3, Ragunan, Kota Jakarta Selatan",-6.2816224,106.8246895
NASI GORENG BANG UDIN,5.0,2,"Jl. Sawo No.9B, RT.6/RW.10, Ragunan, Kota Jakarta Selatan",-6.2805806,106.8216733
Bebek Dower,3.9,139,"Pejaten Village Mall Lt. 2, Jl. Warung Jati Barat No.39, RT.1/RW.5, Jati Padang, Pasar Minggu, RT.1/RW.5, Jati Padang, Kota Jakarta Selatan",-6.2802109,106.82943
NASI GORENG SNI Bang Bogel,5.0,1,"Jl. Ampera Raya No.8-2, RT.1/RW.6, Ragunan, Kota Jakarta Selatan",-6.283657,106.8191148
Alahap,4.4,331,"Jl. Benda No.20c, RT.6/RW.4, Cilandak Tim., Kota Jakarta Selatan",-6.2757282,106.8158695
Nasi Goreng GunungKidul,4.6,32,"Jl. Cipete Raya No.35-36, RT.9/RW.4, Cipete Sel., Kota Jakarta Selatan",-6.2780948,106.807069
NASI GORENG TAUKHID,0.0,0,"Sebrang Kedai Halaman, Jl. Cipete Raya, RT.009/RW.006 Kel, RT.8/RW.4, Cipete Sel., Kota Jakarta Selatan",-6.278522,106.805101
Nasgor Pak Ali,4.7,3,"Jl. Anggur II, RT.9/RW.3, Cipete Sel., Kota Jakarta Selatan",-6.2761882,106.8042956
Tegal Indah Nasi Goreng,0.0,0,"RT.9/RW.11, West Cilandak, South Jakarta City",-6.2782404,106.8082418
Pisang Goreng Arjuna Antasari,4.6,5,"Jl. Pangeran Antasari No.18, RT.5/RW.13, Cilandak Bar., Kota Jakarta Selatan",-6.2835363,106.8071028
Kedai bang jothi,3.7,3,"Jln. Cilandak dalam 1/33 rt 06/013 jkt 12430, Jl. Cilandak Dalam No.33, RT.4/RW.13, Cilandak Bar., Kota Jakarta Selatan",-6.285035,106.8034159
Nasi Goreng Kebuli Apjay,4.3,65,"Jl. Cipete Raya No.3, Cipete Sel., Kota Jakarta Selatan",-6.2772337,106.7985052
Nasi Goreng Al-Ikhlas,4.5,4,"Jl. Gaharu I No.1 10 11, RT.10/RW.11, Cilandak Bar., Kota Jakarta Selatan",-6.279553,106.799925
Nasi Goreng Ragil Sadis,0.0,0,"Jl. Tumaritis No.1b, RT.5/RW.3, Cilandak Bar., Kota Jakarta Selatan",-6.2832797,106.7960757
Nasi Goreng Mas Kuncung,4.2,5,"RT.11/RW.13, West Cilandak, South Jakarta City",-6.2833399,106.7994195
Gila Gila Nasi Gila,4.8,15,"Komplek Golden Plaza Fatmawati Blok A No. 14, RT.10/RW.6, South Gandaria, South Jakarta City",-6.2763011,106.797049
Nasi Goreng Bahari,0.0,0,"Jl. Bahari I No.56, RT.8/RW.7, Gandaria Sel., Kota Jakarta Selatan",-6.278203,106.793355
Nasi Goreng Pengkolan,5.0,1,"Jl. Bahari I, RT.9/RW.7, Gandaria Sel., Kota Jakarta Selatan",-6.2784631,106.7934023
Nasi Goreng Koramil,5.0,2,"Jl. Caringin Utara I No.15, RT.15/RW.10, Cilandak Bar., Kota Jakarta Selatan",-6.2831164,106.7928936
Nasi Goreng Ala Jepang,0.0,0,"no, Jl. Bahari Raya No.3m, Gandaria Sel., RT.9/RW.10, Cilandak Bar., Kota Jakarta Selatan",-6.2796528,106.7922974
Nasi Goreng Gila Pertok 3 Bersaudara,0.0,0,"RT.1/RW.13, Pondok Pinang, South Jakarta City",-6.276935399999999,106.7764295
Rhaza Nasi Goreng,0.0,0,"Jl. H. Saikin No.14, RT.12/RW.8, Pd. Pinang, Kota Jakarta Selatan",-6.2845439,106.7680976
"Kantin Ibu Toha, Sedap",4.0,1,"Unnamed Road, RT.4/RW.17, Pd. Pinang, Kota Jakarta Selatan",-6.2840412,106.775139
Nasgor Botak,4.5,13,"Jl. MKJ 3 No.30, RT.2/RW.5, Bintaro, Kota Jakarta Selatan",-6.2837933,106.7621867
Nasi Goreng Mas Dul,4.8,9,"Jl. Tekukur, Rengas, Kota Tangerang Selatan",-6.281498399999999,106.7537259
Nasi Goreng MAMA Tegal,4.8,26,"Jl. Teratai Putih No.110, Rengas, Kota Tangerang Selatan",-6.2791369,106.7553326
Nasi Goreng Gajah Mungkur,5.0,4,"Rengas, South Tangerang City",-6.2779102,106.7529923
Nasi Goreng Bang Slawi,5.0,1,"Jl. Bintaro Tengah No.7, Rengas, Kota Tangerang Selatan",-6.27705,106.752838
Nasi Bakar Budhe Djadi,5.0,1,"Rengas, South Tangerang City",-6.278182999999999,106.752111
Pisang Goreng Pontianak,4.5,4,"Jl. Perkutut, Rengas, Kota Tangerang Selatan",-6.2776029,106.7517719
Kuliner,3.0,1,"Rengas, South Tangerang City",-6.2777445,106.7530071
Nasi Goreng Slawi Ayu,5.0,1,"Jl. W R Supratman No.44 D, Cemp. Putih, Kota Tangerang Selatan",-6.282312999999999,106.7462694
Nasi Goreng Bang Kumis / RT Ub,4.8,6,"Jl. W R Supratman No.43, Rengas, Kota Tangerang Selatan",-6.2810017,106.7464637
NASGOR BHOCOR BANG KUMIS,5.0,1,"Rengas, South Tangerang City",-6.281860699999999,106.7466935
Nasi Goreng ETERNAL KING,0.0,0,"Pondok Ranji, South Tangerang City",-6.279519,106.7326223
Warung Nasi Goreng Tegal,0.0,0,"Jl. Raya Inpres No.30, RT.2/RW.3, Batu Ampar, Kota Jakarta Timur",-6.286729999999999,106.8610669
Nasi Goreng MAS KOREK,3.9,13,"Jl. Raya Inpres No.18, RT.3/RW.3, Kp. Tengah, Kota Jakarta Timur",-6.286357199999999,106.8640438
"Nasi Goreng ""Pondok Selera 1001""",3.8,5,"7, RT.7/RW.3, Batu Ampar, East Jakarta City",-6.289526599999999,106.8595759
Nasi Goreng Nikmat,4.6,13,"Jl. Raya Tengah No.6A, RT.7/RW.3, Batu Ampar, Kota Jakarta Timur",-6.290658,106.8601395
Nasi Goreng FOODBALL,4.8,4,"Jl. Asem No.11, RT.2/RW.10, Kp. Tengah, Kota Jakarta Timur",-6.2891094,106.864761
Nasi Goreng Padang,3.5,4,"Jalan Batu Ampar III No 11 Condet, RT.1/RW.3, Batu Ampar, DKI Jakarta",-6.287588,106.8557408
Dapur 83 Nasi Goreng Bang Roy,4.5,2,"Jl. Raya Inpres No.5, RT.5/RW.2, Kp. Tengah, Kota Jakarta Timur",-6.286379,106.86746
nasi goreng bang jay,3.0,2,"Jl. Raya Condet No.4, RT.5/RW.3, Balekambang, Kota Jakarta Timur",-6.2928728,106.8556176
Nasi Goreng Oi Bang Ucup,5.0,9,"Jl. Raya Condet No.42, RT.2/RW.3, Balekambang, Kota Jakarta Timur",-6.2859781,106.8553508
Nasi Goreng Aziz,5.0,1,"Jl. Swadaya No.3 RT.11/RW.10, RT.10/RW.9, Pejaten Tim., Kota Jakarta Selatan",-6.288569499999999,106.8468861
buah goreng & fried chiken hana,0.0,0,"Jl. Batu Ampar II No.3, RW.3, Batu Ampar, Kota Jakarta Timur",-6.2840612,106.8556047
Rumah nasi goreng,0.0,0,"Jl. Kayu Manis No.23, RT.6/RW.5, Balekambang, Kota Jakarta Timur",-6.289033,106.853432
Warung Nasi Goreng,0.0,0,"Rw04 No.17, Gg. Bima Jaya No.Rt02, RT.2/RW.4, Ps. Minggu, Kota Jakarta Selatan",-6.2869459,106.8428507
"Nasi Goreng ""Nurika""",0.0,0,"Jl. Aup 3, RT.9/RW.10, Ps. Minggu, Kota Jakarta Selatan",-6.2865604,106.839855
Warung Nasgor Abon,0.0,0,"Gg. Bima Jaya, RT.2/RW.4, Ps. Minggu, Kota Jakarta Selatan",-6.2866366,106.8427729
Nasi Goreng Sulton,5.0,4,"Jl. Komp. Departemen Kesehatan No.RT.1, RT.1/RW.7, Ps. Minggu, Kota Jakarta Selatan",-6.2934291,106.8405517
Nasi Goreng 87,4.8,4,"Jl. Swadaya 1 No.2, RT.6/RW.10, Pejaten Tim., Kota Jakarta Selatan",-6.294324899999999,106.8457358
Nasi Udug Malam Mak Ojak,4.5,2,"Jl. Swadaya No.30, RT.6/RW.10, Pejaten Tim., Kota Jakarta Selatan",-6.289685,106.8460254
Nasi Goreng Gila 28,4.3,71,"Jl Raya Ragunan No P5 RT 02/03 (Depan SMAN 28, RT.1/RW.3, Jati Padang, Kota Jakarta Selatan",-6.2862335,106.833106
MIE ACEH DAN NASI GORENG,4.4,21,"Jl. Raya Ragunan, RT.13/RW.3, Ps. Minggu, Kota Jakarta Selatan",-6.284941,106.837851
Nasi goreng mba eva,4.0,1,"Jl.holtilkultura deket jl.pisang &, Jl. Jati Raya, RT.7/RW.6, Ps. Minggu, jakarta",-6.288363899999999,106.8367632
Nasi Goreng Ortega,5.0,2,"Jl. Aup No.2-4, RT.4/RW.10, Ps. Minggu, Kota Jakarta Selatan",-6.290826999999999,106.8364898
NASI GORENG ENAK,4.8,5,"Gg. Musyawarah, RT.8/RW.9, Jati Padang, Kota Jakarta Selatan",-6.2893064,106.8291832
Bersaudara - best banana goreng,0.0,0,"No., Jl. Salihara No.16, RT.14/RW.3, Pasar Minggu, South Jakarta City",-6.2833745,106.8380064
Nasi Goreng,0.0,0,"Jl. Raya Jatipadang No.6, RT.2/RW.3, Jati Padang, Kota Jakarta Selatan",-6.289823999999999,106.8287589
Nasi Goreng Kadek,5.0,4,"Jl. Ampera II No.26-43, RT.7/RW.9, Ragunan, Kota Jakarta Selatan",-6.286022,106.8238149
nasi goreng lindra,5.0,6,"RT.1/RW.1, Ragunan, South Jakarta City",-6.292212399999999,106.8216051
Nasi Goreng Mas Dar (Tegal),5.0,1,"Jl. Raya Ragunan, RT.5/RW.5, Jati Padang, Kota Jakarta Selatan",-6.2861994,106.8274568
Rm Nasi Mawaddam,5.0,1,"Jl. Musyawarah, RT.8/RW.1, Ragunan, Kota Jakarta Selatan",-6.2884837,106.8227075
TaBo Hainan FriedRice,5.0,2,"Jl. Jatipadang 1A, RT.3/RW.5, Jati Padang, Kota Jakarta Selatan",-6.286180799999999,106.8291222
NASI GORENG AN-NISA,0.0,0,"Jl. Karang Pola II No.DALAM, RT.2/RW.09, Ragunan, Kota Jakarta Selatan",-6.286122799999999,106.8196813
Nasi Goreng Gila,4.5,107,"No., Jl. Ampera Raya No.6, RT.5/RW.2, Ragunan, DKI Jakarta",-6.288650199999999,106.8184061
Nasi Goreng Midora,5.0,4,"Jl. Ampera Raya No.18, RT.12/RW.2, Ragunan, Kota Jakarta Selatan",-6.286677,106.8186953
Nasi goreng kusuma ragunan,4.4,14,"Jl. musyawarah 1 no 61 rt 02/ rw01, RT.2/RW.1, Ragunan, Kota Jakarta Selatan",-6.2923018,106.8214499
Nasi Goreng Bejo Marinir Cilandak,0.0,0,"RT.13/RW.5, East Cilandak, South Jakarta City",-6.2926817,106.812665
Rumah Makan Surbaya 'Cak Ganto',5.0,1,"Jl. Jeruk Purut No.19, RT.1/RW.2, Cilandak Tim., Kota Jakarta Selatan",-6.290598999999999,106.812948
Kedai Warisan Eyang - AKRI,4.8,39,"Komplek POLRI Ragunan (AKRI Jalan A No.18, RT.1/RW.6, Ragunan, Kota Jakarta Selatan",-6.2840995,106.82088
Nasi goreng albirruni,0.0,0,"Jl. Cilandak Tengah Raya No.19, RW.1, Cilandak Bar., Kota Jakarta Selatan",-6.287754400000001,106.8023002
Nasi Goreng Gile Garsel,5.0,2,"Jl. RS. Fatmawati Raya No.4h, RT.3/RW.5, Cilandak Bar., Kota Jakarta Selatan",-6.289362,106.7952388
Nasi Kandar Simatupang,0.0,0,"Jl. TB Simatupang No.71, RT.10/RW.2, Cilandak Bar., Kota Jakarta Selatan",-6.2928627,106.8016706
Nasi Goreng Pak Metal,4.3,134,"Jl. H. Batong Raya No.4, RT.7/RW.6, Cilandak Bar., Kota Jakarta Selatan",-6.2867676,106.7904454
Warung Sedap Malam,0.0,0,"Jl. H. Batong Raya No.37, RT.4/RW.6, Cilandak Bar., Kota Jakarta Selatan",-6.285818099999999,106.7900699
Kantin Caringin,4.4,126,"Jl. Caringin Timur No.41, RT.1/RW.5, Cilandak Bar., Kota Jakarta Selatan",-6.2859838,106.7933475
Nasi Goreng GONZALES,4.2,32,"RW, RT.9/RW.7, Lb. Bulus, Kota Jakarta Selatan",-6.2908504,106.7775785
NASI GORENG kantin kribo B2,0.0,0,"Kantin Karyawan Pim II(mall2, Jl. Metro Pondok Indah No.1, RT.3/RW.16, Pd. Pinang, Kota Jakarta Selatan",-6.2866151,106.7806573
Warung Awy Nasi Goreng,4.0,1,"Depan Gedung FIF Jalan Lebak Bulus 1 Haji Baun Cilandak, RT.5/RW.1, Lb. Bulus, DKI Jakarta",-6.292605,106.782053
Nasi Goreng Bang Amir,5.0,4,"Sapta Taruna 3, RT.11/RW.10, Pd. Pinang, Kota Jakarta Selatan",-6.286997,106.7752174
Nasi Goreng Gatex 979,4.0,1,"RT.10/RW.7, Lebak Bulus, South Jakarta City",-6.2906451,106.7751357
Toge Goreng Bogor Arido,5.0,3,"Jl. Duta Permai V, RT.3/RW.14, Pd. Pinang, Kota Jakarta Selatan",-6.2861918,106.7828919
Waroeng Kita,3.9,20,"Jl. Jati Padang/Karang Poncol No.54, RT.10/RW.4, Cilandak Bar., Kota Jakarta Selatan",-6.2941419,106.784747
Omma Kafei,4.4,61,"Jalan Adiyaksa Blok L No.12A, RT.11/RW.7, Lb. Bulus, Kota Jakarta Selatan",-6.2935899,106.7795412
Nasi Goreng SM Senja Malam,4.2,6,"Jl. Lebak Bulus Raya No.41. A, RT.9/RW.7, Pd. Pinang, Kota Jakarta Selatan",-6.2890348,106.7730474
Nasi Goreng Berhias BAGUS 93,4.3,12,"0.1.Jl. H. Ilyas,no 8.(Depan hotel swiss belinn, RT.9/RW.7, Lb. Bulus, Kota Jakarta Selatan",-6.2898323,106.7788435
PAK MIN WARKIS,4.9,96,"Jl. Diesel No.3, RW.2, Lb. Bulus, Kota Jakarta Selatan",-6.2924763,106.7697318
Nasi Goreng Warung Family,5.0,6,"Jl. Pahlawan No.27, RW.13, Rempoa, Kota Tangerang Selatan",-6.286554,106.7602799
Nasi Goreng Magelang,5.0,3,"Jl: Pahlawan No 16, 1 No.13, Bintaro, Kota Tangerang Selatan",-6.286923199999999,106.7599237
Nasi Goreng Mutiara,5.0,1,"Jl. Pahlawan No.79-81, Rempoa, Kota Tangerang Selatan",-6.288114999999999,106.7596727
Nasi Uduk'98 Rempoa,4.6,21,"Jalan Mawar II RT01/03 No.98, Rempoa, South Tangerang City",-6.2875161,106.7630124
Nasi Goreng Sedap Malam,4.5,4,"Jl. Delima Jaya, Rempoa, Kota Tangerang Selatan",-6.2927706,106.7535157
Nasi Goreng Sugih Rasa,5.0,2,"Rempoa, South Tangerang City",-6.2927196,106.7522735
RADJA NASI GORENG,4.4,73,"Jl. Yaktapena Raya, Pd. Ranji, Kota Tangerang Selatan",-6.2863164,106.7416205
Nasi Goreng Gila Mas Sule,4.7,3,"PUJASERA AREA 34, Jalan Raya Kompas Pondok Ranji Ciputat Timur, Tangerang Selatan, Pd. Ranji, Kota Tangerang Selatan",-6.291805000000001,106.744212
Nasi Goreng Kambing Special Monggo Mampir (MM),5.0,3,"Jl. Yaktapena Raya, Pd. Ranji, Kota Tangerang Selatan",-6.2863634,106.7441211
Nasi Goreng Panjul,5.0,2,"Jl. Raya Kompas No.1a, Pd. Ranji, Kota Tangerang Selatan",-6.291669,106.7436862
Radja Nasi Goreng 2,5.0,1,"Jl. Yaktapena Raya, Pd. Ranji, Kota Tangerang Selatan",-6.2862934,106.7416677
NASI GORENG 46,4.5,6,"RT 002 RW 001 Komplek Pertamina, Jl. Yaktapena Raya, Pd. Ranji, Kota Tangerang Selatan",-6.286398999999999,106.745207
WARUNG NASI DJAWA,0.0,0,"Jalan Yaktapena Raya Pasar Mini RT 002 RW 001 Komplek Pertamina, Pd. Ranji, Kota Tangerang Selatan",-6.286208999999999,106.744702
Nasi Goreng Pak Mo,4.4,32,"Jl. Menjangan III, Pd. Ranji, Kota Tangerang Selatan",-6.2877367,106.7390985
Nasi Liwet teh dewi,4.7,3,"Komplek pertamina, Jl. Yaktapena Raya, Pd. Ranji, Kota Tangerang Selatan",-6.2863712,106.7431572
Nasi Campur Achiung 999,4.4,5,"JL Anggrek Raya, Pejuang, Medan Satria, Perumahan harapan Indah Blok PP, No. 23, Pd. Ranji, Kota Tangerang Selatan",-6.287294999999999,106.740143
Nasi Goreng Semar Mendem,4.8,23,"Jl. Cendrawasih Blok Pintu Air No.100, RT.2/RW.1, Sawah Lama, Kota Tangerang Selatan",-6.293444399999999,106.7331601
Nasi Goreng Mashur jaya,4.3,23,"Sawah Lama, South Tangerang City",-6.291214,106.7308837
Nasi Goreng Pak Dhe,4.6,13,"Jl. Gelatik, Sawah Lama, Kota Tangerang Selatan",-6.2944645,106.7302623
Nasi Goreng Bang Dul,4.1,22,"Jl. Raya Tengah Blok Taruna No.7, RT.2/RW.12, Gedong, Kota Jakarta Timur",-6.299847199999999,106.8589647
Nasi Goreng & Seafood Selera Rasa,5.0,1,"Jl. Raya Tengah No.4 B, RT.5/RW.12, Gedong, Kota Jakarta Timur",-6.298081,106.861216
NASI GORENG MURAH SENYUM,5.0,1,"Jl. Raya Tengah No.88, RT.2/RW.3, Gedong, Kota Jakarta Timur",-6.295126,106.8610961
Nasi Goreng Alifah,4.0,1,"Jl. H. Taiman No.23, RT.2/RW.10, Gedong, Kota Jakarta Timur",-6.297675400000001,106.8655088
Nasi Goreng Cabang Maman Hek,4.8,5,"Jl. H. Taiman Ujung, RT.1/RW.10, Gedong, Kota Jakarta Timur",-6.2985186,106.865225
Nasi Goreng Gondrong,4.5,2,"Jl. Raya Jakarta-Bogor No.2d, RT.8/RW.2, Rambutan, Kota Jakarta Timur",-6.302365399999999,106.8678769
Nasi Goreng Mandiri,0.0,0,"Jl. H. Taiman, RT.002/009/RW.no.36, Gedong, Kota Jakarta Timur",-6.3018915,106.8659094
Nasi Goreng Mba Mega,4.8,4,"Jl. Tanah Merdeka No.5, RT.2/RW.5, Susukan, Kota Jakarta Timur",-6.3034447,106.867629
Nasi Goreng Sedap Malam,5.0,1,"Jl. Nangka Raya, RT.4/RW.5, Tj. Bar., Kota Jakarta Selatan",-6.3022776,106.8500282
Nasi Goreng Gaul,4.6,5,"Jl Nangka No: 20, RT.6/RW.5, Tj. Bar., Kota Jakarta Selatan",-6.3025426,106.8492743
Nasi Goreng Pak Gendut,4.1,29,"Jl Poltangan Raya, Jl. Swadaya 1 No.011A, RT.5/RW.10, Pejaten Tim., Kota Jakarta Selatan",-6.296871899999999,106.8449456
Nasi Goreng Padang Minang Jaya,4.7,20,"Jl. Poltangan Raya, RT.1/RW.4, Tj. Bar., Kota Jakarta Selatan",-6.296641999999999,106.8441301
Warung Nasi Goreng PodoMoro Mas Slamet,4.2,10,"Jl. Tj. Bar. Lama No.129, RT.8/RW.4, Tj. Bar., Kota Jakarta Selatan",-6.3014955,106.8411747
P-Man Pisang Goreng,0.0,0,"Jl. Raya Pasar Minggu No.34-B, RT.7/RW.7, Kebagusan, Kota Jakarta Selatan",-6.298184699999999,106.8404399
Nasi Goreng Anas,4.8,61,"Jl. Mujair Raya No.11, RT.4/RW.9, Jati Padang, Kota Jakarta Selatan",-6.297394300000001,106.8349633
Baraya Nasi Goreng Spesial,5.0,4,"Jl. TB Simatupang, RT.3/RW.8, Ps. Minggu, Kota Jakarta Selatan",-6.3015205,106.8367329
Nasi Goreng Coboy,4.0,2,"Jl. Aup Bar. I No.1, RT.1/RW.6, Jati Padang, Kota Jakarta Selatan",-6.2950281,106.8346465
Mie Goreng Rebus Bihun Kwetiau,4.0,1,"Jl. Poltangan Raya No.2A, RT.2/RW.4, Tj. Bar., Kota Jakarta Selatan",-6.2956039,106.8414113
Nasi Goreng Gondrong/ros,0.0,0,"17,, Gg. Puskesmas Blok Waru No.16, RT.4/RW.1, Kebagusan, Kota Jakarta Selatan",-6.2978112,106.8274025
Nasi goreng bang Noz,4.0,1,"Jl. Kebagusan Raya No.6A, RT.1/RW.7, Ragunan, Kota Jakarta Selatan",-6.297691599999999,106.8257136
Nasi goreng EKO OKE,5.0,4,"No, Jl. Harsono RM No.3, RT.5/RW.7, Ragunan, Kota Jakarta Selatan",-6.296797199999999,106.8230121
Nasi Goreng Joni,5.0,2,"Jl. Kebagusan Raya No.17, RT.5/RW.7, Ragunan, Kota Jakarta Selatan",-6.297029999999999,106.8266985
Nasi Goreng Sedap Rasa,4.5,2,"Jl. Harsono RM No.15A, RW.7, Ragunan, Kota Jakarta Selatan",-6.3007924,106.8211032
Warung Nasgor Tegal Bidin,3.0,1,"Jl. Raya Cilandak Kko, RT.1/RW.5, Ragunan, Kota Jakarta Selatan",-6.296003199999999,106.8156528
nasi goreng masdar,0.0,0,"Jalan Raya Cilandak KKO RT.2/RW.5, Cilandak Timur, Pasar Minggu, RT.1/RW.5, Ragunan, Kota Jakarta Selatan",-6.3021195,106.8142802
Nasi Goreng Pakde,0.0,0,"Jl. Keramat No.7, RT.4/RW.1, Cilandak Tim., Kota Jakarta Selatan",-6.2955746,106.8115114
NASI GORENG 574,5.0,3,"Jl. H Kair, RT.6/RW.4, Ragunan, Kota Jakarta Selatan",-6.302649199999999,106.817079
Nasi Goreng Pak Panut,0.0,0,"Jl. Keramat No.24, RT.7/RW.1, Cilandak Tim., Kota Jakarta Selatan",-6.298237299999999,106.8115272
Nasi Goreng Madura Hoirul,0.0,0,"Gg. Musholla, RT.6/RW.1, Cilandak Tim., Kota Jakarta Selatan",-6.296698699999999,106.8108061
Nasi / Mie Goreng Unyil,4.5,2,"RT.6/RW.2, West Cilandak, South Jakarta City",-6.2970099,106.8026933
