P_net,T_in_ref_blk,p_high,PR,delta,Pinch_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,dTemp_particle_PHX,eta_cycle_des,
60000000.0,1288.02,24776018.2,2.86,114.93,26.07,0.58,1271.76,278.57,0.47465244955475433,0.9432874031173863,14357053.613960598,6546019.565364046,2073870.695136031,98266.39005131347,99862977.11305253,14818315.694942545,14481123.362311857,127259688.91835879,43293139.79033518,277.6926308284187,0.5544846027485335,
60000000.0,1288.02,24776018.2,2.86,114.93,26.07,0.66,1275.43,312.2,0.4965041365063405,0.9807997558923928,14357053.613960598,6546019.565364046,2073870.695136031,98266.39005131347,99862977.11305253,14818315.694942545,14481123.362311857,127259688.91835879,43293139.79033518,277.6926308284187,0.5544846027485335,
60000000.0,1288.02,24776018.2,2.86,114.93,26.07,0.81,1280.24,282.74,0.5337139022419745,0.9830882956475413,14357053.613960598,6546019.565364046,2073870.695136031,98266.39005131347,99862977.11305253,14818315.694942545,14481123.362311857,127259688.91835879,43293139.79033518,277.6926308284187,0.5544846027485335,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,0.81,1130.82,311.39,0.45486352524667606,0.9698726882641697,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,0.89,1138.79,275.85,0.4801788506317617,0.9828374997779573,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,0.77,1133.55,292.11,0.4562203404710279,0.9679647879549254,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,0.6,1119.74,306.91,0.38064332814099977,0.9259734351528284,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,0.54,1126.8,267.63,0.3573958545688435,0.910972775783263,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1139.05,23356888.12,2.81,130.93,23.19,1.02,1123.79,285.32,0.48812745461807683,0.9916896536938586,16012524.306246063,7464774.554265079,2244106.812920932,107756.15770098893,110480888.75926134,20590018.77911237,19327331.924350858,142875261.43897387,48590903.76435131,272.21518811617864,0.4938821272844202,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,0.64,1248.86,309.63,0.3887669829238102,0.9768122616128556,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,0.54,1241.94,264.56,0.32328974429625607,0.941466322797752,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,1.0,1230.29,292.31,0.46912010150005357,0.9972736176952801,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,0.83,1237.64,274.15,0.45087381948043326,1.0009416941810363,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,0.88,1233.86,308.0,0.4484821667621854,0.9938222879289623,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1249.51,22750115.52,3.73,100.72,15.24,0.75,1243.94,288.74,0.4378513572987528,1.0202330556409818,17697526.4118144,4739987.489493677,3155713.52823204,51888.00363498261,129044650.88262464,30651865.03307116,27829247.793755375,147523355.06269047,52210217.51642861,288.6971997738234,0.4783211310901378,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.99,1033.02,268.01,0.43093876110572527,0.9995002162618039,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.75,1038.53,291.6,0.3999583387302921,0.9979400668613498,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.62,1032.04,277.6,0.34863532421992705,0.9653996453704599,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.83,1026.33,285.9,0.41097885902488257,1.0095632879168086,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.9,1024.26,306.66,0.41098316343325597,1.0020409896771572,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1039.45,24138362.45,3.22,84.8,21.87,0.55,1019.89,317.21,0.28261505806157944,0.9243065875624942,16475711.490437457,7171433.086724315,3417389.8405037457,89627.86655767927,130931493.65063278,31375069.83632464,28992885.758510023,162376888.96992308,53704175.588509716,228.8046249156755,0.4345663875163203,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.63,1212.08,311.1,0.5013076821159075,0.9889907781731964,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.77,1211.03,286.49,0.5325993062687366,0.985389023979614,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.81,1206.22,264.37,0.535414346096399,0.9856592935108787,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.9,1217.12,281.36,0.5468426548783657,0.9901576559255385,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.56,1204.21,308.66,0.4726520765696111,0.9542488190862138,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1221.53,24345002.55,2.76,56.36,15.83,0.99,1218.45,299.68,0.5440035869979142,0.997431303426088,14151388.492337398,7420776.419051444,3874464.4962548655,115052.56900584152,97852975.02569881,13749099.2637001,13540337.706200596,127107540.5491335,42819917.622889474,225.456136880126,0.5551483236238195,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,0.57,1368.54,292.55,0.5177031751799277,0.9065565840141512,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,0.8,1367.19,285.27,0.5654004871290526,0.9525905846849047,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,1.02,1361.09,317.35,0.5765283892067136,0.9954129752483367,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,0.76,1358.61,264.7,0.5565779551935046,0.9394065511333531,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,0.88,1351.73,275.26,0.5695248539248254,0.9603055834020371,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1370.71,24477164.19,2.87,103.83,29.62,0.64,1354.15,305.57,0.5208807603549059,0.9119150712634547,14043926.927700339,5389106.657792714,1945048.531201707,78809.25540089399,96959842.51457542,13429141.43671627,12967163.02206104,119892450.56441976,40837894.2647102,278.9139585731907,0.5885569752190811,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,1.02,1084.94,301.92,0.4273239799362436,0.9907830004687562,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,0.84,1102.0,278.34,0.41917005935605367,0.9752195140627011,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,0.76,1089.45,283.42,0.39326125911367277,0.9597243361646114,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,0.51,1091.18,310.09,0.2500972990848194,0.8977634155488271,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,0.62,1098.27,270.36,0.3497570112585843,0.9506854284367946,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1103.17,21795649.99,3.44,82.68,16.81,0.95,1094.89,291.5,0.4314671285728004,0.9875415045173986,17535408.407721546,5833427.0078880945,3762236.6527044084,67195.6243256417,135482712.23203486,34320193.851259485,30598980.324977268,159176325.35547626,54495413.54469127,244.78894881361623,0.4433042281772367,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.62,1169.86,292.54,0.3730065716691744,0.9750434591896124,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.52,1173.8,266.26,0.3049313748916882,0.9177670707708776,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.78,1166.5,309.92,0.41991756568991556,0.9883990866819307,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.93,1161.21,278.18,0.4552510448402302,1.0202624941507568,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.99,1163.56,301.33,0.4526673111572933,1.0077423596434698,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1179.15,21762066.56,3.28,118.03,23.55,0.76,1176.71,284.14,0.4292159450025423,0.9897927167399875,18633650.871869344,5651803.748598138,2521522.810362791,67285.54173250786,127858629.62639344,30308616.396167703,26986475.174427625,151426709.17417154,53436673.88563932,272.41589687064675,0.46599135938849257,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.63,1114.52,316.4,0.34853789888770165,1.0002609597478187,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.91,1108.66,279.3,0.4165064901482247,1.019542486213324,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.97,1110.52,299.56,0.41353193040145686,1.0070179511582782,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.8,1118.18,265.58,0.41020744682123206,1.0392070572335863,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.75,1121.18,301.08,0.3935817187913771,1.0285219098317113,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1122.41,20034284.74,3.8,54.4,28.06,0.55,1104.28,289.32,0.2983112242430531,0.9900748292795369,18894178.54912689,5464887.000893507,4087327.6426043906,58083.15710777704,145546908.70121145,39888482.91996589,35094887.72544743,165211736.67001453,57542322.26693246,215.62876718159123,0.42710971676750864,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.54,1105.93,272.24,0.13701415672973136,0.8970074161040124,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.79,1109.24,275.94,0.3399246496134929,1.0051734394485854,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.93,1112.52,295.65,0.37323691830419914,0.9923483803813029,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.67,1100.79,286.98,0.26780896445253655,0.9643278618332539,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.72,1101.58,311.54,0.29366332958452024,0.973458874490116,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1114.71,21436797.1,3.73,144.19,20.85,0.96,1095.8,302.15,0.364304593043263,0.9916161351119892,16496291.876571534,6629433.34100671,2749527.338430057,72056.50041270994,155928702.46853244,45114185.24836635,40250979.16436799,181054742.60775346,60953462.68104996,299.67363990912065,0.38973592759550457,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,0.76,1034.61,285.46,0.368733051065697,0.9800199588957522,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,0.96,1030.3,269.09,0.4067695511933439,1.0071522249329656,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,0.67,1027.91,309.99,0.324303445504283,0.9753008071067019,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,0.79,1021.88,276.94,0.36745599869535367,0.9793864187853651,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,0.52,1026.08,300.79,0.20556780552718643,0.8958204584488396,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1036.15,21173523.37,2.91,135.71,29.36,1.04,1017.41,295.27,0.40504383691680224,1.0036611273299079,18894776.806271955,8182584.44511478,2405158.193909605,107460.03795724497,135246627.22367182,34312750.0978346,30370339.07003909,171064514.13988778,58376446.21478314,254.9400121147819,0.4124966443835037,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,0.62,1108.06,270.53,0.33263688421252663,0.9495390388130462,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,0.54,1098.21,306.74,0.2522112958894091,0.9166453388141771,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,1.02,1094.23,275.34,0.4256469012248206,0.9911401512731142,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,0.9,1101.13,316.65,0.4050217646348753,0.9776512081150623,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,0.7,1111.5,290.68,0.3718941210036093,0.9671671724364912,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1112.02,20099179.66,3.29,112.07,22.7,0.84,1102.28,287.93,0.4019395812068448,0.9707473232792695,19091106.766061556,6111486.797669302,2845081.836344362,71832.7946736544,137948653.28687918,36031409.84528245,31353705.385798626,162554567.2190618,56949964.300290324,259.5511043226878,0.43409139012812403,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,0.58,1050.42,316.74,0.26069606887030544,0.9663883730515774,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,1.01,1041.51,296.78,0.38642758974089964,0.9935168888267434,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,0.83,1054.9,275.64,0.37434457153984774,0.9885672777842105,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,0.68,1044.67,268.88,0.3220732544681864,0.979239495257025,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,0.92,1047.73,283.89,0.38433720678063604,0.9912197678083944,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1056.87,21350137.69,3.57,86.91,22.93,0.73,1037.34,301.67,0.32901809485680644,0.9893164140176797,17438156.06300682,6651769.324691438,3598742.0854733987,74179.40619976966,150625132.45847133,42343549.537846856,37718044.86482632,176492791.65247968,59412129.81359364,236.6156112372404,0.39980974517497664,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,0.6,1198.23,295.9,0.4114158919193403,0.9637125915411422,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,0.55,1208.41,282.66,0.3985146233044805,0.9560295488137684,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,0.81,1193.45,314.55,0.46362872886940026,1.0009979974750833,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,0.7,1192.53,266.67,0.44969980387078573,0.9975005421510533,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,0.87,1204.52,301.65,0.47431475184727523,0.9948557539043735,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1210.09,23517173.62,3.44,66.46,17.58,1.04,1200.94,277.23,0.4955724922933819,0.9995510302360329,17427268.51412205,4940052.341347007,3766053.770089234,57761.67694215561,121433645.03869934,26601122.564553235,24268984.41834799,142187500.52578062,49452798.556938626,244.3704336330967,0.49627103504083286,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.51,1178.85,269.31,0.4472357525911683,0.9567432587038697,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.73,1165.6,305.5,0.49629340662437066,1.0111050211930537,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.66,1173.11,314.16,0.48458143603276255,0.9932856374967436,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.89,1170.76,276.44,0.5197390442121077,0.9989079091589917,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.85,1161.91,292.23,0.5139551054374634,1.0045782521746922,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1181.04,23649229.49,2.83,64.66,27.46,0.96,1176.32,284.13,0.52511331430957,0.9979248928684441,15995400.967926413,6540908.570662618,3024340.862105642,94499.0525503789,105145393.38447843,17781469.587331336,16800385.74134899,133470110.54841086,45181989.43807814,213.81913891955082,0.5286841957788299,
60000000.0,1214.28,20512107.43,3.25,84.15,20.14,0.67,1202.39,277.41,0.43371463061245796,0.9943096286889254,19943646.221079215,5033100.466190805,3155328.318548268,59775.79758941743,123737783.81740195,28402064.50794561,24772181.253658228,144328131.28087634,52270294.96650736,248.6017146761451,0.4889104946455291,
60000000.0,1214.28,20512107.43,3.25,84.15,20.14,0.53,1195.39,283.05,0.3572191487723962,0.9578638462245972,19943646.221079215,5033100.466190805,3155328.318548268,59775.79758941743,123737783.81740195,28402064.50794561,24772181.253658228,144328131.28087634,52270294.96650736,248.6017146761451,0.4889104946455291,
60000000.0,1214.28,20512107.43,3.25,84.15,20.14,1.01,1211.4,311.65,0.4803131354658035,0.9995524934589806,19943646.221079215,5033100.466190805,3155328.318548268,59775.79758941743,123737783.81740195,28402064.50794561,24772181.253658228,144328131.28087634,52270294.96650736,248.6017146761451,0.4889104946455291,
60000000.0,1214.28,20512107.43,3.25,84.15,20.14,0.84,1207.06,308.7,0.4611541399453014,0.9913083027258882,19943646.221079215,5033100.466190805,3155328.318548268,59775.79758941743,123737783.81740195,28402064.50794561,24772181.253658228,144328131.28087634,52270294.96650736,248.6017146761451,0.4889104946455291,
60000000.0,1214.28,20512107.43,3.25,84.15,20.14,0.91,1198.21,271.04,0.47342670048946156,0.9897635371803684,19943646.221079215,5033100.466190805,3155328.318548268,59775.79758941743,123737783.81740195,28402064.50794561,24772181.253658228,144328131.28087634,52270294.96650736,248.6017146761451,0.4889104946455291,
