P_net,T_in_ref_blk,p_high,PR,dTemp_HTF_PHX,delta,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,W_turb_des,W_comp_des,W_recomp_des,UA_cooler,Q_HX_des,eta_cycle_des,
30000000.0,1298.1,24968863.01,3.72,309.11,112.34,0.8,1280.3,281.9,0.4684254912384723,0.9852922400063405,8159742.085067444,2252524.4236236215,60685735.37485342,13172136.267962174,12231830.07899218,25068.181952489336,69872268.84776178,0.504946663529293,
30000000.0,1298.1,24968863.01,3.72,309.11,112.34,1.04,1286.03,274.68,0.5040421345470827,0.998689467165944,8159742.085067444,2252524.4236236215,60685735.37485342,13172136.267962174,12231830.07899218,25068.181952489336,69872268.84776178,0.504946663529293,
30000000.0,1298.1,24968863.01,3.72,309.11,112.34,0.88,1297.24,292.99,0.4857323358422244,0.984940486854435,8159742.085067444,2252524.4236236215,60685735.37485342,13172136.267962174,12231830.07899218,25068.181952489336,69872268.84776178,0.504946663529293,
30000000.0,1298.1,24968863.01,3.72,309.11,112.34,0.52,1283.27,304.32,0.32507675635778976,0.8998993855645404,8159742.085067444,2252524.4236236215,60685735.37485342,13172136.267962174,12231830.07899218,25068.181952489336,69872268.84776178,0.504946663529293,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.75,1216.42,266.57,0.4143928886497482,0.9922134778150747,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.53,1209.57,289.2,0.3351768734072459,0.9467833164659615,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.8,1211.09,317.54,0.4116800325585986,0.98920252744499,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.97,1202.69,304.12,0.4285073593498303,0.9916506623261977,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.9,1203.8,273.36,0.4290713558413756,0.9895678590178639,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1219.99,24944062.79,3.35,253.31,232.04,0.67,1216.94,291.23,0.39490360866481544,0.9835357511003617,7926854.870736983,3275838.2723856196,64544686.04637703,15149200.710455842,14113716.30802213,40098.57809301838,78890369.33757119,0.44722529916077186,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.62,1071.77,290.48,0.339272656505713,0.950949201579506,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.99,1068.81,294.17,0.431677956198169,0.994079422155557,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.82,1065.93,268.86,0.41092594439526997,0.9972847516548493,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.56,1063.93,316.67,0.28080049935525414,0.9131748703507335,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.73,1079.97,299.91,0.3884952276946242,0.9873637422603653,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1080.63,24397578.39,3.3,257.18,100.77,0.93,1075.09,274.51,0.4318945842621754,0.9921903604181277,8114144.98900731,3342378.314799158,64962968.62076412,15420252.452897351,14260947.139967712,41084.458377972274,79581130.94419238,0.443343398231435,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,0.66,1276.08,298.21,0.4292444891704361,0.9620164463303263,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,0.73,1277.29,265.72,0.46458603357313155,0.9887902443561356,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,0.51,1271.29,279.75,0.3361030207815316,0.8874844303967108,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,0.95,1262.61,286.66,0.49709910626463827,0.9960865361401122,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,1.03,1268.91,306.41,0.4990023089111553,0.9993867891722975,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1280.21,24424299.84,3.26,318.75,147.01,0.8,1266.53,317.14,0.47009679031741186,1.0081316390568382,8299544.547967737,2630664.2676444915,57796317.33785697,11684983.604233915,10829564.70572399,32702.106349510497,69344589.31589253,0.50878906885116,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,0.81,1148.52,286.26,0.41482494045727447,1.006776583984893,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,0.62,1143.9,277.63,0.351035721634875,0.9637553352389385,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,0.93,1130.53,316.39,0.4149906218143888,0.9983245323013924,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,0.53,1136.21,271.67,0.28368512637987786,0.9167746092984118,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,1.04,1140.8,301.18,0.4311277721181798,1.000049517132473,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1148.77,24225255.31,3.22,278.2,188.01,0.76,1132.26,297.59,0.3849757380870491,0.9876077751617575,8223189.254747997,3547487.2000731174,64945701.00600394,15403064.464227928,14260867.513876949,44391.946017595285,80508072.64291646,0.4382388979101135,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.77,1236.49,317.47,0.45486271294582303,0.9551840037668233,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.64,1222.59,294.44,0.40855216767867386,0.9274800309817127,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.97,1232.96,275.61,0.49630831323876184,0.9882995849984072,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.87,1230.27,301.98,0.471229945393775,0.9680179524468884,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.51,1225.42,263.57,0.3282569858581672,0.8634024688844602,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1241.32,24124006.14,2.9,327.97,210.49,0.78,1239.07,287.14,0.4666746510735352,0.9562711758667033,7632908.365769533,3486259.0877737585,54781790.377072774,10005217.394937215,9494803.954236498,49490.37093236602,70008595.06879252,0.5039633918268199,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,1.03,1053.16,306.36,0.3836973674106089,0.999621838986248,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,0.84,1052.43,269.04,0.3421732334619811,0.9847386095626608,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,0.92,1061.32,287.95,0.37275077158645276,0.9933267005695726,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,0.6,1056.67,290.75,0.17244524801819325,0.8805065071637297,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,0.73,1048.14,309.79,0.27479439253045473,0.954632982314458,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1062.62,24255934.03,3.11,344.32,209.95,0.57,1043.15,273.47,0.11037391308905606,0.8399746183343193,7747028.368219407,4610506.2834517965,69797513.95347695,17856843.096886814,16658901.828691076,60098.879000464316,90278101.89393626,0.3908120384426119,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,0.62,1334.33,301.9,0.494564472142157,0.9733595313085477,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,1.0,1340.47,285.62,0.5528031219836734,0.9935678305721414,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,0.8,1352.65,263.6,0.5398327145639298,0.9828819803640111,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,0.9,1345.07,313.23,0.5370044151868234,0.9853152831605922,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,0.52,1343.97,278.06,0.47240161146878334,0.93738429674304,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1354.12,24810008.56,2.84,277.51,176.97,0.76,1349.03,295.76,0.5244990665162463,0.9801936171985536,7046586.10815706,3377909.4976763576,49390878.26359175,7120641.4692769535,6988467.76641574,51355.86948352952,63263245.79345376,0.5576977372152139,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,0.58,1147.84,265.58,0.28105568627760225,0.8890383206530447,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,0.81,1165.77,292.78,0.4240802091508067,0.9985581089536225,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,0.92,1156.46,290.22,0.4433778325613517,0.9915694394692743,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,1.02,1150.62,312.11,0.4488762500132452,0.9961101534197933,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,0.65,1159.6,302.68,0.3415361906030947,0.9452396277617698,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1165.92,24995231.06,3.15,338.69,184.54,0.77,1153.69,273.83,0.4042683726771039,0.9737169564619682,7831365.628286772,3499001.923736931,60858176.24731717,13157928.816745287,12418478.402672825,45875.94309010099,76451916.60698766,0.46148966034782607,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.68,1423.8,311.75,0.49941278574757736,0.9122054682812124,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.53,1433.27,267.57,0.45518522070298506,0.8801749792556156,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.81,1436.51,279.67,0.5430155937390115,0.9498981956723147,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.73,1425.34,287.99,0.522080908421626,0.9227532854573067,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.95,1428.28,292.87,0.5568061905714976,0.9823240078566703,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1437.29,24336437.79,3.19,343.34,167.83,0.99,1419.97,308.95,0.5517877320762932,0.9848486937594451,7744131.358636808,2139071.4821693534,52545785.268803775,8945634.733792111,8318381.507112608,27112.458899685273,61975108.928035505,0.5692893427402875,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,1.01,1185.69,285.14,0.43587597426256924,1.0110295133976779,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,0.57,1201.66,305.85,0.2956223439396655,0.9331884123572202,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,0.94,1203.22,267.55,0.43614021098962164,1.010849075718732,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,0.65,1192.54,298.41,0.34120063218065744,0.9724255325784296,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,0.83,1189.82,311.63,0.4000094848346212,0.9860291874786073,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1205.22,24782484.39,3.98,296.7,136.94,0.75,1197.52,277.11,0.39164515724162885,0.9764203549889061,7718210.183491802,2679190.710533428,69561090.9729844,17764746.36896215,16514575.576123193,28377.13786725802,79888967.36210568,0.4416350616722894,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,0.66,1450.99,308.46,0.5001053489932746,0.8892510072886072,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,0.8,1456.76,264.11,0.549853016731417,0.9516715859140584,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,0.54,1446.1,291.03,0.45590574680544477,0.8287911736143513,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,0.77,1443.13,278.46,0.5372282865723121,0.9313323049681269,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,0.89,1449.96,316.0,0.5515711162480705,0.9727660433726142,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1457.55,24324444.4,3.9,321.54,77.83,1.03,1440.87,289.83,0.5724774350251075,0.9937245963710944,7456996.663239107,1568707.4463849538,55025575.91737951,10255652.590650555,9488154.298829911,16816.135130303188,61129928.24067301,0.5771603213567034,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.98,1078.05,276.96,0.38835227749266293,1.0080168167805275,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.96,1074.65,312.68,0.3764394823902993,1.010315130075707,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.57,1093.21,304.61,0.18226681313109386,0.8941129760730069,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.66,1085.25,298.9,0.26058798116861,0.940586324527655,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.8,1082.32,270.63,0.3421059961055699,0.9784123129600804,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1094.46,24093539.68,3.5,315.72,162.34,0.75,1090.11,282.69,0.3280103964461966,0.9747621596507435,7816828.564995327,3640369.5106941834,73113423.42274565,19711405.69066058,18120248.704186007,42249.65039057256,88421407.45983377,0.39901840562678353,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.72,1040.59,266.37,0.2926545102676239,0.9780793266603693,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.65,1043.65,293.31,0.2487168531432383,0.9531015945198851,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.78,1046.31,315.98,0.31809346743200717,0.9838425041757378,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.99,1052.76,301.24,0.3711282299808697,1.0003058584417923,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.94,1037.77,284.3,0.363080015698867,1.0127977976840739,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1056.29,24490617.89,3.83,274.98,114.23,0.53,1054.19,276.45,0.14232171659262505,0.8858773275751384,7073741.258352137,3559557.272253419,78570971.35948439,22469919.64767878,20819282.68390656,38728.540559312736,92688731.4462553,0.3806478789534071,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,0.63,1211.02,297.07,0.3901767344982775,0.969250129588845,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,1.02,1212.48,263.67,0.47313658184621443,0.9993752647550748,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,0.95,1224.06,274.92,0.471921972910539,0.9991653763637106,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,0.8,1227.34,314.63,0.4505223469348284,1.0167280088083883,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,0.53,1217.99,308.89,0.33612912999945915,0.9420280905448304,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1228.84,24148626.86,3.63,269.79,112.06,0.75,1218.84,287.16,0.4432171272626854,1.007184313720647,8442588.865034131,2535597.2382096103,63481792.489657834,14695789.97851702,13504233.483241765,28531.852433368756,73855750.9526982,0.47771187176061186,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.84,1128.33,287.42,0.4295237543576398,1.0004283798717262,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.56,1114.33,309.37,0.25107781880010777,0.8799535388813593,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.96,1123.09,307.5,0.44122109536830306,0.9995356818057449,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.76,1120.21,299.27,0.3904916900128623,0.9718828280523255,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.67,1130.81,265.05,0.36587283196434595,0.9625423292493328,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1132.91,24500859.34,3.0,324.92,177.48,0.93,1118.71,279.54,0.4429465730938291,1.003567754935264,7890954.447935208,3880705.8268081723,59743743.06246395,12560348.455670621,11901625.578894269,53350.62455554388,76941963.16084594,0.4585504135648721,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,0.67,1088.48,284.71,0.3196111485780258,0.9766128223908012,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,0.78,1084.06,316.15,0.34370392824691065,0.9776135451146021,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,0.92,1092.28,266.68,0.38535203051921907,1.0045784524722208,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,0.53,1097.0,274.81,0.2377478927168283,0.9254221059080101,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,1.04,1079.65,298.43,0.38618918934474694,1.00653433057644,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1099.04,24583092.88,3.48,265.6,180.84,0.76,1095.2,302.1,0.34667018366217617,0.9792866428716884,7579085.742091939,3751324.002137923,72873112.18310235,19512648.101786084,18078695.05341722,43990.40979277179,88819330.81803624,0.39723074586297713,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.79,1107.7,311.82,0.34575257042404484,0.9819063305011504,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.57,1124.7,276.39,0.22192335518432255,0.9047240018644876,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.62,1109.8,297.33,0.24540701085156488,0.9239992845837272,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.94,1115.89,308.38,0.39101857181724853,0.9956615011319693,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.97,1122.64,268.66,0.40664152896356937,0.9955056967279005,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1126.21,24053423.3,3.6,313.46,153.96,0.71,1117.26,286.55,0.32472480135104076,0.9641098868343829,7958200.287025411,3311889.870315606,71706463.63386253,19000474.164524276,17424220.44143919,37518.25988472909,85338646.92004536,0.41343248693590023,
30000000.0,1119.85,24537354.52,3.44,333.15,179.88,0.82,1118.87,278.41,0.3702683180056593,0.9874751023684791,7886788.012023636,3602276.2387859984,70445513.05126563,18253890.623436723,16909853.399929848,42566.90549849043,85810213.81344195,0.4111604838161149,
30000000.0,1119.85,24537354.52,3.44,333.15,179.88,0.99,1100.81,297.12,0.39342209985552357,1.004934058840854,7886788.012023636,3602276.2387859984,70445513.05126563,18253890.623436723,16909853.399929848,42566.90549849043,85810213.81344195,0.4111604838161149,
30000000.0,1119.85,24537354.52,3.44,333.15,179.88,0.55,1109.19,301.68,0.15291720846582235,0.8590223052883084,7886788.012023636,3602276.2387859984,70445513.05126563,18253890.623436723,16909853.399929848,42566.90549849043,85810213.81344195,0.4111604838161149,
