P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
20000000,1086.07,23273998.54,3.37,25.98,118.14,0.66,1085.19,263.31,1.0107436322,3117681.4483486,1177475.67280689,975053.65740167,21742.6318412739,42825337.7240403,9925783.05394218,9378375.31816538,52904736.2269247,18323906.5560007,0.444594965
20000000,1086.07,23273998.54,3.37,25.98,118.14,0.98,1083.59,304.99,1.0011678215,3117681.4483486,1177475.67280689,975053.65740167,21742.6318412739,42825337.7240403,9925783.05394218,9378375.31816538,52904736.2269247,18323906.5560007,0.444594965
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.63,1265.57,304.95,0.9293057188,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.81,1255.83,287.93,0.9585253929,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.69,1264.18,257.27,0.9437221429,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.59,1257.17,322.7,0.914221994,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.93,1267.78,260.66,0.9860417296,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.73,1261.35,282.94,0.9499203979,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.85,1261.4,272.88,0.9684593319,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.89,1270.78,271.35,0.9838239742,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.99,1267.25,298.58,0.9920725525,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.49,1257.95,311.96,0.8970335596,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,1.03,1262.86,276.46,0.9912440372,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.57,1254.15,267.22,0.9084203402,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,1.03,1275,253.47,1.0033283991,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.64,1271.12,314.15,0.9362095433,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.87,1264.66,309.25,0.9746387172,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.94,1272.98,319.63,0.9925428137,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.53,1268.97,294.03,0.9055887259,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.47,1260.22,284.16,0.8984266438,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.7,1272.09,299.97,0.9517911763,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1274.02,20188848.51,3.42,28.7,194.7,0.78,1258.62,261.93,0.9563205764,3504904.79448304,831994.735767522,1174968.85360957,14577.1495240315,39203964.7005267,8217259.24942055,7465526.09917342,45918130.5975219,18055775.8409127,0.5122416581
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.68,1224.16,281.26,0.9576552256,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.45,1218.88,303.74,0.9466166095,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.74,1223.63,316.71,0.9671717587,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.59,1233.66,254.66,0.949950752,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.79,1225.36,273.26,0.9748170003,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.87,1226.64,289.67,0.9833766821,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.66,1237.41,284.23,0.9639168895,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.63,1221.02,258.35,0.9500990282,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.89,1227.77,264.3,0.9859125107,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,1.03,1217.16,312.25,0.9873158215,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,1.05,1228.16,298.64,0.9964218621,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.53,1231.11,272.48,0.9397813522,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.97,1229.82,319.25,0.993268877,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.79,1236.06,308.24,0.9822516264,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.84,1222.7,323.5,0.9780790707,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.71,1235.22,300.79,0.9711760552,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.56,1231.97,294.78,0.9453321544,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.96,1232.85,250.99,0.9948443258,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.49,1220.63,265.9,0.9378020144,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1236.57,20990857.88,2.73,28.27,159.65,0.93,1218.14,277.96,0.982011286,3966154.95758693,989466.125643143,1105722.88608634,22863.5428626704,35125381.3600566,6009992.05249673,5594209.95562719,44387033.3973514,16900113.954026,0.5299110473
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.81,1242.8,313.91,0.9771190182,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.54,1237.27,252.35,0.9426720786,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.48,1245.18,275.85,0.9372590886,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,1,1234.55,296.76,0.9839469729,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.69,1241.73,261.56,0.9653288418,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.82,1246.83,258.79,0.9807762648,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.64,1236.11,323.74,0.9556682933,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.74,1235.93,292.04,0.9673463651,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.71,1254.09,286.63,0.974347796,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,1.05,1246.35,319.36,0.9959936475,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.91,1247.67,272.03,0.9894708597,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.76,1250.49,283.13,0.9773444585,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.57,1251.8,299.06,0.9511135158,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.88,1248.83,309.81,0.9881426424,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.49,1252.53,276.79,0.9406583054,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.9,1253.27,289.1,0.993344912,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.6,1238.99,304.02,0.9500299459,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.97,1243.52,267.93,0.9898599796,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.61,1240.74,312.29,0.9530756107,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1253.95,22144696.2,3.97,18.43,172.09,0.99,1239.64,255.64,0.9877266498,3006520.20637433,863339.682514627,1169276.12650256,13529.789492805,42092246.5867324,9565790.92272748,9005276.31207224,48513622.3875469,18267174.0231747,0.4848365922
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.9,1022.67,253.56,0.9949013012,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.96,1024.97,319.04,1.0000527034,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.45,1029.95,298.01,0.9657452352,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.56,1021.55,299.4,0.9604574693,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.92,1018.41,282.46,0.9933019954,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.5,1017.22,267.82,0.964055049,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.62,1031.3,285.42,0.9706367489,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.58,1026.09,258.46,0.9644191542,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.67,1023.63,307.16,0.9724052594,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,1.04,1026.64,288.46,1.0041303755,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.7,1032.1,311.38,0.9832149688,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.53,1019.28,323.86,0.9610408429,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.64,1015.37,270.4,0.96699344,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.84,1035.14,274.3,0.9993692187,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,1.01,1016.62,257.27,0.9962246775,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,1,1020.58,316.11,0.9984380159,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.87,1029.23,303.46,0.9972017959,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.76,1027.96,264.76,0.987563636,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.8,1034.02,294.64,0.9952420909,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1034.69,20010457.58,3.17,21.73,141.61,0.74,1032.56,279.79,0.9885507177,3394569.00102771,1271891.3120736,1533472.19080901,23889.4366420093,45123590.0463858,11346292.6547212,10256118.0397319,55914451.3773491,19788611.296386,0.4206636884
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.6,1215.54,266.17,0.9604553452,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.63,1210.36,306.62,0.9674836181,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.57,1214.79,286.2,0.9511232778,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.93,1213.71,281.22,0.9907184556,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,1.06,1216.17,320.94,1.000364881,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.89,1206.12,310.39,0.9882974035,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.68,1211.38,274.63,0.9886130858,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.81,1222.69,302.75,0.9897093004,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.78,1221.92,317.19,0.992080769,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.48,1226.37,257.84,0.9199756207,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.66,1212.65,294.74,0.9820747427,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.52,1218.17,277.19,0.9491239012,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.74,1217.56,295.41,1.003031125,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.47,1220.2,301.87,0.905604958,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.71,1223.41,256.13,1.0131840518,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.96,1219.58,271.56,0.9953155249,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.85,1209.37,324.18,0.989736625,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.98,1224.5,251.73,0.9982916547,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,0.87,1208.27,264.08,0.9889025134,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
20000000,1225.48,21138268.4,3.1,17.35,259.17,1.03,1206.84,287.76,0.995885566,3780284.78125061,1059861.75128248,1094724.29465418,20721.4865383973,39995929.3720679,8584251.92932427,7890498.09081088,49285493.881286,19805849.1852651,0.4772434544
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.67,1235.08,290.65,0.9800192757,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.51,1239.54,310.09,0.9307474497,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.7,1233.32,250.81,0.9764817636,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.94,1238.39,260.67,0.9894636228,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.75,1237.53,296.3,0.9726751734,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.96,1234.72,302.95,0.9896619641,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.8,1243.15,322.91,0.9789951709,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,1.04,1227.23,256.09,0.9938258251,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
40000000,1243.27,22707266.48,2.98,23.67,238.45,0.78,1241.73,264.95,0.9768271845,7291733.86438767,2054937.1063703,2104157.4821021,43879.3904902675,73729847.7652696,13684255.8021514,13003233.2592529,92532587.4539835,29355289.3696868,0.508386937
