P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.58,1084.39,315.13,0.3779960438,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.48,1085.75,262.47,0.3473314129,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.64,1081.05,279.57,0.3987222564,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.93,1086.84,294.17,0.4308610192,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.61,1092.93,282.33,0.3990206989,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.46,1097.28,275.94,0.3444749575,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.57,1078.8,311.45,0.3720169538,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,1,1076.36,265.33,0.4316245308,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,1.05,1090.08,257.43,0.4351024986,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.69,1085.11,318.03,0.4030736212,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.98,1082.69,324.38,0.4252024376,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.94,1088.82,301.73,0.4256745902,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.86,1095.83,269.96,0.4325072897,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.71,1081.68,298.66,0.4043998654,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.81,1089.52,284.4,0.4289770012,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.52,1091.62,307.6,0.3634167683,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1096.3,24927054.88,3.73,22.78,175.95,0.73,1093.72,257.98,0.4220582995,10938024.3818386,4613277.02260776,6219474.09450676,78394.647439303,178523684.449163,42920741.6813857,41518225.3600465,216039998.350952,54106327.457021,0.4354967512
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.9,1226.99,298.69,0.5059495144,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.53,1208.79,291.8,0.4403986447,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.5,1218.72,313.63,0.4238301738,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,1.04,1219.07,280.78,0.5198211881,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.47,1224,291.23,0.4189304387,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.84,1227.83,270.13,0.5109908942,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.85,1210.05,277.01,0.5065378476,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.73,1221.06,275.12,0.4999178327,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.95,1220.31,260.95,0.5158382157,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.78,1212.77,264.43,0.5020812469,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,1,1224.59,319.03,0.5106991901,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.7,1210.94,315.57,0.4860649447,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.81,1214.03,307.43,0.4954174877,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.63,1216.82,267.82,0.4807514086,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.59,1208.07,321.78,0.4545239562,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.57,1211.54,251.99,0.4585106488,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.99,1215.05,299.49,0.5074862863,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.66,1215.94,304.5,0.479652523,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.93,1226.07,285.53,0.5162314475,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1227.29,24083975.85,2.83,27.56,233.56,0.68,1222.9,256.31,0.4952299818,13588157.4597916,4673183.11282448,3795363.35605174,118822.870274169,137443624.980666,21598767.8184493,21760139.7544857,180833281.238885,46301413.6119108,0.5202843014
80000000,1047.68,20316094.05,3.65,20.89,125.21,1.03,1046.92,304.54,0.3903159929,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.98,1042.98,291,0.3956862042,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.68,1031.44,296,0.3739308511,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.88,1041.65,263.72,0.395069044,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.6,1035.31,291.56,0.3688329701,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.83,1033.63,318.04,0.3820310793,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,1.02,1032,253.52,0.3949339756,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.73,1034.65,286.16,0.382882547,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.7,1039.32,312.5,0.3765146879,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.53,1028.11,315.11,0.3463657384,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.77,1045.85,302.31,0.3860361997,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.63,1044.15,257.97,0.3789692422,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.96,1029.73,323.85,0.3857644072,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.92,1041.14,280.32,0.3953726342,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.49,1038.23,269.3,0.3504977098,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.66,1030.59,273.66,0.3740564979,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.81,1037.51,307.12,0.3833427659,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.55,1036.54,279.28,0.3620706691,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.88,1044.95,268.34,0.3955215724,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1047.68,20316094.05,3.65,20.89,125.21,0.47,1047.77,255.13,0.3512618924,11334615.0095873,5097047.39839453,5157168.58594995,84349.0170621502,197903538.850216,54208134.565757,49610686.8767283,237106557.766985,59581869.9769315,0.3968035228
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.92,1188.34,318.28,0.4493451853,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.69,1190.27,275.43,0.4363651501,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.5,1196.8,307.65,0.3629956146,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.7,1186.79,260.24,0.4365173769,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.98,1183.62,262.79,0.4588022912,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,1.03,1198.31,303.9,0.4591047419,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.91,1182.12,252.35,0.4547080661,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.81,1199.09,316.22,0.4455408296,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.45,1193.24,312.72,0.3239049137,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.95,1182.4,286.95,0.4567325586,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,1.02,1192.2,266.09,0.4642046277,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.59,1194.38,322.27,0.4052207577,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.65,1190.92,292.86,0.429548887,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.52,1189.38,301.56,0.3688031296,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.75,1197.69,269.91,0.4468462369,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.77,1200.23,257.53,0.4500861318,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.62,1186.05,278.52,0.4186912973,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.54,1180.4,287.86,0.3808026351,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.83,1184.58,296.16,0.4465649489,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1200.12,25043564.98,3.89,29.59,214.09,0.85,1195.46,283.17,0.4554320442,11593154.5503973,3942360.4928063,6170102.12930546,64520.9835249698,170618459.962674,38934252.7959257,37599489.7590177,201769581.309513,52144715.6918179,0.4662978274
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.66,1197.43,292.25,0.3934247842,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.95,1203.06,309.64,0.4366150778,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,1.03,1214.94,317.39,0.44781448,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.56,1196.86,280.96,0.3452308609,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.47,1199.86,271.59,0.2715280704,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.92,1208.4,279.18,0.4439216179,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,1.04,1200.51,317.65,0.4420135094,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.52,1211.63,276.12,0.3304839992,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.49,1198.37,302.86,0.2824644808,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.61,1205.26,288.58,0.3787100472,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.74,1201.51,324.5,0.4100850338,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.71,1212.09,300.95,0.4090379716,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.77,1213.61,259.08,0.4275814378,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.67,1209.4,250.5,0.406764263,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.58,1216.09,255.46,0.3721745953,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.99,1209.96,313.5,0.4424414989,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.87,1204.58,284.88,0.4369655185,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.81,1216.21,268.89,0.4344113443,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.9,1206.68,295.57,0.4385302296,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1216.19,20881246.79,3.67,22.49,246.82,0.84,1206.94,262.23,0.4343516802,13233089.2674537,4058288.34455813,5186928.33154021,67170.6581658155,176061132.521669,42678365.8613932,39298049.2525449,207433834.304845,55601800.8700479,0.4535649535
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.55,1255.89,259.56,0.4246920309,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.91,1265.52,291.59,0.496918944,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.77,1248.56,265.86,0.472368984,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.99,1260.47,310.94,0.4930528337,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.87,1263.41,315.73,0.4835215857,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.68,1253.68,278,0.4580382171,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.8,1252.63,320.54,0.470054229,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.66,1254.35,263.03,0.454027086,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.48,1249.5,270.54,0.381349813,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.88,1260.6,284.71,0.4920090724,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.95,1247.19,306.27,0.4833082746,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.59,1259.18,301.31,0.4290163353,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.62,1258.1,274.42,0.4458111907,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.7,1266.01,252.53,0.4680462807,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
80000000,1266.94,22053443.14,3.57,20.95,229.35,0.51,1256.91,323.99,0.396807943,13175444.1527955,3429331.40024055,7251995.94051624,58811.1657665926,158639726.136811,33405154.2551534,31149854.4739272,186263064.64293,49732901.1811023,0.5051174133
