country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units 
Indonesia,Solcast https://solcast.com,N/A,7.0,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree 
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith 
2010,5,28,9,0,27.6,-49,1.5,23.2,215.0,531.0,390.0,600.0,5.46,77.0,0.0,981.5,94,3.7,44
2010,5,28,10,0,27.9,-34,0.0,23.2,213.0,649.0,538.0,743.0,5.48,75.6,0.0,981.3,88,3.9,34
2010,5,28,11,0,27.9,-9,0.0,23.4,212.0,689.0,606.0,808.0,5.48,76.7,0.0,980.7,82,3.9,29
2010,5,28,12,0,27.8,19,0.0,23.6,194.0,723.0,626.0,810.0,5.49,78.2,0.0,980.1,75,3.9,30
2010,5,28,13,0,27.6,40,1.7,23.8,181.0,700.0,559.0,731.0,5.49,79.5,0.0,979.6,73,3.7,37
2010,5,28,14,0,27.5,53,22.8,23.8,259.0,304.0,219.0,479.0,5.48,80.6,0.0,979.3,73,3.4,48
2010,5,28,15,0,27.3,61,34.8,23.9,222.0,107.0,54.0,279.0,5.48,81.6,0.0,979.0,73,3.1,61
2010,5,28,16,0,27.2,66,47.9,23.9,103.0,41.0,15.0,120.0,5.52,82.2,0.0,979.2,78,2.8,74
2010,5,28,17,0,27.3,68,42.6,24.0,24.0,8.0,2.0,25.0,5.59,82.4,0.0,979.7,86,2.5,88
2010,5,28,18,0,27.4,69,56.3,24.1,2.0,1.0,0.0,2.0,5.67,82.6,0.0,980.2,97,2.4,102
2010,5,28,19,0,26.9,69,37.5,24.0,0.0,0.0,0.0,0.0,5.71,84.0,0.0,980.7,105,2.3,116
2010,5,28,20,0,26.2,67,42.1,23.7,0.0,0.0,0.0,0.0,5.72,86.3,0.0,981.2,112,2.2,130
2010,5,28,21,0,25.4,62,47.5,23.4,0.0,0.0,0.0,0.0,5.72,88.8,0.0,981.7,118,2.2,143
2010,5,28,22,0,24.9,48,48.4,23.2,0.0,0.0,0.0,0.0,5.71,90.2,0.0,981.7,122,2.2,155
2010,5,28,23,0,24.7,13,48.7,23.1,0.0,0.0,0.0,0.0,5.68,90.7,0.0,981.4,126,2.1,163
2010,5,29,0,0,24.6,-29,42.5,23.0,0.0,0.0,0.0,0.0,5.65,91.0,0.0,981.1,129,2.1,161
2010,5,29,1,0,24.4,-54,46.2,22.9,0.0,0.0,0.0,0.0,5.61,91.2,0.0,980.7,128,2.1,151
2010,5,29,2,0,24.3,-64,48.9,22.8,0.0,0.0,0.0,0.0,5.55,91.4,0.0,980.2,125,2.1,138
2010,5,29,3,0,24.1,-68,45.8,22.7,0.0,0.0,0.0,0.0,5.49,91.5,0.0,979.8,121,2.1,125
2010,5,29,4,0,24.3,-69,39.5,22.8,0.0,0.0,0.0,0.0,5.44,91.5,0.0,979.8,116,2.3,111
2010,5,29,5,0,24.6,-69,11.9,23.1,2.0,1.0,0.0,2.0,5.4,91.5,0.0,980.0,111,2.6,97
2010,5,29,6,0,24.9,-67,15.6,23.4,46.0,35.0,8.0,55.0,5.37,91.4,0.0,980.4,108,3.0,83
2010,5,29,7,0,25.6,-64,13.3,23.5,138.0,181.0,75.0,215.0,5.35,88.1,0.0,980.6,103,3.1,69
2010,5,29,8,0,26.5,-59,2.9,23.3,179.0,443.0,259.0,435.0,5.34,82.8,0.0,980.8,98,3.2,56
2010,5,29,9,0,27.4,-49,0.4,23.2,199.0,590.0,424.0,619.0,5.34,77.6,0.0,980.9,93,3.2,44
2010,5,29,10,0,27.9,-33,9.2,23.1,302.0,461.0,376.0,675.0,5.37,75.2,0.0,980.8,87,3.1,34
2010,5,29,11,0,28.1,-9,13.9,23.1,356.0,390.0,342.0,698.0,5.42,74.5,0.0,980.3,82,3.0,29
2010,5,29,12,0,28.2,19,14.1,23.2,347.0,399.0,345.0,691.0,5.47,74.2,0.0,979.9,75,2.9,30
2010,5,29,13,0,28.0,40,9.4,23.3,272.0,497.0,391.0,659.0,5.52,75.6,0.0,979.5,72,2.6,37
2010,5,29,14,0,27.6,53,4.9,23.5,191.0,568.0,376.0,563.0,5.56,78.3,0.0,979.2,71,2.3,48
2010,5,29,15,0,27.1,61,12.5,23.7,173.0,356.0,188.0,359.0,5.61,81.3,0.0,979.0,71,2.0,61
2010,5,29,16,0,26.9,65,18.7,23.8,109.0,174.0,54.0,164.0,5.67,83.1,0.0,979.1,79,1.8,74
2010,5,29,17,0,26.9,68,61.4,24.0,26.0,42.0,9.0,35.0,5.74,84.1,0.0,979.5,93,1.7,88
2010,5,29,18,0,27.0,69,75.2,24.2,1.0,0.0,0.0,1.0,5.81,84.8,0.0,979.9,108,1.9,102
2010,5,29,19,0,26.6,69,57.5,24.1,0.0,0.0,0.0,0.0,5.84,86.1,0.0,980.4,116,2.0,116
2010,5,29,20,0,26.1,67,43.2,23.9,0.0,0.0,0.0,0.0,5.83,87.7,0.0,980.9,120,2.0,130
2010,5,29,21,0,25.5,61,46.3,23.6,0.0,0.0,0.0,0.0,5.81,89.3,0.0,981.4,124,2.1,143
2010,5,29,22,0,25.0,47,49.0,23.4,0.0,0.0,0.0,0.0,5.77,90.4,0.0,981.5,125,2.1,155
2010,5,29,23,0,24.8,13,48.8,23.2,0.0,0.0,0.0,0.0,5.73,90.9,0.0,981.2,124,2.1,163
2010,5,30,0,0,24.6,-29,49.0,23.1,0.0,0.0,0.0,0.0,5.68,91.4,0.0,981.0,123,2.1,161
2010,5,30,1,0,24.3,-54,55.5,22.9,0.0,0.0,0.0,0.0,5.63,91.9,0.0,980.6,122,2.1,151
2010,5,30,2,0,24.1,-64,60.7,22.8,0.0,0.0,0.0,0.0,5.58,92.3,0.0,980.1,120,2.1,138
2010,5,30,3,0,23.9,-68,54.4,22.6,0.0,0.0,0.0,0.0,5.52,92.7,0.0,979.6,118,2.0,125
2010,5,30,4,0,24.0,-69,43.6,22.7,0.0,0.0,0.0,0.0,5.48,92.5,0.0,979.5,114,2.1,111
2010,5,30,5,0,24.3,-69,44.6,22.9,2.0,3.0,1.0,3.0,5.45,91.9,0.0,979.7,109,2.4,97
2010,5,30,6,0,24.6,-67,13.9,23.1,51.0,89.0,19.0,70.0,5.42,91.1,0.0,980.0,105,2.6,83
2010,5,30,7,0,25.3,-64,0.0,23.2,124.0,302.0,120.0,244.0,5.4,88.0,0.0,980.3,98,2.8,69
2010,5,30,8,0,26.2,-58,0.0,23.2,169.0,497.0,283.0,448.0,5.39,83.4,0.0,980.6,88,3.0,56
2010,5,30,9,0,27.1,-49,0.4,23.1,193.0,610.0,439.0,625.0,5.39,78.9,0.0,980.9,80,3.2,44
2010,5,30,10,0,27.5,-33,10.5,23.2,304.0,456.0,370.0,672.0,5.39,77.2,0.0,980.7,73,3.3,34
2010,5,30,11,0,27.5,-9,28.0,23.3,413.0,197.0,170.0,587.0,5.4,77.5,0.0,980.2,67,3.3,29
2010,5,30,12,0,27.5,19,22.9,23.4,391.0,273.0,234.0,628.0,5.41,78.2,0.0,979.6,62,3.3,30
2010,5,30,13,0,27.3,40,14.4,23.4,307.0,419.0,330.0,635.0,5.39,79.2,0.0,979.2,61,3.1,38
2010,5,30,14,0,27.0,53,13.2,23.3,243.0,432.0,287.0,529.0,5.35,80.6,0.0,978.9,64,2.7,48
2010,5,30,15,0,26.6,61,13.2,23.3,180.0,387.0,189.0,368.0,5.31,82.0,0.0,978.6,68,2.3,61
2010,5,30,16,0,26.6,65,5.9,23.4,90.0,426.0,115.0,204.0,5.28,82.3,0.0,978.7,74,2.2,74
2010,5,30,17,0,26.9,68,48.0,23.5,20.0,135.0,29.0,49.0,5.25,81.7,0.0,979.0,79,2.3,88
2010,5,30,18,0,27.1,69,81.2,23.6,1.0,0.0,0.0,1.0,5.22,81.2,0.0,979.4,83,2.4,102
2010,5,30,19,0,26.8,69,72.5,23.6,0.0,0.0,0.0,0.0,5.19,82.5,0.0,979.9,87,2.4,116
2010,5,30,20,0,26.1,67,54.2,23.5,0.0,0.0,0.0,0.0,5.16,85.4,0.0,980.5,92,2.3,129
2010,5,30,21,0,25.4,61,61.2,23.4,0.0,0.0,0.0,0.0,5.13,88.6,0.0,981.1,98,2.2,143
2010,5,30,22,0,25.0,47,53.9,23.3,0.0,0.0,0.0,0.0,5.09,90.3,0.0,981.2,102,2.1,155
2010,5,30,23,0,24.8,13,48.5,23.2,0.0,0.0,0.0,0.0,5.04,90.7,0.0,980.9,106,2.2,163
2010,5,31,0,0,24.6,-29,48.3,23.0,0.0,0.0,0.0,0.0,4.99,90.9,0.0,980.5,109,2.2,161
2010,5,31,1,0,24.5,-53,48.3,22.9,0.0,0.0,0.0,0.0,4.97,91.1,0.0,980.1,112,2.3,151
2010,5,31,2,0,24.4,-64,48.1,22.8,0.0,0.0,0.0,0.0,4.97,91.3,0.0,979.7,115,2.3,138
2010,5,31,3,0,24.3,-68,48.4,22.8,0.0,0.0,0.0,0.0,4.97,91.4,0.0,979.3,117,2.4,125
2010,5,31,4,0,24.4,-69,56.6,22.9,0.0,0.0,0.0,0.0,5.02,91.5,0.0,979.2,117,2.6,111
2010,5,31,5,0,24.7,-69,58.4,23.2,1.0,0.0,0.0,1.0,5.09,91.4,0.0,979.4,115,2.9,97
2010,5,31,6,0,25.1,-67,59.8,23.5,25.0,4.0,1.0,26.0,5.17,91.2,0.0,979.7,113,3.2,83
2010,5,31,7,0,25.8,-64,64.0,23.6,80.0,7.0,3.0,85.0,5.22,87.9,0.0,979.9,109,3.3,69
2010,5,31,8,0,26.8,-58,43.8,23.6,216.0,68.0,44.0,262.0,5.24,82.5,0.0,980.0,103,3.4,56
2010,5,31,9,0,27.9,-49,10.6,23.5,215.0,485.0,364.0,575.0,5.26,77.3,0.0,980.1,96,3.4,44
2010,5,31,10,0,28.4,-33,6.2,23.5,262.0,554.0,454.0,710.0,5.3,74.7,0.0,979.8,89,3.4,35
2010,5,31,11,0,28.6,-9,4.2,23.4,241.0,634.0,556.0,788.0,5.34,73.7,0.0,979.3,81,3.4,29
2010,5,31,12,0,28.6,19,9.1,23.3,284.0,537.0,464.0,744.0,5.39,73.1,0.0,978.7,73,3.5,30
2010,5,31,13,0,28.3,40,3.6,23.4,204.0,662.0,517.0,714.0,5.42,74.9,0.0,978.4,72,3.3,38
2010,5,31,14,0,27.7,53,0.5,23.7,142.0,705.0,469.0,604.0,5.44,78.5,0.0,978.3,76,3.1,48
2010,5,31,15,0,27.1,60,11.5,23.9,161.0,414.0,217.0,376.0,5.46,82.7,0.0,978.1,83,2.8,61
2010,5,31,16,0,26.8,65,11.2,24.1,104.0,280.0,80.0,184.0,5.44,84.9,0.0,978.4,89,2.6,74
2010,5,31,17,0,26.8,68,40.9,24.2,26.0,82.0,17.0,43.0,5.38,85.6,0.0,978.9,95,2.4,88
2010,5,31,18,0,26.8,69,53.9,24.3,1.0,0.0,0.0,1.0,5.32,86.1,0.0,979.4,102,2.2,102
2010,5,31,19,0,26.5,69,50.6,24.2,0.0,0.0,0.0,0.0,5.27,87.3,0.0,980.0,104,2.1,116
2010,5,31,20,0,25.9,66,56.0,23.9,0.0,0.0,0.0,0.0,5.23,89.0,0.0,980.6,102,1.9,129
2010,5,31,21,0,25.2,61,64.9,23.6,0.0,0.0,0.0,0.0,5.19,90.8,0.0,981.3,99,1.7,143
2010,5,31,22,0,24.7,47,45.7,23.3,0.0,0.0,0.0,0.0,5.14,92.1,0.0,981.5,101,1.6,155
2010,5,31,23,0,24.3,13,57.2,23.2,0.0,0.0,0.0,0.0,5.09,93.2,0.0,981.3,108,1.6,162
2018,6,1,0,0,24.3,-30,0.0,21.1,0.0,0.0,0.0,0.0,4.07,82.3,0.0,980.9,193,1.4,161
2018,6,1,1,0,23.9,-54,0.0,21.0,0.0,0.0,0.0,0.0,4.03,84.0,0.0,980.7,181,1.4,151
2018,6,1,2,0,23.5,-64,0.0,20.9,0.0,0.0,0.0,0.0,3.99,85.3,0.0,980.4,175,1.5,138
2018,6,1,3,0,23.1,-68,0.0,20.8,0.0,0.0,0.0,0.0,3.95,86.6,0.0,980.1,169,1.6,125
2018,6,1,4,0,23.1,-69,0.0,20.8,0.0,0.0,0.0,0.0,3.87,86.7,0.0,980.0,169,1.5,111
2018,6,1,5,0,23.5,-69,0.0,21.0,1.0,2.0,0.0,1.0,3.76,85.6,0.0,980.3,175,1.4,97
2018,6,1,6,0,23.9,-67,2.8,21.1,43.0,66.0,13.0,57.0,3.65,84.6,0.0,980.6,182,1.3,83
2018,6,1,7,0,24.7,-64,0.0,21.2,127.0,310.0,113.0,241.0,3.59,81.0,0.0,980.8,190,1.3,69
2018,6,1,8,0,25.8,-58,0.0,21.2,169.0,508.0,284.0,449.0,3.59,75.4,0.0,980.8,199,1.4,56
2018,6,1,9,0,27.0,-49,0.0,21.1,184.0,637.0,457.0,635.0,3.59,70.2,0.0,980.9,207,1.5,44
2018,6,1,10,0,27.9,-34,0.0,20.9,195.0,696.0,576.0,762.0,3.6,66.0,0.0,980.7,215,1.6,34
2018,6,1,11,0,28.4,-9,0.0,20.6,201.0,715.0,627.0,818.0,3.64,62.7,0.0,980.2,222,1.8,29
2018,6,1,12,0,29.0,19,0.0,20.3,191.0,728.0,631.0,812.0,3.68,59.5,0.0,979.8,227,2.0,30
2018,6,1,13,0,29.3,40,0.0,20.1,174.0,719.0,571.0,736.0,3.7,57.9,0.0,979.3,228,2.0,37
2018,6,1,14,0,29.2,53,0.0,20.0,153.0,671.0,447.0,593.0,3.7,57.6,0.0,978.8,226,1.9,48
2018,6,1,15,0,29.1,61,0.0,19.9,128.0,572.0,281.0,404.0,3.7,57.4,0.0,978.3,224,1.7,61
2018,6,1,16,0,28.9,65,4.4,20.1,89.0,338.0,101.0,190.0,3.72,58.9,0.0,978.3,231,1.6,74
2018,6,1,17,0,28.5,68,7.1,20.6,21.0,41.0,7.0,28.0,3.76,62.1,0.0,978.7,246,1.7,88
2018,6,1,18,0,28.1,69,0.0,21.1,0.0,0.0,0.0,0.0,3.8,65.5,0.0,979.2,260,1.9,102
2018,6,1,19,0,27.4,69,0.0,21.3,0.0,0.0,0.0,0.0,3.84,69.4,0.0,979.7,257,1.8,116
2018,6,1,20,0,26.4,67,0.0,21.3,0.0,0.0,0.0,0.0,3.87,73.7,0.0,980.3,235,1.5,129
2018,6,1,21,0,25.4,61,0.0,21.3,0.0,0.0,0.0,0.0,3.91,78.3,0.0,980.9,207,1.4,143
2018,6,1,22,0,24.6,48,0.0,21.3,0.0,0.0,0.0,0.0,3.93,81.7,0.0,981.2,185,1.5,155
2018,6,1,23,0,24.1,15,0.0,21.2,0.0,0.0,0.0,0.0,3.94,83.7,0.0,981.0,167,1.6,163
2018,6,2,0,0,23.6,-30,0.6,21.1,0.0,0.0,0.0,0.0,3.95,85.8,0.0,980.9,151,1.7,161
2018,6,2,1,0,23.3,-54,35.6,21.0,0.0,0.0,0.0,0.0,3.93,87.0,0.0,980.6,140,1.9,151
2018,6,2,2,0,23.1,-64,22.6,20.9,0.0,0.0,0.0,0.0,3.9,87.4,0.0,980.1,132,2.0,138
2018,6,2,3,0,22.9,-67,37.1,20.8,0.0,0.0,0.0,0.0,3.86,87.8,0.0,979.7,125,2.2,125
2018,6,2,4,0,23.0,-69,31.7,20.8,0.0,0.0,0.0,0.0,3.87,87.5,0.0,979.6,115,2.3,111
2018,6,2,5,0,23.4,-69,37.0,21.0,1.0,0.0,0.0,1.0,3.93,86.4,0.0,979.8,100,2.4,97
2018,6,2,6,0,23.8,-67,19.7,21.2,38.0,38.0,7.0,47.0,3.98,85.4,0.0,980.0,89,2.7,83
2018,6,2,7,0,24.6,-64,29.4,21.4,129.0,57.0,19.0,152.0,4.05,82.4,0.0,980.2,78,2.7,69
2018,6,2,8,0,25.7,-58,25.0,21.5,245.0,125.0,69.0,317.0,4.12,77.7,0.0,980.4,65,2.5,56
2018,6,2,9,0,26.8,-49,39.9,21.6,269.0,127.0,96.0,367.0,4.18,73.3,0.0,980.6,51,2.4,44
2018,6,2,10,0,27.5,-34,25.0,21.7,348.0,231.0,187.0,537.0,4.24,70.6,0.0,980.5,39,2.3,34
2018,6,2,11,0,27.8,-9,38.2,21.7,397.0,92.0,81.0,483.0,4.29,69.4,0.0,979.9,30,2.2,29
2018,6,2,12,0,28.1,19,31.5,21.7,413.0,135.0,117.0,535.0,4.34,68.2,0.0,979.4,20,2.2,30
2018,6,2,13,0,28.1,40,49.8,21.7,316.0,44.0,35.0,355.0,4.38,68.1,0.0,978.9,14,2.1,38
2018,6,2,14,0,27.9,53,46.6,21.7,268.0,50.0,33.0,304.0,4.41,68.9,0.0,978.5,12,2.0,48
2018,6,2,15,0,27.7,60,58.3,21.7,150.0,19.0,10.0,163.0,4.44,69.8,0.0,978.1,9,2.0,61
2018,6,2,16,0,27.4,65,44.8,22.0,86.0,29.0,7.0,95.0,4.55,72.6,0.0,978.2,14,1.6,74
2018,6,2,17,0,27.0,68,22.9,22.8,12.0,16.0,3.0,15.0,4.72,77.5,0.0,978.7,33,1.1,88
2018,6,2,18,0,26.6,69,0.0,23.5,0.0,0.0,0.0,0.0,4.89,82.7,0.0,979.2,70,0.9,102
2018,6,2,19,0,26.1,68,0.0,23.7,0.0,0.0,0.0,0.0,4.96,86.6,0.0,979.7,97,1.1,116
2018,6,2,20,0,25.4,66,0.0,23.4,0.0,0.0,0.0,0.0,4.94,89.1,0.0,980.3,109,1.3,129
2018,6,2,21,0,24.7,61,0.0,23.2,0.0,0.0,0.0,0.0,4.92,91.6,0.0,980.9,116,1.5,143
2018,6,2,22,0,24.2,48,0.0,23.0,0.0,0.0,0.0,0.0,4.89,92.8,0.0,981.1,118,1.6,155
2018,6,2,23,0,24.0,15,0.0,22.8,0.0,0.0,0.0,0.0,4.85,92.8,0.0,980.9,116,1.7,163
2018,6,3,0,0,23.8,-29,0.0,22.6,0.0,0.0,0.0,0.0,4.81,92.8,0.0,980.7,113,1.7,161
2018,6,3,1,0,23.7,-54,0.0,22.4,0.0,0.0,0.0,0.0,4.77,92.7,0.0,980.3,111,1.7,151
2018,6,3,2,0,23.5,-63,0.0,22.2,0.0,0.0,0.0,0.0,4.73,92.6,0.0,979.9,109,1.7,138
2018,6,3,3,0,23.4,-67,0.0,22.1,0.0,0.0,0.0,0.0,4.69,92.4,0.0,979.5,107,1.8,125
2018,6,3,4,0,23.5,-69,0.0,22.1,0.0,0.0,0.0,0.0,4.64,92.1,0.0,979.4,106,1.8,111
2018,6,3,5,0,24.0,-68,0.0,22.5,1.0,1.0,0.0,1.0,4.6,91.5,0.0,979.7,106,1.9,97
2018,6,3,6,0,24.4,-67,3.4,22.8,39.0,45.0,8.0,49.0,4.55,91.0,0.0,980.1,106,1.9,83
2018,6,3,7,0,25.0,-64,0.0,22.9,132.0,217.0,80.0,213.0,4.51,87.7,0.0,980.3,102,2.0,70
2018,6,3,8,0,25.9,-58,1.5,22.6,197.0,380.0,210.0,405.0,4.46,82.2,0.0,980.3,95,2.0,57
2018,6,3,9,0,26.7,-49,5.0,22.3,260.0,402.0,286.0,543.0,4.41,77.0,0.0,980.3,88,2.1,45
2018,6,3,10,0,27.4,-34,17.2,22.2,359.0,255.0,211.0,572.0,4.38,73.3,0.0,979.9,81,2.1,35
2018,6,3,11,0,27.9,-9,18.0,22.1,388.0,256.0,223.0,614.0,4.37,70.8,0.0,979.1,72,1.9,29
2018,6,3,12,0,28.4,19,15.6,22.0,362.0,296.0,257.0,620.0,4.36,68.3,0.0,978.3,62,1.8,30
2018,6,3,13,0,28.6,40,35.0,22.0,340.0,105.0,85.0,429.0,4.37,67.4,0.0,977.7,54,1.8,38
2018,6,3,14,0,28.4,53,17.3,21.9,258.0,259.0,172.0,431.0,4.41,67.9,0.0,977.5,50,1.8,48
2018,6,3,15,0,28.3,60,51.6,21.9,152.0,35.0,18.0,173.0,4.45,68.4,0.0,977.3,47,1.9,61
2018,6,3,16,0,28.1,65,43.3,22.3,79.0,24.0,7.0,88.0,4.5,70.9,0.0,977.3,49,2.1,74
2018,6,3,17,0,27.8,67,16.4,23.1,15.0,13.0,2.0,17.0,4.55,75.6,0.0,977.6,54,2.5,88
2018,6,3,18,0,27.5,69,0.0,23.8,0.0,0.0,0.0,0.0,4.6,80.6,0.0,977.9,58,2.9,102
2018,6,3,19,0,27.0,68,0.0,23.9,0.0,0.0,0.0,0.0,4.61,83.3,0.0,978.3,60,3.1,116
2018,6,3,20,0,26.3,66,0.0,23.3,0.0,0.0,0.0,0.0,4.59,83.8,0.0,978.9,60,2.9,129
2018,6,3,21,0,25.6,61,1.9,22.8,0.0,0.0,0.0,0.0,4.57,84.2,0.0,979.5,61,2.8,143
2018,6,3,22,0,25.2,48,3.6,22.5,0.0,0.0,0.0,0.0,4.54,85.1,0.0,979.8,62,2.7,155
2018,6,3,23,0,24.9,15,23.9,22.4,0.0,0.0,0.0,0.0,4.5,86.3,0.0,979.8,64,2.8,163
2018,6,4,0,0,24.6,-29,37.4,22.4,0.0,0.0,0.0,0.0,4.45,87.6,0.0,979.7,66,2.8,161
2018,6,4,1,0,24.3,-53,37.0,22.3,0.0,0.0,0.0,0.0,4.41,88.6,0.0,979.6,68,2.8,151
2018,6,4,2,0,24.1,-63,37.0,22.2,0.0,0.0,0.0,0.0,4.36,89.1,0.0,979.3,70,2.7,138
2018,6,4,3,0,23.8,-67,37.0,22.0,0.0,0.0,0.0,0.0,4.31,89.7,0.0,979.0,73,2.6,125
2018,6,4,4,0,23.9,-69,37.1,22.2,0.0,0.0,0.0,0.0,4.27,90.0,0.0,979.0,78,2.6,111
2018,6,4,5,0,24.3,-68,40.6,22.6,0.0,0.0,0.0,1.0,4.23,90.2,0.0,979.2,86,2.5,97
2018,6,4,6,0,24.7,-67,46.4,23.0,25.0,8.0,2.0,27.0,4.19,90.3,0.0,979.5,94,2.6,83
2018,6,4,7,0,25.4,-63,28.3,23.1,126.0,56.0,19.0,147.0,4.15,87.1,0.0,979.6,93,2.6,70
2018,6,4,8,0,26.5,-58,8.7,22.9,216.0,282.0,159.0,375.0,4.1,81.0,0.0,979.6,82,2.6,57
2018,6,4,9,0,27.5,-49,13.2,22.8,296.0,302.0,214.0,511.0,4.06,75.4,0.0,979.6,73,2.7,45
2018,6,4,10,0,28.3,-34,6.6,22.6,283.0,475.0,392.0,672.0,4.02,71.4,0.0,979.2,65,2.7,35
2018,6,4,11,0,28.8,-9,9.3,22.5,317.0,451.0,395.0,709.0,4.0,68.8,0.0,978.5,60,2.6,29
2018,6,4,12,0,29.3,18,17.5,22.4,360.0,326.0,283.0,642.0,3.98,66.4,0.0,977.8,54,2.6,30
2018,6,4,13,0,29.5,40,16.4,22.2,324.0,335.0,263.0,586.0,3.97,65.1,0.0,977.3,49,2.5,38
2018,6,4,14,0,29.4,52,10.9,22.1,246.0,385.0,258.0,503.0,3.96,65.0,0.0,976.9,45,2.4,48
2018,6,4,15,0,29.3,60,15.6,22.0,193.0,249.0,124.0,318.0,3.96,64.9,0.0,976.5,41,2.3,61
2018,6,4,16,0,28.9,65,24.4,22.3,104.0,92.0,28.0,134.0,4.01,67.5,0.0,976.7,40,2.1,74
2018,6,4,17,0,28.2,67,11.8,23.0,18.0,22.0,4.0,21.0,4.1,73.1,0.0,977.5,45,1.8,88
2018,6,4,18,0,27.5,68,0.0,23.6,0.0,0.0,0.0,0.0,4.2,79.1,0.0,978.3,53,1.4,102
2018,6,4,19,0,26.9,68,0.0,23.7,0.0,0.0,0.0,0.0,4.25,82.7,0.0,979.0,68,1.3,115
2018,6,4,20,0,26.2,66,0.0,23.2,0.0,0.0,0.0,0.0,4.26,83.5,0.0,979.6,86,1.4,129
2018,6,4,21,0,25.6,61,0.0,22.7,0.0,0.0,0.0,0.0,4.26,84.3,0.0,980.3,100,1.7,143
2018,6,4,22,0,25.2,47,0.0,22.5,0.0,0.0,0.0,0.0,4.24,85.0,0.0,980.5,108,1.9,155
2018,6,4,23,0,25.1,15,0.0,22.5,0.0,0.0,0.0,0.0,4.19,85.5,0.0,980.5,114,1.9,163
2018,6,5,0,0,25.0,-29,0.0,22.5,0.0,0.0,0.0,0.0,4.14,86.0,0.0,980.4,119,2.0,161
2018,6,5,1,0,24.7,-53,0.0,22.4,0.0,0.0,0.0,0.0,4.09,86.9,0.0,980.3,123,2.1,151
2018,6,5,2,0,24.4,-63,0.0,22.3,0.0,0.0,0.0,0.0,4.03,88.3,0.0,980.0,125,2.1,138
2018,6,5,3,0,24.0,-67,0.0,22.2,0.0,0.0,0.0,0.0,3.97,89.7,0.0,979.7,128,2.2,125
2018,6,5,4,0,24.1,-68,0.0,22.4,0.0,0.0,0.0,0.0,3.97,90.3,0.0,979.8,127,2.2,111
2018,6,5,5,0,24.5,-68,0.0,22.7,1.0,1.0,0.0,1.0,4.02,90.0,0.0,980.3,122,2.2,97
2018,6,5,6,0,24.9,-66,2.8,23.1,36.0,35.0,7.0,44.0,4.07,89.8,0.0,980.9,117,2.2,83
2018,6,5,7,0,25.5,-63,0.0,23.2,131.0,167.0,61.0,194.0,4.09,87.1,0.0,981.2,109,2.1,70
2018,6,5,8,0,26.3,-58,2.9,23.0,210.0,302.0,166.0,377.0,4.08,82.3,0.0,981.3,97,2.0,57
2018,6,5,9,0,27.1,-49,4.6,22.9,267.0,364.0,259.0,525.0,4.07,77.7,0.0,981.4,85,2.0,45
2018,6,5,10,0,27.5,-33,42.1,22.7,329.0,65.0,53.0,387.0,4.07,75.1,0.0,981.1,77,2.0,35
2018,6,5,11,0,27.7,-9,28.9,22.6,382.0,165.0,144.0,529.0,4.1,74.1,0.0,980.5,73,1.9,29
2018,6,5,12,0,27.8,18,6.7,22.6,295.0,470.0,407.0,699.0,4.13,73.2,0.0,979.9,69,1.8,30
2018,6,5,13,0,27.8,39,19.5,22.5,339.0,261.0,206.0,547.0,4.16,72.9,0.0,979.5,65,1.6,38
2018,6,5,14,0,27.7,52,21.0,22.5,262.0,253.0,172.0,435.0,4.19,73.3,0.0,979.1,63,1.4,49
2018,6,5,15,0,27.6,60,28.8,22.5,195.0,126.0,62.0,259.0,4.23,73.7,0.0,978.8,59,1.2,61
2018,6,5,16,0,27.5,64,38.8,22.7,91.0,51.0,16.0,110.0,4.32,75.0,0.0,978.7,62,1.2,74
2018,6,5,17,0,27.6,67,19.6,23.2,14.0,16.0,3.0,16.0,4.48,77.3,0.0,978.9,69,1.4,88
2018,6,5,18,0,27.6,68,0.0,23.7,0.0,0.0,0.0,0.0,4.64,79.6,0.0,979.1,75,1.6,102
2018,6,5,19,0,27.3,68,0.0,24.0,0.0,0.0,0.0,0.0,4.72,82.4,0.0,979.6,82,1.7,115
2018,6,5,20,0,26.5,66,0.0,24.0,0.0,0.0,0.0,0.0,4.72,85.9,0.0,980.2,93,1.6,129
2018,6,5,21,0,25.8,60,0.0,24.0,0.0,0.0,0.0,0.0,4.72,89.6,0.0,980.8,103,1.7,142
2018,6,5,22,0,25.4,47,0.0,23.9,0.0,0.0,0.0,0.0,4.7,91.7,0.0,981.1,112,1.6,155
2018,6,5,23,0,25.2,15,0.0,23.8,0.0,0.0,0.0,0.0,4.67,92.1,0.0,980.9,122,1.4,163
2018,6,6,0,0,25.1,-28,0.0,23.8,0.0,0.0,0.0,0.0,4.63,92.5,0.0,980.8,133,1.4,161
