country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Indonesia,Solcast https://solcast.com,N/A,7,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2008,8,2,3,0,27.3,-40,14.1,19.9,367,291,240,608,41,64,0,980.5,121,2.2,33,,
2008,8,2,4,0,27.8,-15,24.1,19.7,437,181,162,599,41.1,61.5,0,979.7,114,2,26,,
2008,8,2,5,0,28.2,17,25.5,19.5,438,177,158,596,41.2,59.2,0,978.9,107,1.8,26,,
2008,8,2,6,0,28.2,41,7.6,19.4,279,487,397,676,41.4,58.9,0,978.4,99,1.6,34,,
2008,8,2,7,0,28,56,4.5,19.5,217,505,364,582,41.7,59.9,0,978,90,1.4,45,,
2008,8,2,8,0,27.7,64,31.1,19.6,197,167,106,303,42,61.3,0,977.6,80,1.3,58,,
2008,8,2,9,0,27.5,68,35.6,19.9,118,42,14,132,41.9,63.3,0,977.7,71,1.1,71,,
2008,8,2,10,0,27.2,71,9.9,20.3,34,35,7,41,41.6,65.8,0,978.1,63,0.8,85,,
2008,8,2,11,0,27,73,0,20.7,3,10,2,5,41.2,68.4,0,978.5,51,0.6,99,,
2008,8,2,12,0,26.7,73,0,20.9,0,0,0,0,41,70.7,0,979.1,63,0.6,114,,
2008,8,2,13,0,26.2,72,0,20.9,0,0,0,0,40.9,72.7,0,979.8,89,0.7,128,,
2008,8,2,14,0,25.6,68,0,20.8,0,0,0,0,40.9,74.7,0,980.5,104,1,142,,
2008,8,2,15,0,25.2,58,0,20.5,0,0,0,0,40.5,75.3,0,980.7,114,1.2,155,,
2008,8,2,16,0,24.8,25,0,20,0,0,0,0,40,75,0,980.7,123,1.4,165,,
2008,8,2,17,0,24.4,-28,0,19.6,0,0,0,0,39.5,74.5,0,980.6,131,1.5,165,,
2008,8,2,18,0,24.1,-58,0,19.3,0,0,0,0,39,74.5,0,980.4,135,1.7,155,,
2008,8,2,19,0,23.9,-69,0,19.2,0,0,0,0,38.6,74.9,0,980.2,137,2,141,,
2008,8,2,20,0,23.7,-72,0,19.1,0,0,0,0,38.2,75.3,0,980,138,2.3,127,,
2008,8,2,21,0,23.6,-73,0,19.1,0,0,0,0,37.3,75.9,0,980.1,140,2.6,113,,
2008,8,2,22,0,23.4,-73,0,19.1,2,2,0,2,35.9,76.4,0,980.4,143,2.9,99,,
2008,8,2,23,0,23.4,-71,0,19.1,40,46,10,50,34.5,76.8,0,980.8,144,3.2,84,,
2008,8,3,0,0,24.1,-68,0,19,124,220,86,210,33.5,73.4,0,981,142,3.3,70,,
2008,8,3,1,0,25.3,-64,0,18.8,182,423,240,422,32.8,67.5,0,981.2,138,3.4,57,,
2008,8,3,2,0,26.6,-55,0,18.7,209,556,402,612,32.2,61.9,0,981.4,133,3.4,44,,
2008,8,3,3,0,27.6,-41,0.1,18.5,224,628,527,751,31.9,57.5,0,981.1,127,3.3,33,,
2008,8,3,4,0,28.4,-15,3.7,18.2,266,592,532,798,31.7,53.9,0,980.4,120,3.2,26,,
2008,8,3,5,0,29.2,17,21.7,17.9,398,282,255,652,31.6,50.7,0,979.7,112,3.1,26,,
2008,8,3,6,0,29.5,42,17.4,17.8,354,333,273,627,31.8,49.3,0,979.1,105,3.1,33,,
2008,8,3,7,0,29.5,56,15,17.8,291,339,244,534,32.1,49.2,0,978.5,97,3.1,45,,
2008,8,3,8,0,29.5,64,17.2,17.8,227,242,134,360,32.4,49.4,0,977.9,90,3.2,58,,
2008,8,3,9,0,29.2,69,20.5,18.2,131,131,48,179,32.6,51.5,0,978,83,2.9,71,,
2008,8,3,10,0,28.7,72,40.3,18.9,35,31,8,43,32.8,55.2,0,978.4,73,2.4,85,,
2008,8,3,11,0,28.2,73,48.8,19.6,2,1,0,3,33.1,59.4,0,978.9,58,1.9,99,,
2008,8,3,12,0,27.5,73,46.9,19.8,0,0,0,0,33.1,63,0,979.4,61,1.7,114,,
2008,8,3,13,0,26.6,72,13.8,19.7,0,0,0,0,33.1,66.1,0,979.9,83,1.6,128,,
2008,8,3,14,0,25.7,69,0,19.6,0,0,0,0,33,69.2,0,980.5,104,1.9,142,,
2008,8,3,15,0,24.9,58,0,19.4,0,0,0,0,33,71.2,0,980.8,116,2.1,155,,
2008,8,3,16,0,24.4,25,0,19.1,0,0,0,0,33,72.5,0,981,123,2.2,165,,
2008,8,3,17,0,23.8,-29,0,18.8,0,0,0,0,32.9,73.6,0,981.2,129,2.3,165,,
2008,8,3,18,0,23.4,-59,0,18.7,0,0,0,0,32.9,74.8,0,981.2,132,2.5,155,,
2008,8,3,19,0,23.1,-69,0,18.6,0,0,0,0,33,75.9,0,981.3,134,2.6,141,,
2008,8,3,20,0,22.8,-72,0,18.6,0,0,0,0,33,77,0,981.2,135,2.7,127,,
2008,8,3,21,0,22.9,-73,0,18.8,0,0,0,0,32.7,77.4,0,981.3,134,2.9,113,,
2008,8,3,22,0,23.2,-73,0,19.1,1,1,0,2,32.3,77.5,0,981.4,133,3.2,99,,
2008,8,3,23,0,23.6,-72,0,19.4,39,40,9,48,31.7,77.2,0,981.5,131,3.5,84,,
2008,8,4,0,0,24.5,-69,0,19.4,125,204,81,206,31.4,73.3,0,981.6,127,3.7,70,,
2008,8,4,1,0,25.6,-64,0,19.1,184,413,235,420,31.2,67.3,0,981.8,121,3.8,57,,
2008,8,4,2,0,26.8,-56,0,18.8,213,548,398,610,31,61.4,0,981.9,116,3.9,44,,
2008,8,4,3,0,27.7,-41,0,18.4,225,626,527,752,31.1,56.8,0,981.5,110,3.9,33,,
2008,8,4,4,0,28.5,-15,0,18,226,671,605,831,31.3,53.1,0,980.7,105,3.9,26,,
2008,8,4,5,0,29.2,17,0,17.7,211,700,630,841,31.7,49.7,0,979.9,99,3.8,26,,
2008,8,4,6,0,29.5,42,0.4,17.5,192,696,582,774,32.2,48.4,0,979.3,93,3.8,33,,
2008,8,4,7,0,29.5,56,9.6,17.4,236,481,352,588,32.9,48.4,0,978.8,86,3.9,44,,
2008,8,4,8,0,29.4,64,25,17.4,229,208,123,352,33.6,48.7,0,978.5,80,3.9,57,,
2008,8,4,9,0,28.9,69,45.8,17.9,119,51,22,141,34.2,51.3,0,978.5,79,3.8,71,,
2008,8,4,10,0,28.3,72,15.8,18.6,32,31,6,38,34.7,55.8,0,978.9,81,3.5,85,,
2008,8,4,11,0,27.6,73,0,19.4,4,11,2,6,35.1,61,0,979.4,85,3.2,99,,
2008,8,4,12,0,26.8,74,0,19.3,0,0,0,0,35.3,63.4,0,980,89,3.1,114,,
2008,8,4,13,0,26.1,73,0,18.6,0,0,0,0,35.3,63.6,0,980.6,94,3.1,128,,
2008,8,4,14,0,25.3,69,0,17.9,0,0,0,0,35.2,63.5,0,981.2,99,3.2,142,,
2008,8,4,15,0,24.7,59,0,17.5,0,0,0,0,34.9,64.4,0,981.5,104,3.1,156,,
2008,8,4,16,0,24.2,26,0,17.5,0,0,0,0,34.3,66.2,0,981.4,110,3.1,166,,
2008,8,4,17,0,23.8,-29,0,17.6,0,0,0,0,33.8,68.3,0,981.4,116,3.1,165,,
2008,8,4,18,0,23.3,-59,0,17.7,0,0,0,0,33.3,70.5,0,981.2,122,3.1,155,,
2008,8,4,19,0,22.9,-69,0,17.8,0,0,0,0,32.8,72.9,0,981,127,3.1,141,,
2008,8,4,20,0,22.5,-73,0,17.9,0,0,0,0,32.3,75.3,0,980.8,132,3.1,127,,
2008,8,4,21,0,22.5,-74,0,18.3,0,0,0,0,32.4,77,0,980.9,138,3.2,113,,
2008,8,4,22,0,22.7,-73,0,18.7,2,3,0,2,32.7,78.1,0,981,143,3.4,99,,
2008,8,4,23,0,23.1,-72,0,19.2,45,78,16,61,33.1,79,0,981.2,148,3.7,84,,
2008,8,5,0,0,24,-69,0,19.4,117,312,121,238,33.3,75.4,0,981.3,144,3.9,70,,
2008,8,5,1,0,25.3,-64,0,19.2,162,523,295,457,33.4,69.1,0,981.3,137,4.1,57,,
2008,8,5,2,0,26.7,-56,0,19.1,187,633,459,645,33.4,63,0,981.2,129,4.3,44,,
2008,8,5,3,0,27.7,-41,0,18.9,199,695,586,785,33.9,58.5,0,980.8,120,4.3,32,,
2008,8,5,4,0,28.5,-15,0,18.6,201,732,661,862,34.7,55.1,0,980.2,111,4.2,25,,
2008,8,5,5,0,29.2,17,0,18.4,194,743,669,864,35.6,52.1,0,979.5,101,4.1,26,,
2008,8,5,6,0,29.5,42,0,18.3,176,741,619,795,36.4,50.9,0,978.9,96,4.1,33,,
2008,8,5,7,0,29.4,57,0,18.2,151,717,511,662,37.3,50.9,0,978.5,93,3.9,44,,
2008,8,5,8,0,29.3,65,0.1,18.1,123,648,352,476,38.1,51.2,0,978.1,91,3.8,57,,
2008,8,5,9,0,28.8,69,2.5,18.5,93,464,163,256,38.6,53.7,0,978,90,3.5,71,,
2008,8,5,10,0,28.2,72,1,19.2,35,147,36,71,38.9,58,0,978.3,89,3.2,85,,
2008,8,5,11,0,27.5,74,0,19.8,4,12,2,6,39.1,62.9,0,978.6,88,2.9,99,,
2008,8,5,12,0,26.9,74,0,19.9,0,0,0,0,39.7,65.5,0,979.1,92,2.7,114,,
2008,8,5,13,0,26.2,73,0,19.4,0,0,0,0,40.5,66.3,0,979.6,99,2.7,128,,
2008,8,5,14,0,25.5,69,0,18.9,0,0,0,0,41.3,66.8,0,980.2,107,2.7,142,,
2008,8,5,15,0,24.9,59,0,18.6,0,0,0,0,41.8,68.2,0,980.5,114,2.7,156,,
2008,8,5,16,0,24.4,26,0,18.7,0,0,0,0,42,70.4,0,980.5,121,2.6,166,,
2008,8,5,17,0,23.9,-30,0,18.7,0,0,0,0,42.1,72.7,0,980.5,129,2.5,165,,
2008,8,5,18,0,23.5,-60,0,18.7,0,0,0,0,42.3,74.7,0,980.4,134,2.5,155,,
2008,8,5,19,0,23.1,-70,0,18.8,0,0,0,0,42.6,76.5,0,980.2,138,2.5,141,,
2008,8,5,20,0,22.8,-73,0,18.8,0,0,0,0,42.9,78.3,0,980,141,2.6,127,,
2008,8,5,21,0,22.9,-74,0,19.1,0,0,0,0,43.3,79.6,0,980.1,145,2.7,113,,
2008,8,5,22,0,23.2,-74,0,19.7,2,2,0,2,43.7,80.7,0,980.3,149,2.9,99,,
2008,8,5,23,0,23.6,-72,0.2,20.3,43,51,10,53,44.2,81.5,0,980.5,153,3.1,84,,
2008,8,6,0,0,24.5,-69,5.8,20.3,135,171,66,202,44.6,77.4,0,980.7,148,3.3,70,,
2008,8,6,1,0,25.6,-65,4.9,19.8,201,361,209,410,44.9,70.4,0,980.8,139,3.4,56,,
2008,8,6,2,0,26.8,-56,1.4,19.3,225,520,380,605,45.1,63.7,0,980.8,131,3.7,43,,
2008,8,6,3,0,27.5,-42,10,19.1,330,414,344,674,45.3,60,0,980.4,125,3.7,32,,
2008,8,6,4,0,28,-15,22.5,19,432,236,212,644,45.4,58.2,0,979.6,119,3.5,25,,
2008,8,6,5,0,28.4,18,12.1,19,338,443,398,736,45.6,56.8,0,978.8,114,3.2,25,,
2008,8,6,6,0,28.4,43,1.8,19,219,644,537,756,45.7,56.6,0,978.3,111,3.1,33,,
2008,8,6,7,0,28.2,57,0.5,19,172,649,466,638,45.9,57.5,0,977.9,110,3,44,,
2008,8,6,8,0,27.9,65,12.4,19.1,192,362,211,403,46.1,58.5,0,977.6,110,2.9,57,,
2008,8,6,9,0,27.7,70,13,19.4,131,233,78,208,46.2,60.5,0,977.7,110,2.7,71,,
2008,8,6,10,0,27.4,72,36.5,19.8,36,71,19,55,46.2,63.3,0,978,110,2.5,85,,
2008,8,6,11,0,27.2,74,40.5,20.3,3,1,0,3,46.3,66.2,0,978.3,110,2.2,99,,
2008,8,6,12,0,26.7,74,44.1,20.4,0,0,0,0,46,68.3,0,978.7,115,2.2,114,,
2008,8,6,13,0,26.1,73,14.1,20.1,0,0,0,0,45.6,69.7,0,979,123,2.3,128,,
2008,8,6,14,0,25.5,70,0,19.8,0,0,0,0,45.2,71,0,979.4,130,2.6,142,,
2008,8,6,15,0,24.9,60,0,19.7,0,0,0,0,44.8,72.6,0,979.5,134,2.7,156,,
2008,8,6,16,0,24.5,26,0,19.6,0,0,0,0,44.4,74.5,0,979.6,137,2.6,166,,
2008,8,6,17,0,24,-31,0,19.6,0,0,0,0,44.1,76.5,0,979.6,139,2.5,165,,
2008,8,6,18,0,23.6,-61,0,19.6,0,0,0,0,43.8,78,0,979.4,139,2.5,155,,
2008,8,6,19,0,23.3,-70,0,19.5,0,0,0,0,43.5,79.3,0,979.2,137,2.5,141,,
2008,8,6,20,0,23,-73,0,19.5,0,0,0,0,43.3,80.6,0,979,136,2.5,127,,
2008,8,6,21,0,23,-74,0,19.6,0,0,0,0,42.8,81.2,0,979,135,2.6,113,,
2008,8,6,22,0,23,-74,0,19.7,2,2,0,2,42.3,81.4,0,979.1,136,2.7,98,,
2008,8,6,23,0,23.2,-72,0.3,19.8,45,60,12,56,41.7,81.4,0,979.3,136,2.8,84,,
2008,8,7,0,0,24.1,-70,6.1,19.8,136,189,73,209,41.2,77.1,0,979.3,130,3,70,,
2008,8,7,1,0,25.5,-65,2.6,19.7,181,435,253,434,40.8,70.4,0,979.4,119,3.2,56,,
2008,8,7,2,0,26.9,-57,0,19.6,197,602,440,637,40.4,64,0,979.4,110,3.5,43,,
2008,8,7,3,0,27.9,-42,0,19.4,208,676,573,781,40.1,59.9,0,979,101,3.7,32,,
2008,8,7,4,0,28.6,-15,0,19.3,209,716,649,859,40.1,57,0,978.3,92,3.7,25,,
2008,8,7,5,0,29.2,18,0,19.1,196,742,671,867,40,54.6,0,977.6,83,3.7,25,,
2008,8,7,6,0,29.4,43,0,19,174,749,628,802,40.1,53.7,0,977.1,78,3.8,33,,
2008,8,7,7,0,29.2,57,0,18.9,148,730,522,670,40.1,53.7,0,976.8,74,3.7,44,,
2008,8,7,8,0,29.1,65,0,18.8,119,671,365,484,40.2,54.1,0,976.5,71,3.7,57,,
2008,8,7,9,0,28.6,70,0,19.2,83,541,186,269,39.5,56.6,0,976.7,70,3.6,71,,
2008,8,7,10,0,28.1,73,0,19.8,32,179,45,77,38.2,60.9,0,977.1,71,3.5,85,,
2008,8,7,11,0,27.4,74,0,20.4,5,13,2,7,36.8,65.7,0,977.7,73,3.4,99,,
2008,8,7,12,0,26.7,75,0,20.3,0,0,0,0,35.8,67.7,0,978.3,79,3.2,114,,
2008,8,7,13,0,25.9,74,0,19.5,0,0,0,0,35.2,67.7,0,978.9,90,3,128,,
2008,8,7,14,0,25.1,70,0,18.6,0,0,0,0,34.6,67.3,0,979.5,102,2.9,142,,
2008,8,7,15,0,24.5,61,0,18.3,0,0,0,0,34.2,68.4,0,979.7,112,2.8,156,,
2008,8,7,16,0,23.9,27,0,18.2,0,0,0,0,33.8,70.6,0,979.7,121,2.6,166,,
2008,8,7,17,0,23.4,-31,0,18.3,0,0,0,0,33.5,73.1,0,979.7,131,2.5,166,,
2008,8,7,18,0,22.9,-61,0,18.3,0,0,0,0,33.3,75.3,0,979.6,138,2.5,155,,
2008,8,7,19,0,22.6,-71,0,18.4,0,0,0,0,33.2,77.3,0,979.5,141,2.6,141,,
2008,8,7,20,0,22.2,-74,0,18.5,0,0,0,0,33.2,79.4,0,979.4,143,2.6,127,,
2008,8,7,21,0,22.1,-75,0,18.6,0,0,0,0,33.1,80.3,0,979.5,143,2.8,113,,
2008,8,7,22,0,22.2,-74,0.3,18.7,2,2,0,2,33.1,80.5,0,979.7,141,2.9,98,,
2008,8,7,23,0,22.4,-73,6.6,18.8,44,47,9,54,33,80.3,0,979.9,139,3.1,84,,
2008,8,8,0,0,23.4,-70,13,18.9,142,154,60,202,33,75.6,0,980,134,3.1,70,,
2008,8,8,1,0,25,-65,7.6,18.8,200,382,224,424,32.9,68.5,0,980,126,3,56,,
2008,8,8,2,0,26.8,-57,4.9,18.8,240,506,370,609,32.8,61.7,0,980,118,3,43,,
2008,8,8,3,0,27.9,-42,1.5,18.7,226,637,543,769,33.2,57.3,0,979.7,107,2.8,32,,
2008,8,8,4,0,28.7,-15,0,18.6,214,707,643,857,33.9,54.3,0,979.1,91,2.6,25,,
2008,8,8,5,0,29.4,18,0.2,18.5,203,728,660,863,34.7,51.7,0,978.5,73,2.5,25,,
2008,8,8,6,0,29.6,44,5.1,18.4,236,618,522,757,35.7,51.3,0,978.2,60,2.6,33,,
2008,8,8,7,0,29.3,58,2.3,18.5,181,650,462,643,36.9,52.2,0,978.2,51,2.7,44,,
2008,8,8,8,0,28.9,66,5.2,18.5,156,528,295,451,38.1,53.5,0,978.2,44,2.8,57,,
2008,8,8,9,0,28.4,70,11.3,19,119,303,111,230,38.8,56.8,0,978.6,47,2.8,71,,
2008,8,8,10,0,27.8,73,3.9,19.8,41,99,24,65,39,61.7,0,979.1,58,2.7,85,,
2008,8,8,11,0,27.2,74,0,20.6,4,12,2,6,39.1,67.3,0,979.6,71,2.7,99,,
2008,8,8,12,0,26.5,75,0,20.6,0,0,0,0,39.2,70.1,0,980.1,80,2.8,114,,
2008,8,8,13,0,25.7,74,0,20,0,0,0,0,39.2,70.8,0,980.5,86,2.9,128,,
2008,8,8,14,0,24.9,71,0,19.3,0,0,0,0,39.2,71.2,0,980.9,91,3.1,142,,
2008,8,8,15,0,24.4,61,1.4,19,0,0,0,0,39.1,72.2,0,981.1,95,3.1,156,,
2008,8,8,16,0,24,27,34.9,19,0,0,0,0,38.9,73.7,0,981,99,3.1,167,,
2008,8,8,17,0,23.7,-32,49,19.1,0,0,0,0,38.7,75.3,0,980.9,102,3.1,166,,
2008,8,8,18,0,23.4,-62,49,19.1,0,0,0,0,38.3,77,0,980.6,106,3.1,155,,
2008,8,8,19,0,23.1,-71,48.7,19.2,0,0,0,0,37.7,78.8,0,980.2,112,3.1,141,,
2008,8,8,20,0,22.8,-74,49.7,19.2,0,0,0,0,37.1,80.5,0,979.8,117,3.1,127,,
2008,8,8,21,0,23,-75,50.2,19.5,0,0,0,0,37,80.8,0,979.6,117,3.4,113,,
2008,8,8,22,0,23.5,-74,37.1,19.9,2,1,0,2,37.1,80,0,979.6,115,3.9,98,,
2008,8,8,23,0,24.2,-73,15.9,20.3,42,36,6,48,37.3,78.9,0,979.6,112,4.4,84,,
2008,8,9,0,0,25,-70,29.6,20.2,127,45,16,143,37.3,74.5,0,979.6,107,4.8,70,,
2008,8,9,1,0,26.1,-65,24.2,19.8,240,160,98,338,37.3,68.2,0,979.6,101,5,56,,
2008,8,9,2,0,27.2,-57,5.5,19.3,239,468,354,593,37.2,62.1,0,979.6,95,5.2,43,,
2008,8,9,3,0,28.1,-43,0,19,230,624,531,761,37.6,57.6,0,979.3,88,5.2,32,,
2008,8,9,4,0,28.9,-15,0,18.7,229,673,613,842,38.1,54.2,0,978.6,80,5.1,24,,
2008,8,9,5,0,29.6,18,0,18.5,212,708,643,854,38.8,51.3,0,977.9,72,5.1,25,,
2008,8,9,6,0,29.8,44,0,18.3,187,719,605,792,39.4,50.3,0,977.4,67,5,32,,
2008,8,9,7,0,29.6,58,0,18.3,157,703,505,662,40.1,50.8,0,977.1,63,4.8,44,,
2008,8,9,8,0,29.4,66,0,18.3,127,641,350,477,40.7,51.5,0,976.8,59,4.5,57,,
2008,8,9,9,0,28.8,70,0,18.7,89,499,173,262,40.8,54.5,0,977,56,4.1,71,,
2008,8,9,10,0,28.1,73,0,19.4,34,164,41,74,40.3,59.2,0,977.5,53,3.6,85,,
2008,8,9,11,0,27.3,75,0,20,5,13,2,7,39.9,64.5,0,978,49,3,99,,
2008,8,9,12,0,26.7,75,0,20.3,0,0,0,0,40.1,67.8,0,978.7,49,2.7,114,,
2008,8,9,13,0,26.3,74,0,20.3,0,0,0,0,40.8,69.5,0,979.4,54,2.6,128,,
2008,8,9,14,0,25.9,71,0,20.2,0,0,0,0,41.6,70.8,0,980.2,60,2.6,143,,
2008,8,9,15,0,25.5,62,0,20.1,0,0,0,0,42.1,72.3,0,980.5,69,2.5,156,,
2008,8,9,16,0,25,27,0,20,0,0,0,0,42.4,73.8,0,980.5,81,2.4,167,,
2008,8,9,17,0,24.6,-32,0,19.9,0,0,0,0,42.7,75.4,0,980.4,93,2.4,166,,
2008,8,9,18,0,24.2,-63,0,19.8,0,0,0,0,42.8,76.3,0,980.3,102,2.4,155,,
2008,8,9,19,0,24,-72,0,19.6,0,0,0,0,42.9,76.6,0,980.1,109,2.4,141,,
2008,8,9,20,0,23.8,-75,0,19.5,0,0,0,0,43.1,76.9,0,980,115,2.3,127,,
2008,8,9,21,0,23.8,-75,0,19.6,0,0,0,0,43.4,77.5,0,980.1,120,2.4,113,,
2008,8,9,22,0,24,-75,1.3,20,1,0,0,1,43.9,78.3,0,980.4,122,2.5,98,,
2008,8,9,23,0,24.3,-73,31.2,20.5,34,11,2,36,44.4,79,0,980.7,124,2.7,84,,
2008,8,10,0,0,25.1,-70,42.7,20.5,128,30,11,139,44.7,75.9,0,980.9,119,2.8,70,,
2008,8,10,1,0,26.1,-66,48.1,20.3,219,28,15,234,44.8,70.4,0,981.1,110,2.8,56,,
2008,8,10,2,0,27.2,-58,59,20,249,16,11,261,44.9,64.9,0,981.2,100,2.9,43,,
2008,8,10,3,0,28,-43,41.8,19.8,390,82,72,462,45,61.1,0,980.8,91,2.9,31,,
2008,8,10,4,0,28.6,-16,33.7,19.6,467,111,101,568,45,58.2,0,979.9,82,2.9,24,,
2008,8,10,5,0,29.2,19,24.5,19.4,439,233,211,650,44.9,55.6,0,979,72,2.9,24,,
2008,8,10,6,0,29.4,44,23.3,19.2,404,245,207,610,44.9,54.5,0,978.4,66,2.9,32,,
2008,8,10,7,0,29.3,59,17.3,19.1,302,347,244,546,45,54.4,0,978,61,2.9,44,,
2008,8,10,8,0,29.2,66,20,19.1,230,277,155,386,45,54.6,0,977.7,57,2.9,57,,
2008,8,10,9,0,28.7,71,6.7,19.5,119,380,115,234,44.7,57.5,0,977.8,55,3,71,,
2008,8,10,10,0,28,73,0,20.3,34,164,41,74,44.2,62.8,0,978.2,56,3.2,85,,
2008,8,10,11,0,27.3,75,0,21.1,5,13,2,7,43.7,68.9,0,978.7,57,3.3,99,,
2008,8,10,12,0,26.6,75,0,21.3,0,0,0,0,43.4,72.4,0,979.1,62,3.2,114,,
2008,8,10,13,0,26.1,75,0,21,0,0,0,0,43.2,73.7,0,979.7,71,2.9,128,,
2008,8,10,14,0,25.6,72,0,20.7,0,0,0,0,43,74.6,0,980.2,82,2.7,143,,
2008,8,10,15,0,25.2,62,0,20.6,0,0,0,0,43,75.9,0,980.3,90,2.5,156,,
2008,8,10,16,0,24.9,28,0,20.7,0,0,0,0,43.1,77.5,0,980.3,96,2.3,167,,
2008,8,10,17,0,24.6,-33,0,20.7,0,0,0,0,43.2,79.1,0,980.2,103,2.2,166,,
2008,8,10,18,0,24.3,-63,0,20.7,0,0,0,0,43.3,80.6,0,980,108,2.2,155,,
2008,8,10,19,0,23.9,-72,0,20.7,0,0,0,0,43.3,82,0,979.7,113,2.5,141,,
2008,8,10,20,0,23.6,-75,0,20.6,0,0,0,0,43.3,83.4,0,979.4,116,2.7,127,,
2008,8,10,21,0,23.5,-76,0,20.7,0,0,0,0,43.6,84.2,0,979.5,119,3,113,,
2008,8,10,22,0,23.7,-75,1.5,20.9,1,0,0,1,44,84.5,0,980,123,3.2,98,,
2008,8,10,23,0,23.9,-73,37.3,21.2,29,7,1,30,44.5,84.5,0,980.5,125,3.5,84,,
2008,8,11,0,0,24.7,-71,44.1,21,127,30,12,139,44.7,79.9,0,980.8,123,3.4,70,,
2008,8,11,1,0,25.9,-66,38.3,20.6,249,58,34,283,44.6,72.7,0,981.1,117,3.2,56,,
2008,8,11,2,0,27.2,-58,35.3,20.2,352,92,70,422,44.6,65.7,0,981.3,110,2.9,43,,
2008,8,11,3,0,28.2,-43,19.1,19.9,359,327,286,645,44.5,60.7,0,980.9,98,2.6,31,,
2008,8,11,4,0,29,-16,29.4,19.6,434,194,174,608,44.5,56.8,0,980.1,82,2.4,24,,
2008,8,11,5,0,29.8,19,22.4,19.3,415,281,255,670,44.5,53.4,0,979.3,65,2.4,24,,
2008,8,11,6,0,30,45,12.8,19.2,328,433,363,691,44.5,52.5,0,978.6,52,2.5,32,,
2008,8,11,7,0,29.9,59,4.1,19.3,201,602,429,630,44.6,53.1,0,978,44,2.6,44,,
2008,8,11,8,0,29.6,67,18.1,19.4,202,320,194,396,44.6,54.2,0,977.5,36,2.6,57,,
2008,8,11,9,0,29.2,71,19.2,20,141,186,61,202,44.7,58,0,977.5,38,2.6,71,,
2008,8,11,10,0,28.5,74,19.9,21.1,42,69,17,59,44.7,64.3,0,977.9,46,2.6,85,,
2008,8,11,11,0,27.9,75,13.8,22.3,4,5,1,5,44.7,71.4,0,978.3,55,2.5,99,,
2008,8,11,12,0,27.3,76,3.9,22.3,0,0,0,0,45,74,0,978.9,63,2.4,114,,
2008,8,11,13,0,26.8,75,16.5,21.5,0,0,0,0,45.4,72.9,0,979.6,71,2.2,128,,
2008,8,11,14,0,26.3,72,6.9,20.6,0,0,0,0,45.9,71.3,0,980.3,81,2,143,,
2008,8,11,15,0,25.8,63,2.2,20.3,0,0,0,0,46.3,71.9,0,980.6,90,1.8,157,,
2008,8,11,16,0,25.4,28,53.2,20.4,0,0,0,0,46.8,74,0,980.6,100,1.7,167,,
2008,8,11,17,0,25,-34,72,20.6,0,0,0,0,47.2,76.5,0,980.6,110,1.6,166,,
2008,8,11,18,0,24.6,-64,68.7,20.5,0,0,0,0,47.4,78,0,980.5,119,1.7,155,,
2008,8,11,19,0,24.4,-73,64.6,20.4,0,0,0,0,47.4,78.7,0,980.3,124,1.8,141,,
2008,8,11,20,0,24.1,-75,65,20.3,0,0,0,0,47.4,79.2,0,980.1,128,2,127,,
2008,8,11,21,0,24,-76,66.3,20.5,0,0,0,0,47.6,80.6,0,980.2,132,2.1,113,,
2008,8,11,22,0,24,-75,63.3,20.9,1,0,0,1,48,82.6,0,980.5,136,2.2,98,,
2008,8,11,23,0,24.1,-74,65,21.3,16,2,0,17,48.4,84.5,0,980.9,140,2.3,84,,
2008,8,12,0,0,24.7,-71,76.5,21.4,44,3,1,45,48.5,81.9,0,981.2,135,2.3,70,,
2008,8,12,1,0,25.7,-66,56.1,21.2,188,23,14,203,48.4,76.5,0,981.4,124,2.3,56,,
2008,8,12,2,0,26.7,-59,37.8,21,336,72,55,392,48.3,71,0,981.5,112,2.4,42,,
2008,8,12,3,0,27.4,-44,23.9,20.8,400,214,187,587,48.2,67.6,0,981.2,99,2.3,31,,
2008,8,12,4,0,27.8,-16,39.2,20.7,415,105,94,509,48.2,65.5,0,980.4,83,2.2,23,,
2008,8,12,5,0,28.1,19,37,20.6,448,99,90,538,48.2,63.9,0,979.7,67,2.2,24,,
2008,8,12,6,0,27.9,45,21.3,20.8,384,283,234,618,48.2,65.2,0,979.1,60,2.4,32,,
2008,8,12,7,0,27.4,59,5,21.2,217,568,399,616,48.1,68.9,0,978.7,61,2.4,44,,
2008,8,12,8,0,26.8,67,0.7,21.6,144,573,317,461,48.1,73.1,0,978.3,62,2.5,57,,
2008,8,12,9,0,26.4,71,1.7,22.1,104,387,139,243,47.5,77.2,0,978.4,63,2.4,71,,
