P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
67247321.32,1099.82289715,24021946.8541,2.84129405664,815.363972994,0.5503225471024876,998.0800422455798,297.68196182214854,0.172584225949,0.80224628419
67247321.32,1099.82289715,24021946.8541,2.84129405664,815.363972994,0.7943946619290873,1049.6761818274827,264.93212190487424,0.407412872201,0.96081798287
67247321.32,1099.82289715,24021946.8541,2.84129405664,815.363972994,0.9556939034347985,1065.3067550118978,294.2689608370113,0.451215891319,0.994458254745
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.7920581886323603,1160.150312911549,306.53066106490314,0.472245812606,0.995820528954
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.9889015403045613,1082.623347573083,296.44725177225473,0.466014505396,0.993510054433
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,1.0244354387313144,1155.4114444191964,268.4930865178077,0.51174310665,1.0339110177
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.5413827986056742,1141.1375917159573,287.29965323430457,0.367967131022,0.93727400739
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.6247763216077327,1110.9255696694577,273.6035209335106,0.396904679836,0.957461360685
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.9326679635531563,1063.1067515233538,283.92467647558976,0.459207470685,0.999997055272
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.7053437530101461,1132.4661914779808,314.9664317652052,0.438427938016,0.992477586722
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.8677525263924122,1097.7793157416463,277.6401657588135,0.464930285068,0.99300946031
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.6098291833838684,1105.4520744501508,309.3990516558788,0.375182938803,0.95356696699
50709684.1165,1168.32480091,24125343.3377,2.7897388275,819.677994705,0.7372810492090103,1066.3375332907372,295.09057895976343,0.405323494756,0.961125597763
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.8477882257727045,1085.4505297024882,313.32973990215237,0.444587414391,0.999676939637
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.9251732696452759,1078.8426586749274,290.4901992297724,0.458946314847,0.99154792563
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.9417016568568364,1056.585815403798,267.3801322767429,0.453006672108,0.999411467223
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.5474572179255227,1114.29114641637,283.39664971815716,0.348558655676,0.922538483161
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.6548440482071,1062.8735005393949,305.7610723549121,0.362343483617,0.94435397331
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.6035081065475912,1101.400846092288,297.44757757593715,0.367624102044,0.950320723105
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.7544570215887385,1048.1905548507837,269.50369646992164,0.401389150253,0.958139330408
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.7108324560200926,1030.4778172656625,308.5037359966326,0.36049164582,0.942469414985
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.9967753658018087,1122.6037318180308,274.31447132051073,0.488684545638,1.00790458844
41413704.271,1128.98829094,24011785.7777,2.82596899779,824.744315538,0.8187850030065886,1025.8499030317375,293.87753488781624,0.40037250647,0.95913875541
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.9450298518380015,986.2444382690303,315.05465546299615,0.407735731831,0.962827244713
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.8952187042632677,1018.9445253915492,300.9017794175886,0.421523733803,0.972570801468
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,1.044373311019172,952.3510755730997,309.7045331070237,0.399841747608,0.960452261643
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.863394702559428,981.7726290470139,303.0211837503563,0.388968115573,0.959846832295
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.6643086165667531,942.4881954654891,268.8998768304647,0.265497030492,0.855342240709
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.7543013239298961,1011.815816763415,265.23318050729085,0.390671671931,0.958442025892
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.7849389412533108,962.0680103653859,291.20729851950585,0.352168973419,0.92184603995
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.7054165950678369,929.5919717709922,281.52032436307087,0.274901293954,0.863704866275
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.5590092039683259,1001.0123747288828,274.1817432173598,0.25939495731,0.850463474634
34023265.8658,1024.78119227,24694960.7924,2.83021542255,838.391167626,0.52046116266091,971.6265591601751,289.8174407368607,0.169108499162,0.782365671993
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.9174514650710178,1188.2005686446462,308.8828456892738,0.495298171242,1.02904362857
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.6486851023796936,1204.9660216584443,270.3757285030658,0.467997584507,0.99391825063
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.5051103621092079,1165.9507126103454,292.29623407142367,0.37964795281,0.954427272972
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.7314000573046029,1148.067767169997,282.4856058565519,0.459681285493,0.993044395766
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.9461620702074942,1177.7899027240912,288.1964465312509,0.502365424851,1.03298117183
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.8537426712199669,1122.1047714776655,315.3320801557611,0.458819123464,0.993672968264
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.7838301417750925,1136.872150278887,265.4410192159181,0.463681657163,0.993426607015
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.5877562399576899,1236.2900251423723,274.84565273809335,0.466119401877,0.993465336165
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,0.683585667603646,1221.3813297391816,305.7588753174439,0.47569034338,1.00783041693
34243007.4307,1242.75981741,24192165.9843,2.8975100398,843.781528956,1.0157946144990753,1208.3557318829733,299.64572313149813,0.502556209041,1.00987114429
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.9464569597973012,1093.483480392429,304.69877113294206,0.45824870993,0.993493031964
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.6334517261806016,1158.0718881987739,281.6097540229647,0.414235738608,0.964829145818
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.5500742838705268,1173.8870660244431,297.21044906024235,0.366624929008,0.948064671478
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.8368925790262572,1121.5240370373635,307.8708670650419,0.451523180924,0.99382038623
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.561685209483608,1097.1012302110169,273.99153163712197,0.308506903529,0.897605495317
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.8113631624079571,1131.7734581024224,275.36211990085394,0.459423623837,0.994259394476
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.918337941731969,1188.792413357279,317.7628386520983,0.500477652437,1.03476129081
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,1.0487673574974363,1192.2432375922706,291.6232070942099,0.520709513114,1.01182816153
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.6904246157745745,1113.819434518422,285.72239608689995,0.407638862002,0.960502061984
147175035.091,1203.79445112,24309660.2455,2.84921890713,802.320147429,0.7601173520996782,1150.3407411927715,263.27017476942564,0.457014736951,0.997383818824
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.5621046473310403,1028.465211300654,293.3700230496673,0.196700315998,0.818546249064
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.7298892539211167,1041.7758010630341,301.82301871413597,0.341243686864,0.934104034359
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.8230152940284325,1066.8701198609392,296.326838725268,0.400299522162,0.968681847736
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.9359985969190587,1101.9229663628946,289.4601324947432,0.456979884742,0.993441993817
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.9695542113942885,1118.4161780410923,311.6361537522784,0.464572377786,1.00169664985
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,1.0398222647102542,1040.6779869000623,316.82099097156095,0.436747176438,0.998450945243
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.7170487199627497,1081.1594077229047,269.82668713879434,0.38013191382,0.955219268464
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.6399340150134613,1007.7309119390952,267.24206430920515,0.248322353996,0.855832707331
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.5313949871203373,1095.3435271265123,275.02267602557,0.257732631402,0.864025193371
12961970.6718,1119.26015703,24325538.6124,2.95264480943,800.969864686,0.867768124163846,1053.063799521459,284.5117050375273,0.411590277443,0.971154277874
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.739703569451494,1021.0116422124406,301.7569197645027,0.366351588928,0.94688811626
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.9785605804025626,1003.7704764615232,290.99344743841993,0.424755093187,0.973269620088
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.8212850251948036,1072.3588829800608,311.46503851892345,0.431873473386,0.988078492681
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.9279519537945615,1063.7827731001864,281.8437964951534,0.456075232165,0.999383235695
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.6745251888654131,1054.5441331361214,271.91717450479024,0.375282114325,0.947226808448
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.6647836342972024,1090.952495915018,288.1157176880039,0.40058712476,0.958689186533
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,1.0183112096357605,1102.426078962187,317.8519969949594,0.474972896027,1.00107195209
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.8834265873682314,1034.3131396813562,267.05325111955744,0.428400706339,0.974885771484
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.5248251010577173,1015.3612544599812,277.8157516398623,0.203883970936,0.814568060646
149602989.588,1105.07067696,24283232.8829,2.83787709666,824.052085402,0.5701903405785721,1043.9211789877736,300.35358084005236,0.282491914451,0.884408647801
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.8216119275536226,1123.9987228007683,307.9838514012564,0.458641743259,0.993945190461
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.6779540579454498,1139.4481507526343,286.50568078253514,0.433370831465,0.976286048488
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.5634361008765348,1184.3264358979554,265.777985394502,0.408062552596,0.960287076055
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.9297958603485359,1109.8760150062656,276.2911984652227,0.478682066026,0.994492573
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.7298010142440952,1211.459593830916,298.1325098432845,0.479954470533,1.00184746608
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.6366855971278352,1095.6276370346372,304.51012747489415,0.370987907611,0.947178629953
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.9689685311832157,1166.7767350345907,283.932074557589,0.511146835324,1.03130148809
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.8492218431696388,1198.9943668963203,272.7830332853868,0.507348400769,1.02518362847
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,0.5065182342082738,1159.497504727846,295.2129764449911,0.334027771665,0.913178047087
98405711.0184,1213.84928917,24469952.3931,2.81783134931,809.02592397,1.0330418527511047,1151.2004634743869,314.40610718873796,0.504249493627,1.03283727754
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.5938106316354844,1130.492413177161,277.8485330818095,0.407512877908,0.961663019817
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.5237987526476489,1154.7862623399674,317.1198607299909,0.372206478762,0.946981549642
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.6247728190592123,1186.8863222108073,312.03690259642684,0.452156277157,1.00406194621
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.6892931398986076,1221.9485235614295,271.0979268143329,0.493882606086,1.00386446118
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,1.0438255812683925,1228.785095164802,294.16880135705213,0.527077210747,1.01023122222
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.757991109831953,1126.0053960418313,304.6256817927373,0.457038456069,0.99976894986
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.8180447845769483,1206.7890708708824,279.9578200396714,0.512119954399,1.02747539857
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.8947614909817798,1200.3844140984081,268.11520851166404,0.517829094636,1.02651420486
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.9804958952543124,1150.932722756537,299.18306773427634,0.50051060787,1.02194608715
126524884.342,1239.0664575,24422489.8745,2.77672736119,826.038572923,0.8592292940586732,1167.805894807319,289.43446330536034,0.499935129394,1.01058314574
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,1.017749248881803,1098.8760763632927,269.7935499980568,0.490789790553,1.00018008024
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.5567988406875691,1166.1488826558623,302.0753471913601,0.37883479547,0.954058053545
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.8462758124094301,1115.53507868003,297.30221145906376,0.461698881306,0.994938645835
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.6824753622172638,1132.0184498911678,278.1129539163687,0.430738419429,0.972851606724
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.9163433601885711,1150.522341402286,285.83621046948593,0.499101926373,1.00799719857
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.9496892623449131,1073.9255555847162,311.9807155200807,0.460351381903,0.996697608404
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.5106343158729866,1138.1420867668564,283.18285644035427,0.318032730675,0.906560357354
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.6363518228857994,1085.9049718657852,315.5527952972778,0.360756460634,0.93654363563
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.7425335135148157,1056.7466667761116,295.7007924453731,0.391757962878,0.964821054444
133050239.1,1171.60627601,24305172.8695,2.75190425164,804.455691454,0.7822227568613378,1102.336947091583,264.759778232442,0.446551741579,0.987291770008
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.986639214225224,1057.5775085285056,316.1269856563698,0.442514502808,0.996131783229
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.5539783446177851,1068.9284926035614,291.83095059213576,0.32272466232,0.91057046345
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.6307629099461282,1039.174135459783,309.35747553820266,0.33620070725,0.926694808547
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.9057284500864193,1000.969866756023,305.83450757849704,0.394702038611,0.963913131618
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.5868754151395933,1011.8571024052018,290.0050600392721,0.283518743484,0.886677697576
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.7829277703765661,978.8321902489698,298.81085025713935,0.344785233398,0.934644634453
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.7236836791318795,993.7813640946817,282.5993926088713,0.344865910574,0.926770276678
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,1.0092363272044373,1046.4249142221004,265.2740987686221,0.448235174797,0.999227430076
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.876540314359159,1027.227628068066,278.12859626046486,0.415983071569,0.972768191058
89778618.6449,1074.10175343,24966434.546,2.99971870257,843.830314764,0.6924496703209564,977.2642027806462,271.52930836486263,0.311914970314,0.901850934608
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.7095727739864138,1065.582955313631,268.3666816148401,0.39688280441,0.961582588066
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.5348178375380148,1044.5495197136986,293.1861395036797,0.270177259907,0.881166977934
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.7285930185987147,1102.5210813839885,277.34786151281565,0.429194770714,0.990612810759
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.8936192546637581,1034.2233839523362,272.288498983765,0.420523363819,0.981079318043
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.8424198721343454,1050.8666622734593,310.83404197995714,0.413777380828,0.982472886965
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.5668090885046224,1075.0198670463317,304.26163973360855,0.326450258012,0.921691778865
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,1.0048684093758526,1091.2231573142456,288.3873557280455,0.462356592594,0.995015488875
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.6471297336553015,1025.4454846485232,317.69745054532035,0.326043650207,0.921332594918
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.9565139269629432,1114.4040459969806,300.037832305981,0.461122609675,1.00052768932
131312482.071,1117.88801849,24605295.0214,2.99881228306,843.572915076,0.8084724712643112,1007.1126665513729,282.95457519593197,0.38176516093,0.956114324455
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.7727031562266862,1148.0965412250744,264.5596515849037,0.464997364564,0.994206449694
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.9140442196254546,1160.1338273623958,280.8809134905933,0.489917296994,1.01779199358
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.657502643908565,1171.1566281869148,298.9553745364134,0.444655711917,0.993843168595
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.6712969743060707,1092.6315822704478,277.5693591456256,0.408642525046,0.966501691767
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.8344213481966852,1182.8415294780118,307.3054492463872,0.482455945735,1.01835013091
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.5135130774982839,1129.233607541928,317.47886470431655,0.344269301046,0.932962542635
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.5861618850704854,1201.2222496413908,293.3772979863228,0.444442994419,1.00064746167
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.7823073038718866,1116.0508293853604,301.8839132184279,0.444177719733,0.994523757574
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,1.014179949397371,1101.3627291945613,273.7823879032431,0.473193492922,1.00016237215
27209546.4445,1208.57779218,24745091.0185,2.96842082372,842.822966115,0.9429265526669091,1188.0269180154469,289.48481196934375,0.502367520394,1.02887004321
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.9461989922207921,1032.9163094613098,318.1199766781446,0.424538364982,0.991192684709
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.6330047249727344,1022.3312305043087,292.588939446881,0.324333971886,0.912419024598
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.7038337308645726,982.3864451283008,274.0365814160622,0.32208301488,0.908879759717
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.768475947549686,1039.305203542737,265.45803657542996,0.398761809316,0.96081783373
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.8950559913104659,968.2539349306685,303.45364271420783,0.368156895345,0.956357774691
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.7855647578322608,1014.1332139141883,275.820449734029,0.384831342272,0.956347772692
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.8369786392528221,1060.3227541498668,299.5481770292999,0.422706452093,0.989133353181
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,1.031559232755911,1052.0318060194895,290.38882864267055,0.450312763017,0.99289160813
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.5973164916575568,994.6690863905154,310.4049055943623,0.259361656941,0.872139340149
140634755.138,1069.66475941,24472093.0373,2.9554977939,843.071644241,0.5109438141814526,997.005231913254,280.7244163685375,0.182978454642,0.806375292038
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.9676542128571717,1053.0746997004692,301.92703756645005,0.43907093731,0.998783619622
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.9050643165871541,1108.8578135363061,282.7490074230199,0.464107498737,0.99382594782
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.8250773347559655,1022.8500763278091,292.7943225087086,0.396923587141,0.960799010525
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,1.0031656684589785,1093.2528907479957,266.3076659782183,0.467614665798,0.995805570295
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.5586523365484698,1009.5168907269425,289.68450167152815,0.242596947589,0.848916898342
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.7229442473209715,1031.6853242432965,313.5971309311965,0.367665904684,0.956722023596
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.841090504357809,1041.9067782905117,272.6278121023754,0.417281750984,0.973695234953
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.6979385027193719,1077.1340920028163,278.9872262658996,0.401737316539,0.962415772357
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.5176022290311239,1101.0042654676076,311.142091415101,0.30814697601,0.904333744925
46509724.9046,1116.7201773,24464217.4276,2.94845870179,836.399351538,0.6217458659600837,1068.614710503561,301.09376472606635,0.352198645556,0.941524368296
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.9763074839154449,1099.8277241968635,274.77199313116836,0.46566501015,0.995358182516
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.5160947853397336,1147.0739121790089,284.09666799131276,0.328486546316,0.915099846391
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.726588412855887,1136.58962168036,295.95040696021795,0.431691212022,1.00083583445
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.5910107613697997,1123.2561432203115,302.13037997954814,0.357241424757,0.950592563257
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.846762025920913,1116.9255759702564,272.04212155652414,0.454807567826,0.99285930225
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.619365899126748,1160.069592906451,263.4365892867146,0.411388715582,0.970832109172
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,1.0161724640409253,1081.194415326699,311.580199202009,0.453647357753,0.993427060347
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.8163417964294504,1185.5899650254687,299.58667857437723,0.474304810868,1.01052472049
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.6795835467656056,1086.0719859613662,317.2038452869407,0.374957533498,0.956145912451
52990662.1042,1190.09983918,24226929.2997,2.94155443432,816.515989649,0.9204437291408321,1178.1485831819996,285.7688274693187,0.495886349441,1.03065211848
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,1.0101784115459065,1007.7303034844764,265.8953576773089,0.440030360286,0.979642169431
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.8142482442175109,988.7029476767419,316.0855374408084,0.358810867621,0.93406641072
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.6069635600550565,955.7666963828309,296.70288128079585,0.165504033089,0.78794134081
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.5041037344868249,1029.906491281202,283.7747784772215,0.169925837832,0.783154761655
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.6267744382443509,970.793074253586,275.92829744579075,0.22079855041,0.827200644109
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.9892840100760654,1049.21652094388,294.54554152254,0.459185463363,1.00431705573
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.725836865262226,1040.5687801875029,307.76888104127994,0.369358310526,0.94385697969
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.9032832055152061,1016.494045491012,285.4000361096083,0.421217602305,0.966075694653
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.8438745405186775,974.9939140245336,304.3961833809084,0.357035281594,0.932377121863
55372301.317,1055.91111059,24610694.3728,2.78642401913,805.329334192,0.6661992862040815,997.2000968360675,272.65667822507083,0.293244372038,0.880643295521
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.5755615820065814,1009.355140720025,292.4275520728993,0.243850692623,0.843320780374
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.6583001115774463,1039.8982059441269,267.26176272933884,0.351674427679,0.922333700916
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.8482858395537272,987.7247061013609,280.7833274156228,0.389500555025,0.956550607173
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.6855288085449156,1073.1738448866515,275.8712486196476,0.398396671923,0.965082731026
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.7334276581098612,1052.4214579412371,303.1852558077096,0.393514966078,0.963205441782
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.7914334987171722,1088.05894410696,298.4610027337676,0.438956032075,0.988320054571
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.5212157745598912,1079.7288034684848,313.41203050354113,0.272474347443,0.871451803298
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.9270717030397269,1043.408162759423,285.3930664815029,0.45098300393,0.992647767616
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,1.0424949768408043,1003.3904084515117,273.68010085777587,0.445666785894,0.986312948445
118229662.139,1096.1293007,24239764.2157,2.74537361591,815.019638997,0.9786763459211666,1021.3947837936558,312.2269354186298,0.438121566951,0.987360940571
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.8468026731284137,1092.9374661301838,269.13679408987656,0.430740933462,0.995098854995
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.7349965406171832,1032.5051901377722,298.9200046348264,0.328866284535,0.926352584862
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.9547254352896122,1039.3087890945167,281.51348533844595,0.420854706302,0.98392457196
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.8214999017850602,1015.0065571799339,316.3964973988085,0.35212400297,0.949479385155
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,1.0150028531401514,1067.2906400984193,291.10491696072205,0.448667522258,0.992665506012
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.5974314786279448,1064.894275193012,303.9949090969165,0.26980606552,0.889695231162
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.9153865419273826,1045.456692638749,265.05329052445006,0.414992313729,0.977742346817
115408819.848,1111.20678942,24295317.0078,2.98703775294,800.592904976,0.5189005645982057,1083.2650228344387,288.806517120565,0.219692243665,0.837151179091
